Count,Mean,Median,TStat,WinRate,LossRate,ProfitFactor,Min,Q25,Q75,Q90,Max,Top5SharePositiveSum,Top10SharePositiveSum,ExitHorizon,DisasterStop,ProfitCap
47,1.5265957446808511,-0.25,0.6674261664749555,0.46808510638297873,0.5106382978723404,1.3157315731573158,-20.0,-7.875,8.25,19.9,48.0,0.4222408026755853,0.5777591973244147,8,20.0,48.0
47,1.5212765957446808,-0.25,0.6888685260039696,0.48936170212765956,0.5106382978723404,1.3441636582430807,-29.0,-7.375,7.875,12.699999999999998,48.0,0.4717994628469114,0.594449418084154,6,None,48.0
47,1.4680851063829787,0.25,0.708021977041817,0.5106382978723404,0.48936170212765956,1.2881002087682671,-24.0,-9.0,10.875,18.85,32.0,0.31118314424635335,0.4351701782820097,10,24.0,32.0
47,1.4627659574468086,0.0,0.96139257540147,0.48936170212765956,0.48936170212765956,1.5036630036630036,-24.0,-4.125,7.625,11.549999999999995,32.0,0.3812423873325213,0.5140073081607796,4,24.0,32.0
47,1.452127659574468,0.0,0.8108676401828068,0.48936170212765956,0.48936170212765956,1.455,-37.5,-4.125,7.625,11.549999999999995,48.0,0.41809851088201605,0.5429553264604811,4,None,48.0
47,1.4414893617021276,0.0,0.9461543468317921,0.48936170212765956,0.48936170212765956,1.4927272727272727,-20.0,-4.125,7.625,11.549999999999995,32.0,0.3812423873325213,0.5140073081607796,4,20.0,32.0
47,1.4042553191489362,-0.25,0.5938632803313172,0.46808510638297873,0.5106382978723404,1.2832618025751072,-36.5,-7.125,8.25,19.9,48.0,0.4222408026755853,0.5777591973244147,8,None,48.0
47,1.3457446808510638,0.0,0.9309108074813839,0.48936170212765956,0.48936170212765956,1.4633699633699633,-24.0,-4.125,7.625,11.649999999999995,24.0,0.360450563204005,0.5006257822277848,4,24.0,24.0
47,1.3351063829787233,0.25,0.9294237235817387,0.5319148936170213,0.46808510638297873,1.6151960784313726,-16.5,-2.625,4.125,6.85,48.0,0.5523520485584219,0.6388467374810318,3,None,48.0
47,1.3351063829787233,0.25,0.9294237235817387,0.5319148936170213,0.46808510638297873,1.6151960784313726,-16.5,-2.625,4.125,6.85,48.0,0.5523520485584219,0.6388467374810318,3,20.0,48.0
47,1.3351063829787233,0.25,0.9294237235817387,0.5319148936170213,0.46808510638297873,1.6151960784313726,-16.5,-2.625,4.125,6.85,48.0,0.5523520485584219,0.6388467374810318,3,24.0,48.0
47,1.3297872340425532,0.0,0.6462334132218402,0.48936170212765956,0.48936170212765956,1.343878954607978,-16.0,-6.625,4.625,11.799999999999999,48.0,0.5363357215967247,0.6847492323439099,5,16.0,48.0
47,1.324468085106383,0.0,0.9148730626408961,0.48936170212765956,0.48936170212765956,1.4527272727272726,-20.0,-4.125,7.625,11.649999999999995,24.0,0.360450563204005,0.5006257822277848,4,20.0,24.0
47,1.3085106382978724,0.0,0.7635220876176043,0.48936170212765956,0.48936170212765956,1.41,-37.5,-4.125,7.625,11.549999999999995,41.25,0.39952718676122934,0.5283687943262412,4,None,None
47,1.2925531914893618,0.75,0.7610727622958793,0.5106382978723404,0.46808510638297873,1.38755980861244,-20.0,-5.125,5.25,11.799999999999999,32.0,0.4413793103448276,0.6080459770114942,5,20.0,32.0
47,1.2180851063829787,0.75,0.707483310557917,0.5106382978723404,0.46808510638297873,1.357254290171607,-24.0,-5.125,5.25,11.799999999999999,32.0,0.4413793103448276,0.6080459770114942,5,24.0,32.0
47,1.196808510638298,0.25,0.8915454424610433,0.5319148936170213,0.46808510638297873,1.5514705882352942,-16.5,-2.625,4.125,6.85,41.5,0.5339652448657188,0.6240126382306477,3,None,None
47,1.196808510638298,0.25,0.8915454424610433,0.5319148936170213,0.46808510638297873,1.5514705882352942,-16.5,-2.625,4.125,6.85,41.5,0.5339652448657188,0.6240126382306477,3,20.0,None
47,1.196808510638298,0.25,0.8915454424610433,0.5319148936170213,0.46808510638297873,1.5514705882352942,-16.5,-2.625,4.125,6.85,41.5,0.5339652448657188,0.6240126382306477,3,24.0,None
47,1.1914893617021276,0.75,0.7499546542335142,0.5106382978723404,0.46808510638297873,1.3572567783094098,-20.0,-5.125,6.625,16.94999999999998,24.0,0.3384253819036428,0.564042303172738,5,20.0,24.0
47,1.175531914893617,0.0,0.7133640936951984,0.48936170212765956,0.48936170212765956,1.3683333333333334,-37.5,-4.125,7.625,11.549999999999995,32.0,0.3812423873325213,0.5140073081607796,4,None,32.0
47,1.1702127659574468,-0.75,0.5551673416082898,0.46808510638297873,0.5319148936170213,1.2570093457943925,-12.0,-12.0,6.125,12.699999999999998,48.0,0.48977695167286245,0.6171003717472119,6,12.0,48.0
47,1.148936170212766,-0.5,0.5646901712996081,0.46808510638297873,0.5106382978723404,1.2849604221635884,-12.0,-8.625,4.625,11.799999999999999,48.0,0.5379876796714579,0.686858316221766,5,12.0,48.0
47,1.1329787234042554,-0.25,0.6611593177177894,0.44680851063829785,0.5319148936170213,1.3287037037037037,-16.0,-5.125,7.625,11.549999999999995,48.0,0.42392566782810687,0.5505226480836237,4,16.0,48.0
47,1.1329787234042554,0.25,0.5128165268321053,0.5106382978723404,0.48936170212765956,1.2040229885057472,-38.5,-9.0,10.875,24.0,24.0,0.22911694510739858,0.3818615751789976,10,None,24.0
47,1.1170212765957446,0.75,0.6922451447223711,0.5106382978723404,0.46808510638297873,1.327613104524181,-24.0,-5.125,6.625,16.94999999999998,24.0,0.3384253819036428,0.564042303172738,5,24.0,24.0
47,1.0904255319148937,0.25,0.8598565342651543,0.5319148936170213,0.46808510638297873,1.5024509803921569,-16.5,-2.625,4.125,6.85,32.0,0.5187601957585645,0.6117455138662317,3,None,32.0
47,1.0904255319148937,0.25,0.8598565342651543,0.5319148936170213,0.46808510638297873,1.5024509803921569,-16.5,-2.625,4.125,6.85,32.0,0.5187601957585645,0.6117455138662317,3,20.0,32.0
47,1.0904255319148937,0.25,0.8598565342651543,0.5319148936170213,0.46808510638297873,1.5024509803921569,-16.5,-2.625,4.125,6.85,32.0,0.5187601957585645,0.6117455138662317,3,24.0,32.0
47,1.0691489361702127,0.25,0.5043494055653706,0.5106382978723404,0.48936170212765956,1.1903409090909092,-20.0,-9.75,10.875,24.0,24.0,0.22911694510739858,0.3818615751789976,10,20.0,24.0
47,1.0585106382978724,0.0,0.6709583268400836,0.48936170212765956,0.48936170212765956,1.3316666666666668,-37.5,-4.125,7.625,11.649999999999995,24.0,0.360450563204005,0.5006257822277848,4,None,24.0
47,1.0425531914893618,0.75,0.583939602157091,0.5106382978723404,0.46808510638297873,1.2908011869436202,-32.25,-5.125,5.25,11.799999999999999,32.0,0.4413793103448276,0.6080459770114942,5,None,32.0
47,1.0319148936170213,-0.25,0.5082628282238143,0.46808510638297873,0.5106382978723404,1.2202043132803633,-24.0,-7.125,8.25,19.9,32.0,0.3572093023255814,0.5302325581395348,8,24.0,32.0
47,1.0265957446808511,-0.5,0.6119595759838621,0.44680851063829785,0.5319148936170213,1.2889221556886228,-12.0,-6.0,7.625,11.549999999999995,48.0,0.42392566782810687,0.5505226480836237,4,12.0,48.0
47,1.0212765957446808,0.0,0.770564956807922,0.48936170212765956,0.48936170212765956,1.3516483516483517,-24.0,-4.125,8.0,13.95,16.0,0.2601626016260163,0.4241192411924119,4,24.0,16.0
47,1.0106382978723405,0.25,0.4549161129820495,0.5106382978723404,0.48936170212765956,1.181992337164751,-38.5,-9.0,10.875,18.85,32.0,0.31118314424635335,0.4351701782820097,10,None,32.0
47,1.0,0.0,0.7532831151650722,0.48936170212765956,0.48936170212765956,1.3418181818181818,-20.0,-4.125,8.0,13.95,16.0,0.2601626016260163,0.4241192411924119,4,20.0,16.0
47,0.9893617021276596,-0.25,0.6061056575550645,0.44680851063829785,0.5319148936170213,1.287037037037037,-16.0,-5.125,7.625,11.549999999999995,41.25,0.4052757793764988,0.5359712230215827,4,16.0,None
47,0.9468085106382979,-0.25,0.5139488234060373,0.48936170212765956,0.5106382978723404,1.2236180904522613,-24.0,-7.375,7.875,12.699999999999998,32.0,0.3942505133470226,0.5349075975359343,6,24.0,32.0
47,0.9468085106382979,0.25,0.44397749563444616,0.5106382978723404,0.48936170212765956,1.168560606060606,-20.0,-9.75,10.875,18.85,32.0,0.31118314424635335,0.4351701782820097,10,20.0,32.0
47,0.9414893617021277,0.75,0.5600262507746652,0.5106382978723404,0.46808510638297873,1.2626112759643917,-32.25,-5.125,6.625,16.94999999999998,24.0,0.3384253819036428,0.564042303172738,5,None,24.0
