File,EntryBarIndex,EntryTime,SignedReturn,DirectionalMFE,DirectionalMAE,EntryRollingEntropy,EntryRollingDirectionalPresence,EntryDominantPressure,PriorBarCount,PriorDominantPressureSeq,PrevDominantPressure,PriorResolvedArchetypeSeq,PrevResolvedArchetype,PriorMacroStateSeq,PrevMacroState,PriorMean_RollingEntropy,PriorLast_RollingEntropy,PriorDelta_RollingEntropy,PriorMean_RollingDirectionalPresence,PriorLast_RollingDirectionalPresence,PriorDelta_RollingDirectionalPresence,PriorMean_RollingVelocity,PriorLast_RollingVelocity,PriorDelta_RollingVelocity,PriorMean_DominantPressureValue,PriorLast_DominantPressureValue,PriorDelta_DominantPressureValue
xApvaV01StateLog_ES.csv,944,2026-04-20 10:15:00,-1.5,3.5,-4.5,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6857003014020421,0.6968114125131533,0.02777777777777779
xApvaV01StateLog_ES.csv,948,2026-04-20 10:35:00,-1.0,0.5,-6.25,0.9219280948830342,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Unresolved > Unresolved > Balance > Balance > Balance,Balance,0.4689955935863958,0.4689955935863958,0.0,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.0,0.6312433309564056,0.4512433309564058,-0.44999999999999984
xApvaV01StateLog_ES.csv,949,2026-04-20 10:40:00,1.75,4.25,-3.75,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,0.7407550943643788,0.9219280948830342,0.45293250129663837,0.0,0.0,0.0,0.17777777777777776,0.2222222222222222,0.1111111111111111,0.6625916954911152,0.8034906051809215,0.35224727422451574
xApvaV01StateLog_ES.csv,950,2026-04-20 10:45:00,2.25,3.0,-5.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.0628390276188404,1.1567796494427114,0.2348515545596772,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.7696836718849337,0.747145716354275,-0.056344888826646566
xApvaV01StateLog_ES.csv,951,2026-04-20 10:50:00,2.25,3.0,-5.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2399889663174806,1.2954618442339936,0.1386821947912822,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.7169451340496019,0.6968114125131533,-0.0503343038411217
xApvaV01StateLog_ES.csv,952,2026-04-20 10:55:00,3.75,4.5,-5.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.6801447458464867,0.6690336347353755,-0.02777777777777779
xApvaV01StateLog_ES.csv,953,2026-04-20 11:00:00,8.75,8.75,-2.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,954,2026-04-20 11:05:00,-6.0,1.75,-9.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,955,2026-04-20 11:10:00,-1.25,6.5,-4.25,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,956,2026-04-20 11:15:00,-2.5,4.25,-2.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6690336347353755,0.6690336347353755,0.0
xApvaV01StateLog_ES.csv,957,2026-04-20 11:20:00,-2.75,2.25,-5.25,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.2954618442339936,1.2954618442339936,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6857003014020421,0.6968114125131533,0.02777777777777779
xApvaV01StateLog_ES.csv,992,2026-04-21 06:45:00,-13.75,3.25,-15.25,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4167604755594065,1.3709505944503406,-0.11452470277266569,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.6725635813886482,0.6920933656246315,0.04882446058995826
xApvaV01StateLog_ES.csv,1023,2026-04-21 09:20:00,-11.25,2.0,-13.5,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Stable Compression Basin > Stable Compression Basin > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Unresolved > Unresolved > Degrading > Degrading > Degrading,Degrading,0.9709505944517833,0.9709505944517832,0.0,0.13999999999999999,0.1,-0.1,0.6222222222222221,0.6666666666666666,0.11111111111111105,0.5309412784382797,0.4623954425363276,-0.17136458975488045
xApvaV01StateLog_ES.csv,1026,2026-04-21 09:35:00,13.5,14.75,-2.75,0.9709505944517832,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,0.988380237778982,0.9999999999971146,0.02904940554533142,0.0,0.0,0.0,0.711111111111111,0.6666666666666666,-0.11111111111111116,0.48287484368081895,0.4687499999993688,-0.03531210920362543
xApvaV01StateLog_ES.csv,1027,2026-04-21 09:40:00,5.75,10.75,-1.25,0.9709505944517832,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,0.9825703566699158,0.9709505944517832,-0.02904940554533142,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5510893527078057,0.6059822545134302,0.13723225451406146
xApvaV01StateLog_ES.csv,1028,2026-04-21 09:45:00,4.25,11.5,-7.75,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,0.9709505944517833,0.9709505944517832,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6059822545134302,0.6059822545134302,0.0
xApvaV01StateLog_ES.csv,1048,2026-04-21 11:25:00,-1.25,1.75,-7.25,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Unresolved > Unresolved > Degrading > Degrading > Degrading,Degrading,0.7219280948844771,0.7219280948844771,0.0,0.0,0.0,0.0,0.17777777777777776,0.2222222222222222,0.1111111111111111,0.5571017162919424,0.3659906051808313,-0.4777777777777778
xApvaV01StateLog_ES.csv,1049,2026-04-21 11:30:00,-13.25,0.75,-16.75,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,0.8175457774904752,0.8812908992278072,0.15936280434333017,0.0,0.0,0.0,0.28888888888888886,0.3333333333333333,0.1111111111111111,0.5883478333512897,0.7365859854649287,0.3705953802840974
xApvaV01StateLog_ES.csv,1050,2026-04-21 11:35:00,6.25,12.25,-6.75,0.9999999999971146,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,0.9350867163621928,0.9709505944517832,0.08965969522397599,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.7082237468940298,0.6893155878467636,-0.047270397618165094
xApvaV01StateLog_ES.csv,1056,2026-04-21 12:05:00,11.25,12.0,-4.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6232730803683738,0.6232730803683738,0.0
xApvaV01StateLog_ES.csv,1057,2026-04-21 12:10:00,6.25,12.25,-5.25,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6673960796552415,0.6968114125131533,0.07353833214477945
xApvaV01StateLog_ES.csv,1062,2026-04-21 12:35:00,-32.25,0.25,-47.5,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,0.6207550943652447,0.7219280948844771,0.25293250129808126,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.0,0.4167583621577278,0.3937683829586091,-0.05747494799779668
xApvaV01StateLog_ES.csv,1069,2026-04-21 13:10:00,-1.5,13.25,-14.0,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Stable Compression Basin > Stable Compression Basin > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Unresolved > Unresolved > Degrading > Degrading > Degrading,Degrading,1.3714672254295985,1.2954618442339936,-0.19001345298901273,0.0,0.0,0.0,0.5111111111111111,0.5555555555555556,0.11111111111111116,0.5301147068473588,0.4917156117595194,-0.0959977377195983
xApvaV01StateLog_ES.csv,1070,2026-04-21 13:15:00,-1.0,5.5,-4.75,0.9999999999971146,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.1007550943646673,0.9709505944517832,-0.32451124978221035,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5769422640785326,0.633760032291208,0.14204442053168864
xApvaV01StateLog_ES.csv,1071,2026-04-21 13:20:00,-0.75,8.75,-1.5,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,0.988380237778982,0.9999999999971146,0.02904940554533142,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.6076706795832582,0.5902777777779582,-0.04348225451324983
xApvaV01StateLog_ES.csv,1084,2026-04-22 06:55:00,-11.75,4.5,-12.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4854752972230063,1.4854752972230063,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6321577939235622,0.6432689050346733,0.02777777777777779
xApvaV01StateLog_ES.csv,1085,2026-04-22 07:00:00,9.5,13.5,-6.5,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3714672254295985,1.2954618442339936,-0.19001345298901273,0.0,0.0,0.0,0.22222222222222224,0.2222222222222222,0.0,0.6753944095217613,0.6968114125131533,0.053542507478479995
xApvaV01StateLog_ES.csv,1109,2026-04-22 09:00:00,0.75,2.5,-5.5,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.6854752972215636,1.6854752972215634,0.0,0.04,0.0,-0.1,0.48888888888888893,0.4444444444444444,-0.11111111111111116,0.5716666666666668,0.5805555555555556,0.022222222222222254
xApvaV01StateLog_ES.csv,1110,2026-04-22 09:05:00,7.75,9.0,-2.5,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.4514672254290215,1.2954618442339936,-0.39001345298756984,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.6336424030634475,0.6690336347353755,0.08847807917981987
xApvaV01StateLog_ES.csv,1116,2026-04-22 09:35:00,2.75,3.75,-5.0,0.9709505944517832,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.2666666666666667,0.2222222222222222,-0.1111111111111111,0.6399397470350405,0.6510508581461516,0.02777777777777779
xApvaV01StateLog_ES.csv,1117,2026-04-22 09:40:00,1.0,2.25,-7.0,0.8812908992278072,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.126955975646811,0.9709505944517832,-0.39001345298756973,0.0,0.0,0.0,0.15555555555555559,0.1111111111111111,-0.1111111111111111,0.7073430292998522,0.7448711434023191,0.09382028525616748
xApvaV01StateLog_ES.csv,1143,2026-04-22 11:50:00,0.0,1.0,-7.75,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.0628390276188404,1.1567796494427114,0.2348515545596772,0.13999999999999999,0.1,-0.1,0.4,0.4444444444444444,0.1111111111111111,0.6456228047814971,0.6915901607987194,0.11491839004305571
xApvaV01StateLog_ES.csv,1178,2026-04-23 07:15:00,-5.75,0.75,-10.75,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse,Sponsor Exhaustion Collapse,Degrading > Degrading > Degrading > Degrading > Degrading,Degrading,1.4167604755594065,1.3709505944503406,-0.11452470277266569,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.43491635402862017,0.4248954425360119,-0.02505227873152066
xApvaV01StateLog_ES.csv,1179,2026-04-23 07:20:00,-7.75,0.5,-10.0,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.3256573443205322,1.2954618442339936,-0.07548875021634704,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5713783578556301,0.6690336347353755,0.24413819219936356
xApvaV01StateLog_ES.csv,1188,2026-04-23 08:05:00,2.75,5.5,-3.25,0.9999999999971146,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Stable Compression Basin > Stable Compression Basin > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Unresolved > Unresolved > Degrading > Degrading > Degrading,Degrading,1.14438561897401,0.9999999999971146,-0.3609640474422383,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.6333370099247485,0.6770833333327021,0.10936580851988387
xApvaV01StateLog_ES.csv,1191,2026-04-23 08:20:00,-4.75,3.25,-6.0,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Sponsor Exhaustion Collapse > Sponsor Exhaustion Collapse > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Degrading > Degrading > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.7333333333333333,0.7777777777777778,0.11111111111111116,0.5727108853773584,0.5893775520440251,0.04166666666666663
xApvaV01StateLog_ES.csv,1192,2026-04-23 08:25:00,-9.25,2.25,-13.25,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.711111111111111,0.6666666666666666,-0.11111111111111116,0.5871712016588353,0.5857003014020421,-0.0036772506419829876
xApvaV01StateLog_ES.csv,1198,2026-04-23 08:55:00,-1.75,5.0,-7.0,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium,Pure Unresolved Compression Equilibrium,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.5053496664162485,1.360964047439353,-0.3609640474422384,0.0,0.0,0.0,0.3777777777777777,0.3333333333333333,-0.1111111111111111,0.58951940377658,0.6232730803683738,0.08438419147948484
xApvaV01StateLog_ES.csv,1231,2026-04-23 11:40:00,-17.75,1.25,-22.0,1.2954618442339936,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.360964047439353,1.360964047439353,0.0,0.0,0.0,0.0,0.5111111111111111,0.5555555555555556,0.11111111111111116,0.626381535705301,0.5677175248128182,-0.14666002723120686
xApvaV01StateLog_ES.csv,1232,2026-04-23 11:45:00,8.0,19.25,-0.75,1.2954618442339936,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Unresolved > Unresolved > Unresolved > Unresolved > Unresolved,Unresolved,1.3216627255161373,1.2954618442339936,-0.06550220320535938,0.0,0.0,0.0,0.48888888888888893,0.4444444444444444,-0.11111111111111116,0.6118405240996859,0.6412558569575977,0.07353833214477945
xApvaV01StateLog_ES.csv,1235,2026-04-23 12:00:00,-12.75,3.75,-15.75,1.1567796494427114,0.0,CompressionPressure,5,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,RotationalPressure,Pure Unresolved Compression Equilibrium > Pure Unresolved Compression Equilibrium > Unstable Rotational Balance > Unstable Rotational Balance > Unstable Rotational Balance,Unstable Rotational Balance,Unresolved > Unresolved > Balance > Balance > Balance,Balance,1.5709505944488975,1.5709505944488975,0.0,0.0,0.0,0.0,0.5111111111111111,0.5555555555555556,0.11111111111111116,0.7308023895490842,0.8019787758690297,0.17794096579986352
xApvaV01StateLog_ES.csv,1236,2026-04-23 12:05:00,-12.5,0.0,-15.25,1.1567796494427114,0.0,CompressionPressure,5,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,CompressionPressure,Unstable Rotational Balance > Unstable Rotational Balance > Stable Compression Basin > Stable Compression Basin > Stable Compression Basin,Stable Compression Basin,Balance > Balance > Unresolved > Unresolved > Unresolved,Unresolved,1.3224480274451857,1.1567796494427114,-0.4141709450061861,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.7190789401601768,0.6638123830209416,-0.13816639284808807
