BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
2265,"2026-05-21 09:30:00",100.43,100.55,100.37,100.42,462,"InsideBar","Red","Down",0.05,0.02,0.18,"Down",0.1,0.01,"Down",0.1,0.277778,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2266,"2026-05-21 09:35:00",100.41,100.45,100.17,100.24,518,"LLLH","Red","Up",0.15,0.08,0.28,"Up",0.35,0.17,"Up",0.55,0.25,0.285714,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
2267,"2026-05-21 09:40:00",100.25,100.52,100.25,100.45,498,"HHHL","Black","Down",0.1,0.04,0.27,"Down",0.25,0.2,"Up",0.55,0.740741,0.740741,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2268,"2026-05-21 09:45:00",100.46,100.52,100.19,100.2,438,"OutsideBar","Red","Down",0.05,0.02,0.33,"Up",0.55,0.26,"Up",0.7,0.030303,0.818182,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2269,"2026-05-21 09:50:00",100.19,100.36,100.15,100.35,560,"LLLH","Black","Up",0.3,0.14,0.21,"Down",0.2,0.16,"Down",0.45,0.952381,0.809524,True,True,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2270,"2026-05-21 09:55:00",100.34,100.43,100.22,100.24,455,"HHHL","Red","Down",0.1,0.04,0.21,"Up",0.25,0.1,"Down",0.3,0.095238,0.666667,True,True,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2271,"2026-05-21 10:00:00",100.23,100.27,100,100.01,722,"LLLH","Red","Up",0.4,0.18,0.27,"Up",0.4,0.22,"Up",0.75,0.037037,0.185185,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
2272,"2026-05-21 10:05:00",100,100.18,99.94,100.15,569,"LLLH","Black","Down",0.4,0.18,0.24,"Down",0.25,0.15,"Down",0.4,0.875,0.75,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2273,"2026-05-21 10:10:00",100.13,100.43,100.1,100.36,691,"HHHL","Black","Up",0.45,0.2,0.33,"Up",0.75,0.23,"Up",0.75,0.787879,0.242424,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
2274,"2026-05-21 10:15:00",100.37,100.38,98.84,99.24,8261,"LLLH","Red","Up",1,1,1.54,"Up",1,1.13,"Up",1,0.25974,0.181818,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
2275,"2026-05-21 10:20:00",99.25,99.31,98.04,98.45,8249,"LLLH","Red","Down",0.95,0.98,1.27,"Down",0.95,0.8,"Down",0.95,0.322835,0.370079,False,False,False,True,"Climactic","Climactic","Absent","Local","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2276,"2026-05-21 10:25:00",98.45,98.67,97.59,98.3,6382,"LLLH","Red","Down",0.9,0.94,1.08,"Down",0.9,0.15,"Down",0.35,0.657407,0.583333,True,False,False,True,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2277,"2026-05-21 10:30:00",98.31,98.63,98.16,98.47,1979,"InsideBar","Black","Down",0.75,0.74,0.47,"Down",0.7,0.16,"Up",0.45,0.659574,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
2278,"2026-05-21 10:35:00",98.48,98.88,98.34,98.4,2225,"HHHL","Red","Up",0.75,0.74,0.54,"Up",0.75,0.08,"Down",0.15,0.111111,0.537037,True,True,True,False,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2279,"2026-05-21 10:40:00",98.38,98.42,98.08,98.16,1449,"LLLH","Red","Down",0.6,0.52,0.34,"Down",0.55,0.22,"Up",0.7,0.235294,0.235294,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2280,"2026-05-21 10:45:00",98.17,98.18,97.16,97.29,4697,"LLLH","Red","Up",0.85,0.92,1.02,"Up",0.85,0.88,"Up",0.95,0.127451,0.098039,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
2281,"2026-05-21 10:50:00",97.28,97.46,96.46,96.62,4833,"LLLH","Red","Up",0.85,0.92,1,"Down",0.8,0.66,"Down",0.85,0.16,0.3,False,False,False,True,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2282,"2026-05-21 10:55:00",96.61,96.75,96.01,96.1,4281,"LLLH","Red","Down",0.75,0.88,0.74,"Down",0.75,0.51,"Down",0.8,0.121622,0.391892,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2283,"2026-05-21 11:00:00",96.09,96.4,95.76,96.33,4136,"LLLH","Black","Down",0.7,0.84,0.64,"Down",0.7,0.24,"Down",0.7,0.890625,0.609375,True,True,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2284,"2026-05-21 11:05:00",96.34,97.07,96,97.04,5602,"HHHL","Black","Up",0.85,0.94,1.07,"Up",0.85,0.7,"Up",0.85,0.971963,0.373832,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
2285,"2026-05-21 11:10:00",97.03,97.26,96.61,96.8,3691,"HHHL","Red","Down",0.6,0.84,0.65,"Down",0.65,0.23,"Down",0.6,0.292308,0.707692,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2286,"2026-05-21 11:15:00",96.81,97.16,96.68,96.76,2546,"InsideBar","Red","Down",0.55,0.74,0.48,"Down",0.5,0.05,"Down",0.05,0.166667,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2287,"2026-05-21 11:20:00",96.74,97.05,96.74,96.77,1785,"InsideBar","Black","Down",0.4,0.64,0.31,"Down",0.25,0.03,"Down",0.05,0.096774,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2288,"2026-05-21 11:25:00",96.78,96.9,96.47,96.51,2597,"LLLH","Red","Up",0.55,0.74,0.43,"Up",0.4,0.27,"Up",0.7,0.093023,0.372093,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
2289,"2026-05-21 11:30:00",96.52,96.78,96.21,96.28,5042,"LLLH","Red","Up",0.8,0.92,0.57,"Up",0.55,0.24,"Down",0.65,0.122807,0.54386,False,False,False,True,"Peak","Local","Absent","Absent","Accepted","Structural","VolumePeak20;BreaksPriorLow;AcceptanceAccepted"
2290,"2026-05-22 06:05:00",96.2,96.88,96.1,96.74,1681,"OutsideBar","Black","Down",0.25,0.6,0.78,"Up",0.7,0.54,"Up",0.75,0.820513,0.730769,True,False,True,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2291,"2026-05-22 06:10:00",96.72,96.81,95.94,96,1964,"LLLH","Red","Up",0.3,0.66,0.87,"Up",0.7,0.72,"Up",0.85,0.068966,0.816092,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
2292,"2026-05-22 06:15:00",96,96.29,95.46,96.16,3987,"LLLH","Black","Up",0.55,0.82,0.83,"Down",0.65,0.16,"Down",0.3,0.843373,0.421687,True,True,False,True,"Rising","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2293,"2026-05-22 06:20:00",96.16,96.25,95.86,96.06,2297,"InsideBar","Red","Down",0.35,0.68,0.39,"Down",0.15,0.1,"Down",0.2,0.512821,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2294,"2026-05-22 06:25:00",96.07,96.31,95.93,96.29,1045,"HHHL","Black","Down",0.05,0.34,0.38,"Down",0.15,0.22,"Up",0.45,0.947368,0.842105,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
2295,"2026-05-22 06:30:00",96.27,96.6,96.22,96.57,886,"HHHL","Black","Down",0.05,0.3,0.38,"Flat",0.2,0.3,"Up",0.7,0.921053,0.236842,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2296,"2026-05-22 06:35:00",96.58,97.36,96.38,96.87,3033,"HHHL","Black","Up",0.6,0.74,0.98,"Up",0.85,0.29,"Down",0.65,0.5,0.22449,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
2297,"2026-05-22 06:40:00",96.86,96.88,96.52,96.71,1501,"InsideBar","Red","Down",0.2,0.48,0.36,"Down",0.15,0.15,"Down",0.25,0.527778,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2298,"2026-05-22 06:45:00",96.71,97.65,96.7,97.25,4266,"HHHL","Black","Up",0.75,0.84,0.95,"Up",0.8,0.54,"Up",0.8,0.578947,0.189474,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
2299,"2026-05-22 06:50:00",97.27,97.74,97.16,97.73,1801,"HHHL","Black","Down",0.3,0.56,0.58,"Down",0.45,0.46,"Down",0.65,0.982759,0.844828,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
2300,"2026-05-22 06:55:00",97.69,98.06,97.69,97.97,2018,"HHHL","Black","Up",0.4,0.62,0.37,"Down",0.15,0.28,"Down",0.55,0.756757,0.135135,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2301,"2026-05-22 07:00:00",97.98,98.11,97.74,97.77,1133,"HHHL","Red","Down",0.15,0.36,0.37,"Flat",0.2,0.21,"Down",0.3,0.081081,0.864865,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2302,"2026-05-22 07:05:00",97.78,98.17,97.76,97.92,1318,"HHHL","Black","Up",0.2,0.38,0.41,"Up",0.4,0.14,"Down",0.2,0.390244,0.853659,True,True,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2303,"2026-05-22 07:10:00",97.93,98.13,97.66,97.76,1198,"LLLH","Red","Down",0.2,0.36,0.47,"Up",0.5,0.17,"Up",0.35,0.212766,0.787234,True,False,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2304,"2026-05-22 07:15:00",97.76,97.99,97.66,97.87,832,"InsideBar","Black","Down",0.05,0.28,0.33,"Down",0.1,0.11,"Down",0.2,0.636364,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2305,"2026-05-22 07:20:00",97.86,97.86,97.53,97.66,887,"LLLH","Red","Up",0.15,0.3,0.33,"Flat",0.15,0.2,"Up",0.45,0.393939,0.606061,True,False,False,True,"Rising","Absent","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2306,"2026-05-22 07:25:00",97.66,97.79,97.63,97.68,756,"InsideBar","Black","Down",0.05,0.22,0.16,"Down",0.05,0.02,"Down",0.05,0.3125,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2307,"2026-05-22 07:30:00",97.68,97.73,97.47,97.54,975,"LLLH","Red","Up",0.25,0.32,0.26,"Up",0.1,0.14,"Up",0.25,0.269231,0.384615,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
2308,"2026-05-22 07:35:00",97.56,97.58,97.4,97.42,659,"LLLH","Red","Down",0.05,0.16,0.18,"Down",0.1,0.14,"Flat",0.3,0.111111,0.611111,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2309,"2026-05-22 07:40:00",97.4,97.73,97.29,97.7,719,"OutsideBar","Black","Up",0.1,0.2,0.44,"Up",0.65,0.3,"Up",0.8,0.931818,0.409091,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2310,"2026-05-22 07:45:00",97.71,97.78,97.52,97.55,766,"HHHL","Red","Up",0.2,0.26,0.26,"Down",0.2,0.16,"Down",0.45,0.115385,0.807692,True,True,True,False,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2311,"2026-05-22 07:50:00",97.54,97.56,97.34,97.48,1011,"LLLH","Red","Up",0.45,0.38,0.22,"Down",0.15,0.06,"Down",0.1,0.636364,0.181818,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2312,"2026-05-22 07:55:00",97.5,97.63,97.47,97.53,512,"HHHL","Black","Down",0.05,0.1,0.16,"Down",0.05,0.03,"Down",0.1,0.375,0.5625,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2313,"2026-05-22 08:00:00",97.53,97.61,97.48,97.57,512,"InsideBar","Black","Flat",0.1,0.12,0.13,"Down",0.05,0.04,"Up",0.15,0.692308,1,True,False,False,False,"Normal","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2314,"2026-05-22 08:05:00",97.57,97.96,97.56,97.68,1099,"HHHL","Black","Up",0.6,0.44,0.4,"Up",0.7,0.11,"Up",0.3,0.3,0.125,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
2315,"2026-05-22 08:10:00",97.69,97.91,97.41,97.82,1005,"LLLH","Black","Down",0.5,0.38,0.5,"Up",0.85,0.13,"Up",0.35,0.82,0.7,True,False,False,True,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2316,"2026-05-22 08:15:00",97.8,97.89,97.67,97.72,865,"InsideBar","Red","Down",0.4,0.3,0.22,"Down",0.3,0.08,"Down",0.25,0.227273,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2317,"2026-05-22 08:20:00",97.73,97.78,97.63,97.67,673,"LLLH","Red","Down",0.2,0.16,0.15,"Down",0.1,0.06,"Down",0.25,0.266667,0.733333,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2318,"2026-05-22 08:25:00",97.67,97.81,97.6,97.73,560,"OutsideBar","Black","Down",0.15,0.1,0.21,"Up",0.3,0.06,"Flat",0.3,0.619048,0.714286,True,True,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2319,"2026-05-22 08:30:00",97.72,97.84,97.43,97.44,1132,"OutsideBar","Red","Up",0.8,0.44,0.41,"Up",0.85,0.28,"Up",0.95,0.02439,0.512195,False,False,True,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2320,"2026-05-22 08:35:00",97.45,97.48,97,97.18,2022,"LLLH","Red","Up",1,0.66,0.48,"Up",0.95,0.27,"Down",0.9,0.375,0.104167,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
2321,"2026-05-22 08:40:00",97.2,97.26,97.05,97.05,736,"InsideBar","Red","Down",0.35,0.18,0.21,"Down",0.35,0.15,"Down",0.7,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2322,"2026-05-22 08:45:00",97.06,97.1,96.91,96.93,896,"LLLH","Red","Up",0.65,0.3,0.19,"Down",0.3,0.13,"Down",0.55,0.105263,0.263158,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2323,"2026-05-22 08:50:00",96.92,97.03,96.81,97.02,725,"LLLH","Black","Down",0.35,0.14,0.22,"Up",0.55,0.1,"Down",0.4,0.954545,0.545455,True,True,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2324,"2026-05-22 08:55:00",97.01,97.01,96.82,96.87,485,"InsideBar","Red","Down",0.05,0.02,0.19,"Down",0.35,0.14,"Up",0.7,0.263158,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2325,"2026-05-22 09:00:00",96.86,97.1,96.8,97.06,931,"OutsideBar","Black","Up",0.7,0.34,0.3,"Up",0.75,0.2,"Up",0.85,0.866667,0.633333,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2326,"2026-05-22 09:05:00",97.06,97.41,96.99,97.09,2117,"HHHL","Black","Up",1,0.72,0.42,"Up",0.85,0.03,"Down",0.1,0.238095,0.261905,True,False,True,False,"Peak","Strong","Local","Absent","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2327,"2026-05-22 09:10:00",97.09,97.37,97.04,97.3,1100,"InsideBar","Black","Down",0.85,0.46,0.33,"Down",0.7,0.21,"Up",0.85,0.787879,1,True,False,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CompressionClustered"
2328,"2026-05-22 09:15:00",97.29,97.3,96.92,97.02,733,"LLLH","Red","Down",0.4,0.18,0.38,"Up",0.7,0.27,"Up",0.9,0.263158,0.684211,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2329,"2026-05-22 09:20:00",97.03,97.33,97.02,97.26,1068,"HHHL","Black","Up",0.75,0.46,0.31,"Down",0.65,0.23,"Down",0.85,0.774194,0.903226,True,True,True,False,"Rising","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2330,"2026-05-22 09:25:00",97.27,97.27,97.06,97.09,384,"InsideBar","Red","Down",0.05,0.02,0.21,"Down",0.3,0.18,"Down",0.7,0.142857,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2331,"2026-05-22 09:30:00",97.09,97.19,96.85,96.9,1137,"LLLH","Red","Up",0.9,0.58,0.34,"Up",0.7,0.19,"Up",0.7,0.147059,0.382353,False,False,False,True,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorLow;AcceptanceAccepted"
2332,"2026-05-22 09:35:00",96.89,96.91,96.52,96.86,1344,"LLLH","Red","Up",0.9,0.64,0.39,"Up",0.75,0.03,"Down",0.1,0.871795,0.153846,True,False,False,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2333,"2026-05-22 09:40:00",96.86,96.99,96.79,96.88,826,"HHHL","Black","Down",0.4,0.28,0.2,"Down",0.2,0.02,"Down",0.05,0.45,0.6,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2334,"2026-05-22 09:45:00",96.9,96.93,96.76,96.86,400,"LLLH","Red","Down",0.1,0.04,0.17,"Down",0.1,0.04,"Up",0.2,0.588235,0.823529,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2335,"2026-05-22 09:50:00",96.86,96.86,96.63,96.84,671,"LLLH","Red","Up",0.25,0.16,0.23,"Up",0.55,0.02,"Down",0.1,0.913043,0.434783,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2336,"2026-05-22 09:55:00",96.84,97.01,96.75,96.93,979,"HHHL","Black","Up",0.65,0.48,0.26,"Up",0.55,0.09,"Up",0.4,0.692308,0.423077,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
2337,"2026-05-22 10:00:00",96.92,97.21,96.84,96.86,1331,"HHHL","Red","Up",0.85,0.72,0.37,"Up",0.75,0.06,"Down",0.35,0.054054,0.459459,True,True,True,False,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2338,"2026-05-22 10:05:00",96.83,96.83,96.37,96.44,1520,"LLLH","Red","Up",0.9,0.78,0.46,"Up",0.95,0.39,"Up",1,0.152174,0,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
2339,"2026-05-22 10:10:00",96.43,96.44,96.27,96.36,805,"LLLH","Red","Down",0.4,0.32,0.17,"Down",0.1,0.07,"Down",0.35,0.529412,0.411765,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2340,"2026-05-22 10:15:00",96.34,96.63,96.3,96.57,1245,"HHHL","Black","Up",0.8,0.72,0.33,"Up",0.7,0.23,"Up",0.85,0.818182,0.424242,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorHigh;AcceptanceAccepted"
2341,"2026-05-22 10:20:00",96.54,97.05,96.36,97.03,1711,"HHHL","Black","Up",0.95,0.84,0.69,"Up",1,0.49,"Up",1,0.971014,0.391304,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
2342,"2026-05-22 10:25:00",97.03,97.24,96.79,96.98,2218,"HHHL","Red","Up",1,0.94,0.45,"Down",0.9,0.05,"Down",0.3,0.422222,0.577778,True,True,True,False,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2343,"2026-05-22 10:30:00",96.98,97.08,94.73,95,9095,"LLLH","Red","Up",1,1,2.35,"Up",1,1.98,"Up",1,0.114894,0.123404,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
2344,"2026-05-22 10:35:00",94.99,95.91,94.8,95.87,3925,"InsideBar","Black","Down",0.95,0.96,1.11,"Down",0.95,0.88,"Down",0.95,0.963964,1,True,True,False,False,"Climactic","Climactic","Clustered","Absent","Unresolved","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2345,"2026-05-22 10:40:00",95.88,96,95.31,95.46,1936,"HHHL","Red","Down",0.8,0.84,0.69,"Down",0.9,0.42,"Down",0.85,0.217391,0.869565,True,True,True,False,"Peak","Strong","Clustered","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2346,"2026-05-22 10:45:00",95.44,95.72,95.34,95.69,1364,"InsideBar","Black","Down",0.7,0.76,0.38,"Down",0.65,0.25,"Down",0.7,0.921053,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2347,"2026-05-22 10:50:00",95.69,95.88,95.59,95.84,1211,"HHHL","Black","Down",0.5,0.68,0.29,"Down",0.35,0.15,"Down",0.45,0.862069,0.448276,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2348,"2026-05-22 10:55:00",95.85,96.09,95.81,96.05,1617,"HHHL","Black","Up",0.75,0.82,0.28,"Down",0.35,0.2,"Up",0.6,0.857143,0.25,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
