APVA Memory Forecast Study v0.1
============================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | ForecastConfidence | EntropyGrowth | AttentionCategory
231 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 0.0251 | 1.0910 | Weak Node
232 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
233 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
234 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
235 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
236 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
237 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
238 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
239 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
240 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
241 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 0.0141 | 1.2246 | Secondary Node
242 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
243 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
244 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
245 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
246 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
247 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
248 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
249 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
250 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
251 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
252 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
253 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
254 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
255 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
256 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
257 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
258 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
259 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
260 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
261 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
262 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
263 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
264 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
265 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
266 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
267 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
268 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
269 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
270 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
271 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
272 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
273 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
274 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
275 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
276 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
277 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
278 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
279 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
280 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
281 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
282 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
283 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
284 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
285 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 0.6951 | 2.1309 | Secondary Node
286 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
287 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
288 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
289 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 0.4808 | 2.3364 | Secondary Node
290 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 0.5657 | 1.9592 | Secondary Node
291 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
292 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 0.5493 | 2.3244 | Secondary Node
293 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
294 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 0.4808 | 2.3364 | Secondary Node
295 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
296 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
297 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
298 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
299 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
300 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
301 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
302 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
303 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
304 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
305 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
306 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
307 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
308 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
309 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
310 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
311 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
312 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
313 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
314 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 0.6633 | 2.0203 | Secondary Node
315 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 0.0955 | 1.5273 | Weak Node
316 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
317 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
318 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
319 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
320 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
321 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
322 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
323 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
324 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
325 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
326 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
327 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
328 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
329 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
330 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
331 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 0.2652 | 1.6005 | Weak Node
332 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 0.1809 | 1.3643 | Weak Node
333 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 0.2308 | 1.4210 | Weak Node
334 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
335 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
336 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
337 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
338 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 0.0251 | 1.0910 | Weak Node
339 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
340 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
341 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
342 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 0.0955 | 1.5273 | Weak Node
343 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
344 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
345 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
346 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
347 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
348 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
349 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 0.0141 | 1.2246 | Secondary Node
350 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
351 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
352 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
353 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
354 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
355 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
356 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
357 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
358 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
359 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
360 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
361 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 0.5493 | 2.3244 | Secondary Node
362 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
363 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 0.4808 | 2.3364 | Secondary Node
364 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 0.5657 | 1.9592 | Secondary Node
365 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
366 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
367 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
368 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
369 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
370 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 0.0141 | 1.2246 | Secondary Node
371 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
372 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 0.5493 | 2.3244 | Secondary Node
373 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 0.3077 | 2.0053 | Weak Node
374 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 0.1818 | 1.3685 | Weak Node
375 | ExhaustionPersistence_Age5 | Weak Node | 0.1513 | 5.00 | 0.0690 | 1.2532 | Weak Node
376 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
377 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
378 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
379 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
380 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
381 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
382 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
383 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
384 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
385 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 0.2652 | 1.6005 | Weak Node
386 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
387 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
388 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 0.0251 | 1.0910 | Weak Node
389 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
390 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
391 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
392 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
393 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
394 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
395 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
396 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
397 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
398 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
399 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
400 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
401 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
402 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
403 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
404 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
405 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
406 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
407 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
408 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
409 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
410 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
411 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
412 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 0.2652 | 1.6005 | Weak Node
413 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
414 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
415 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
416 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 0.0141 | 1.2246 | Secondary Node
417 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
418 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
419 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
420 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
421 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
422 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
423 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 0.8841 | 2.4809 | Core Node
424 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 0.7500 | 2.1684 | Core Node
425 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
426 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
427 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 0.5680 | 1.7671 | Core Node
428 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 0.0955 | 1.5273 | Weak Node
429 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
430 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
431 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
432 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
433 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
434 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
435 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 0.2652 | 1.6005 | Weak Node
436 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
437 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
438 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 0.4808 | 2.3364 | Secondary Node
439 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 0.5657 | 1.9592 | Secondary Node
440 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
441 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
442 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
443 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 0.4179 | 1.7733 | Secondary Node
444 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 0.2652 | 1.6005 | Weak Node
445 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 0.1809 | 1.3643 | Weak Node
446 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
447 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
448 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
449 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
450 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
451 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
452 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 0.0955 | 1.5273 | Weak Node
453 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 0.0253 | 1.8779 | Weak Node
454 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 0.0251 | 1.0910 | Weak Node
455 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
456 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 0.5493 | 2.3244 | Secondary Node
457 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 0.3077 | 2.0053 | Weak Node
458 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 0.1818 | 1.3685 | Weak Node
459 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 0.2611 | 1.7484 | Secondary Node
460 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
461 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
462 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
463 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
464 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 0.6385 | 2.0830 | Core Node
465 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
466 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 0.4161 | 1.6504 | Core Node
467 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 0.3685 | 1.6844 | Core Node
468 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 0.1706 | 1.1466 | Weak Node
469 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 0.0600 | 1.2226 | Secondary Node
470 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 0.2484 | 1.9626 | Secondary Node
471 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 0.4808 | 2.3364 | Secondary Node
472 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 0.5657 | 1.9592 | Secondary Node
473 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 0.2623 | 1.7972 | Secondary Node
474 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 0.1754 | 1.6725 | Weak Node
