APVA Process Graph Study v0.1
============================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41
Edge count: 221

1. Directed Graph Summary
SourceNode | DestinationNode | TransitionCount | TransitionProbability
2 | ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 | 20.97% | 234
2 | MixedStructure_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 20.47% | 2
2 | MixedStructure_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 17.67% | 67
2 | ConstructiveEmergence_Age1 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 17.55% | 14
2 | DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 16.26% | 131
2 | CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 16.00% | 1
2 | ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 14.39% | 2
2 | ReassertionProcessing_Age2 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 13.70% | 14
2 | ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 | 12.59% | 18
2 | ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 11.77% | 9
3 | NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 | 55.19% | 968
3 | NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 49.02% | 743
3 | NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ | 47.54% | 39
3 | NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 | 42.52% | 363
3 | NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 37.19% | 1192
3 | NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 35.84% | 521
3 | DestructiveRotation_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 30.84% | 0
3 | MixedStructure_Age5 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 30.84% | 1
3 | NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 29.32% | 652
3 | RecoveryResolution_Age2 -> RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 | 28.91% | 112
3 | RecoveryResolution_Age5 -> RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 | 28.33% | 1
3 | NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 23.13% | 1312
3 | RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 19.77% | 48
3 | DestructiveRotation_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 19.62% | 1
3 | ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 | 19.08% | 58
3 | CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 18.03% | 528
3 | RecoveryResolution_Age4 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 17.93% | 5
3 | RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 17.21% | 1
3 | CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 17.00% | 282
3 | DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 16.88% | 233
3 | RecoveryResolution_Age1 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 16.14% | 256
3 | ReassertionProcessing_Age3 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 15.17% | 1
3 | CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 | 15.12% | 127
3 | DestructiveRotation_Age2 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 13.88% | 16
3 | ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 | 12.81% | 143
3 | ReassertionProcessing_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 12.80% | 255
3 | MixedStructure_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 12.48% | 7
3 | CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 11.69% | 64
3 | MixedStructure_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 11.56% | 1
3 | MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 11.55% | 389
3 | CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 11.47% | 23
3 | CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 10.63% | 33
3 | ConstructiveEmergence_Age1 -> MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 9.92% | 12
3 | MixedStructure_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 9.67% | 37
3 | DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 9.19% | 72
3 | ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 | 7.69% | 18
3 | ReassertionProcessing_Age2 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 7.48% | 7
3 | CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 6.40% | 0
3 | ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 5.46% | 0
3 | ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 4.77% | 9
3 | ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 4.47% | 2
4 | NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ | 37.11% | 32
4 | NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 36.66% | 743
4 | NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 32.56% | 521
4 | NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 | 31.97% | 261
4 | NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 | 30.20% | 968
4 | NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 23.81% | 367
4 | NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 21.02% | 1192
4 | NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 19.48% | 285
4 | DestructiveRotation_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 16.88% | 0
4 | MixedStructure_Age5 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 16.88% | 1
4 | RecoveryResolution_Age2 -> RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 14.64% | 48
4 | RecoveryResolution_Age5 -> RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 | 14.34% | 1
4 | DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 12.62% | 233
4 | RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 12.43% | 24
4 | RecoveryResolution_Age4 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 11.27% | 4
4 | RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 10.82% | 1
4 | DestructiveRotation_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 10.74% | 1
4 | RecoveryResolution_Age1 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 10.14% | 172
4 | CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 9.63% | 282
4 | ReassertionProcessing_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 9.57% | 154
4 | MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 8.64% | 244
4 | ReassertionProcessing_Age3 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 8.57% | 1
4 | CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 | 7.66% | 127
4 | DestructiveRotation_Age2 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 7.59% | 11
4 | CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 7.35% | 64
4 | MixedStructure_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 7.23% | 25
4 | MixedStructure_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 6.83% | 1
4 | MixedStructure_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 6.33% | 0
4 | ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 | 5.92% | 18
4 | CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 5.68% | 33
4 | CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 5.57% | 7
4 | ConstructiveEmergence_Age1 -> MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 5.43% | 7
4 | ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 | 5.20% | 58
4 | CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 5.16% | 16
4 | DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 5.03% | 33
4 | ReassertionProcessing_Age2 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 4.22% | 3
4 | ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 2.92% | 9
4 | CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 2.56% | 0
4 | ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 2.07% | 0
4 | ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 1.81% | 2
4 | ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 1.69% | 0
5 | NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ -> NeutralProcessing_Age21+ | 28.96% | 26
5 | NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 24.36% | 521
5 | NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 -> NeutralProcessing_Age11-20 | 24.04% | 186
5 | NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 21.63% | 367
5 | NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 20.07% | 743
5 | NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 | 17.07% | 968
5 | NeutralProcessing_Age5 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 15.82% | 285
5 | NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 -> NeutralProcessing_Age6-10 | 12.94% | 0
5 | DestructiveRotation_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 12.62% | 0
5 | MixedStructure_Age5 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 12.62% | 1
5 | DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 11.47% | 201
5 | RecoveryResolution_Age2 -> RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 9.20% | 24
5 | RecoveryResolution_Age5 -> RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 9.02% | 1
5 | ReassertionProcessing_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 8.70% | 154
5 | DestructiveRotation_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 8.03% | 1
5 | MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 7.85% | 231
5 | RecoveryResolution_Age3 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 6.64% | 9
5 | MixedStructure_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 -> NeutralProcessing_Age5 | 6.57% | 22
5 | RecoveryResolution_Age4 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 6.02% | 1
5 | RecoveryResolution_Age6-10 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 5.78% | 0
5 | DestructiveRotation_Age2 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 5.68% | 11
5 | RecoveryResolution_Age1 -> CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 5.42% | 65
5 | MixedStructure_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 5.11% | 1
5 | MixedStructure_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 4.73% | 0
5 | ReassertionProcessing_Age3 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 4.69% | 0
5 | CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 | 4.34% | 127
5 | ConstructiveEmergence_Age1 -> MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 4.06% | 6
5 | DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> NeutralProcessing_Age4 | 3.76% | 33
5 | CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 3.72% | 64
5 | CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 3.57% | 33
5 | CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 2.76% | 16
5 | CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 2.71% | 0
5 | CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 2.51% | 7
5 | ReassertionProcessing_Age2 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 | 2.31% | 1
5 | ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 2.25% | 9
5 | ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 -> ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 | 1.61% | 18
5 | ExhaustionPersistence_Age3 -> ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 1.11% | 2
5 | CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 1.02% | 0
5 | ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 0.79% | 0
5 | ExhaustionPersistence_Age4 -> ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 0.69% | 0
5 | ExhaustionPersistence_Age5 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 -> ExhaustionPersistence_Age6-10 | 0.64% | 0

4. Structural Cycles
Cycle | CycleLength | Classification | CycleProbability | CycleSupport
DecayToNeutral_Age1 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 2 | ShortCycle | 5.77% | 449
MixedStructure_Age1 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 2 | ShortCycle | 5.56% | 521
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 2 | ShortCycle | 4.48% | 452
NeutralProcessing_Age1 -> ReassertionProcessing_Age1 -> NeutralProcessing_Age1 | 2 | ShortCycle | 3.87% | 301
MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> MixedStructure_Age1 | 3 | MediumCycle | 3.77% | 719
NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> ReassertionProcessing_Age1 -> NeutralProcessing_Age1 | 3 | MediumCycle | 2.96% | 579
CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 3 | MediumCycle | 2.76% | 484
DecayToNeutral_Age1 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 2 | ShortCycle | 2.55% | 107
CompressionProcessing_Age1 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 2 | ShortCycle | 2.42% | 143
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> CompressionProcessing_Age1 | 3 | MediumCycle | 2.28% | 492
DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 3 | MediumCycle | 1.65% | 263
CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 3 | MediumCycle | 1.48% | 145
CompressionProcessing_Age1 -> CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> CompressionProcessing_Age1 | 4 | MediumCycle | 1.40% | 200
MixedStructure_Age1 -> ReassertionProcessing_Age1 -> MixedStructure_Age1 | 2 | ShortCycle | 1.40% | 181
MixedStructure_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> MixedStructure_Age1 | 4 | MediumCycle | 1.26% | 346
DestructiveRotation_Age1 -> NeutralProcessing_Age1 -> DestructiveRotation_Age1 | 2 | ShortCycle | 1.14% | 83
DecayToNeutral_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 4 | MediumCycle | 1.12% | 52
MixedStructure_Age1 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 -> MixedStructure_Age1 | 3 | MediumCycle | 1.11% | 247
NeutralProcessing_Age1 -> NeutralProcessing_Age2 -> NeutralProcessing_Age3 -> ReassertionProcessing_Age1 -> NeutralProcessing_Age1 | 4 | MediumCycle | 1.05% | 267
