BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
1013,"2026-05-15 08:30:00",29323.25,29344.5,29294.25,29334,5445,"LLLH","Black","Down",0.1,0.5,50.25,"Up",0.25,10.75,"Up",0.2,0.791045,0.651741,True,False,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1014,"2026-05-15 08:35:00",29333.75,29372,29331.5,29343.25,6473,"HHHL","Black","Up",0.35,0.58,40.5,"Down",0.1,9.5,"Down",0.2,0.290123,0.320988,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1015,"2026-05-15 08:40:00",29342.25,29382,29327.5,29333.25,6042,"OutsideBar","Red","Down",0.2,0.5,54.5,"Up",0.4,9,"Down",0.1,0.105505,0.743119,True,False,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1016,"2026-05-15 08:45:00",29332.25,29344.5,29271.25,29285.25,6400,"LLLH","Red","Up",0.4,0.56,73.25,"Up",0.75,47,"Up",0.7,0.191126,0.232082,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
1017,"2026-05-15 08:50:00",29286,29301.25,29260.25,29268.5,5099,"LLLH","Red","Down",0.1,0.42,41,"Down",0.15,17.5,"Down",0.4,0.20122,0.731707,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1018,"2026-05-15 08:55:00",29269.5,29270,29228,29243.75,7548,"LLLH","Red","Up",0.8,0.72,42,"Up",0.2,25.75,"Up",0.55,0.375,0.232143,False,False,False,True,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorLow;AcceptanceAccepted"
1019,"2026-05-15 09:00:00",29243.25,29285.75,29212,29281.25,6925,"OutsideBar","Black","Down",0.7,0.64,73.75,"Up",0.9,38,"Up",0.75,0.938983,0.569492,False,False,True,True,"Falling","Strong","Absent","Local","Accepted","Structural","RangePeak20;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1020,"2026-05-15 09:05:00",29282,29313,29264.75,29279,5402,"HHHL","Red","Down",0.15,0.38,48.25,"Down",0.3,3,"Down",0.1,0.295337,0.435233,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1021,"2026-05-15 09:10:00",29279.5,29301.25,29261.25,29297.25,4512,"LLLH","Black","Down",0.1,0.34,40,"Down",0.1,17.75,"Up",0.45,0.9,0.9125,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1022,"2026-05-15 09:15:00",29297.25,29298.5,29251.5,29287.25,4080,"LLLH","Red","Down",0.05,0.3,47,"Up",0.35,10,"Down",0.3,0.760638,0.792553,True,True,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1023,"2026-05-15 09:20:00",29287.25,29288.5,29253.25,29272.75,3280,"InsideBar","Red","Down",0.05,0.24,35.25,"Down",0.05,14.5,"Up",0.4,0.553191,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1024,"2026-05-15 09:25:00",29272.75,29324,29268,29320.25,4359,"HHHL","Black","Up",0.2,0.32,56,"Up",0.65,47.5,"Up",0.95,0.933036,0.366071,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
1025,"2026-05-15 09:30:00",29320.75,29336.5,29311.25,29332.25,4024,"HHHL","Black","Down",0.1,0.26,25.25,"Down",0.05,11.5,"Down",0.4,0.831683,0.50495,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1026,"2026-05-15 09:35:00",29333,29348,29321.5,29342,3493,"HHHL","Black","Down",0.1,0.26,26.5,"Up",0.1,9,"Down",0.2,0.773585,0.566038,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1027,"2026-05-15 09:40:00",29342.5,29344.75,29316.25,29333.5,3243,"LLLH","Red","Down",0.05,0.24,28.5,"Up",0.15,9,"Flat",0.25,0.605263,0.815789,True,True,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1028,"2026-05-15 09:45:00",29334.5,29346.25,29316.75,29345.25,2934,"HHHL","Black","Down",0.05,0.24,29.5,"Up",0.2,10.75,"Up",0.45,0.966102,0.949153,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1029,"2026-05-15 09:50:00",29345.25,29351,29329.75,29333.75,3363,"HHHL","Red","Up",0.2,0.28,21.25,"Down",0.05,11.5,"Up",0.55,0.188235,0.776471,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1030,"2026-05-15 09:55:00",29333,29350.25,29279.75,29286.5,4309,"LLLH","Red","Up",0.45,0.36,70.5,"Up",0.9,46.5,"Up",0.9,0.095745,0.29078,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1031,"2026-05-15 10:00:00",29286,29330,29285,29324.25,3775,"InsideBar","Black","Down",0.3,0.28,45,"Down",0.55,38.25,"Down",0.85,0.872222,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1032,"2026-05-15 10:05:00",29323,29339,29312,29325.5,3209,"HHHL","Black","Down",0.1,0.18,27,"Down",0.2,2.5,"Down",0.05,0.5,0.666667,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1033,"2026-05-15 10:10:00",29326,29355.25,29319.75,29350,3138,"HHHL","Black","Down",0.1,0.16,35.5,"Up",0.4,24,"Up",0.7,0.852113,0.542254,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1034,"2026-05-15 10:15:00",29350,29363,29341.75,29362.5,2934,"HHHL","Black","Down",0.1,0.14,21.25,"Down",0.1,12.5,"Down",0.5,0.976471,0.635294,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1035,"2026-05-15 10:20:00",29362.5,29366.75,29341.25,29366.25,3129,"OutsideBar","Black","Up",0.15,0.14,25.5,"Up",0.2,3.75,"Down",0.15,0.980392,0.833333,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1036,"2026-05-15 10:25:00",29366.25,29408,29359.75,29402,4303,"HHHL","Black","Up",0.65,0.34,48.25,"Up",0.85,35.75,"Up",0.8,0.875648,0.145078,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
1037,"2026-05-15 10:30:00",29402,29430,29401.25,29417.75,4664,"HHHL","Black","Up",0.85,0.4,28.75,"Down",0.4,15.75,"Down",0.6,0.573913,0.234783,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1038,"2026-05-15 10:35:00",29417.75,29444,29413.25,29441.5,4042,"HHHL","Black","Down",0.6,0.26,30.75,"Up",0.5,23.75,"Up",0.7,0.918699,0.544715,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1039,"2026-05-15 10:40:00",29441.75,29446.75,29423.75,29439.25,3551,"HHHL","Red","Down",0.5,0.2,23,"Down",0.15,2.5,"Down",0.1,0.673913,0.880435,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1040,"2026-05-15 10:45:00",29439.75,29443.5,29404.75,29424.25,3696,"LLLH","Red","Up",0.55,0.22,38.75,"Up",0.7,15.5,"Up",0.6,0.503226,0.509677,True,False,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1041,"2026-05-15 10:50:00",29425,29434.5,29412,29417,2197,"InsideBar","Red","Down",0.05,0.02,22.5,"Down",0.15,8,"Down",0.2,0.222222,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1042,"2026-05-15 10:55:00",29417,29442.25,29417,29438,2404,"HHHL","Black","Up",0.1,0.04,25.25,"Up",0.3,21,"Up",0.7,0.831683,0.693069,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1043,"2026-05-15 11:00:00",29438.5,29453.75,29425.5,29447.25,2808,"HHHL","Black","Up",0.15,0.06,28.25,"Up",0.5,8.75,"Down",0.25,0.769912,0.59292,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1044,"2026-05-15 11:05:00",29449,29465,29446.75,29462,3694,"HHHL","Black","Up",0.65,0.28,18.25,"Down",0.05,13,"Up",0.6,0.835616,0.383562,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1045,"2026-05-15 11:10:00",29462.5,29486.75,29460.75,29469.75,4954,"HHHL","Black","Up",1,0.52,26,"Up",0.4,7.25,"Down",0.2,0.346154,0.163462,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;AcceptanceAccepted"
1046,"2026-05-15 11:15:00",29468.75,29485.5,29464.5,29468.75,3352,"InsideBar","Neutral","Down",0.5,0.22,21,"Down",0.1,0,"Down",0.05,0.202381,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1047,"2026-05-15 11:20:00",29468.5,29472.25,29387.75,29396.25,6935,"LLLH","Red","Up",1,0.84,84.5,"Up",1,72.25,"Up",1,0.100592,0.091716,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1048,"2026-05-15 11:25:00",29395.75,29442,29389.75,29421.5,5267,"InsideBar","Black","Down",0.95,0.58,52.25,"Down",0.9,25.75,"Down",0.8,0.607656,1,True,True,False,False,"Peak","Strong","Clustered","Absent","Unresolved","Structural","VolumePeak20;RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1049,"2026-05-15 11:30:00",29421.5,29432,29376,29384.75,4377,"LLLH","Red","Down",0.8,0.5,56,"Up",0.9,36.75,"Up",0.85,0.15625,0.754464,False,False,False,True,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1050,"2026-05-15 11:35:00",29385.5,29389.5,29316,29340.5,7641,"LLLH","Red","Up",1,0.96,73.5,"Up",0.95,45,"Up",0.95,0.333333,0.183673,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1051,"2026-05-15 11:40:00",29340,29384.25,29338.75,29383,4087,"InsideBar","Black","Down",0.65,0.42,45.5,"Down",0.75,43,"Down",0.9,0.972527,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1052,"2026-05-15 11:45:00",29382.25,29383,29348.5,29376,3056,"InsideBar","Red","Down",0.25,0.12,34.5,"Down",0.6,6.25,"Down",0.2,0.797101,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1053,"2026-05-15 11:50:00",29376.25,29379.25,29352.75,29372.25,2453,"InsideBar","Red","Down",0.15,0.06,26.5,"Down",0.45,4,"Down",0.2,0.735849,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1054,"2026-05-15 11:55:00",29372,29403.5,29362.75,29399.75,3323,"HHHL","Black","Up",0.35,0.26,40.75,"Up",0.7,27.75,"Up",0.75,0.907975,0.404908,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
1055,"2026-05-15 12:00:00",29400,29407,29370,29389.75,3074,"HHHL","Red","Down",0.3,0.16,37,"Down",0.6,10.25,"Down",0.4,0.533784,0.905405,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1056,"2026-05-15 12:05:00",29389.5,29398.25,29351,29355,3558,"LLLH","Red","Up",0.5,0.38,47.25,"Up",0.8,34.5,"Up",0.8,0.084656,0.597884,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1057,"2026-05-15 12:10:00",29353.5,29363.5,29324,29332.25,3696,"LLLH","Red","Up",0.65,0.44,39.5,"Down",0.65,21.25,"Down",0.6,0.208861,0.316456,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1058,"2026-05-15 12:15:00",29331.5,29332.5,29300,29322,4728,"LLLH","Red","Up",0.8,0.7,32.5,"Down",0.45,9.5,"Down",0.4,0.676923,0.261538,False,False,False,True,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1059,"2026-05-15 12:20:00",29321.5,29322.5,29285.25,29301.5,3790,"LLLH","Red","Down",0.65,0.48,37.25,"Up",0.55,20,"Up",0.55,0.436242,0.604027,True,False,False,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1060,"2026-05-15 12:25:00",29301.75,29321.75,29288.25,29288.5,4033,"InsideBar","Red","Up",0.65,0.52,33.5,"Down",0.45,13.25,"Down",0.5,0.007463,1,True,False,False,False,"Rising","Absent","Clustered","Local","Unresolved","Moderate","CloseInsidePriorRange;DissipationLocal;CompressionClustered"
1061,"2026-05-15 12:30:00",29288.5,29302.5,29283.75,29291.25,2884,"LLLH","Black","Down",0.2,0.1,18.75,"Down",0.1,2.75,"Down",0.1,0.4,0.76,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1062,"2026-05-15 12:35:00",29289.75,29324,29287.5,29313,3665,"HHHL","Black","Up",0.45,0.42,36.5,"Up",0.5,23.25,"Up",0.65,0.69863,0.410959,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1063,"2026-05-15 12:40:00",29313.5,29332.75,29296.5,29328.25,3031,"HHHL","Black","Down",0.15,0.16,36.25,"Down",0.45,14.75,"Down",0.5,0.875862,0.758621,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1064,"2026-05-15 12:45:00",29330.5,29340.25,29292.25,29295.75,3667,"OutsideBar","Red","Up",0.5,0.46,48,"Up",0.8,34.75,"Up",0.8,0.072917,0.755208,False,False,True,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1065,"2026-05-15 12:50:00",29295.25,29307,29270.5,29299.5,4893,"LLLH","Black","Up",0.85,0.82,36.5,"Down",0.45,4.25,"Down",0.2,0.794521,0.40411,True,True,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1066,"2026-05-15 12:55:00",29299.75,29300.25,29230.25,29234.75,8265,"LLLH","Red","Up",1,1,70,"Up",0.9,65,"Up",0.95,0.064286,0.425,False,False,False,True,"Climactic","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1067,"2026-05-15 13:00:00",29234.75,29249,29208.25,29231.5,19903,"LLLH","Red","Up",1,1,40.75,"Down",0.65,3.25,"Down",0.1,0.570552,0.460123,True,False,False,True,"Climactic","Absent","Local","Local","Contained","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1068,"2026-05-15 13:05:00",29231,29233.75,29137,29172.5,9036,"LLLH","Red","Down",0.95,0.98,96.75,"Up",1,58.5,"Up",0.95,0.366925,0.263566,False,False,False,True,"Climactic","Climactic","Absent","Local","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1069,"2026-05-15 13:10:00",29173,29175,29122.25,29127.75,4288,"LLLH","Red","Down",0.7,0.68,52.75,"Down",0.85,45.25,"Down",0.9,0.104265,0.720379,False,False,False,True,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1070,"2026-05-15 13:15:00",29128,29156,29111,29154.75,4933,"LLLH","Black","Up",0.85,0.86,45,"Down",0.7,26.75,"Down",0.65,0.972222,0.75,True,True,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1071,"2026-05-15 13:20:00",29155.5,29193.5,29142.75,29171.25,2945,"HHHL","Black","Down",0.15,0.16,50.75,"Up",0.85,15.75,"Down",0.5,0.561576,0.261084,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1072,"2026-05-15 13:25:00",29170.75,29173.25,29144.5,29165,1979,"InsideBar","Red","Down",0.05,0.02,28.75,"Down",0.15,5.75,"Down",0.25,0.713043,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1073,"2026-05-15 13:30:00",29165.25,29181.25,29151.5,29176,1613,"HHHL","Black","Down",0.05,0.02,29.75,"Up",0.15,10.75,"Up",0.35,0.823529,0.731092,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1074,"2026-05-15 13:35:00",29175.75,29180,29166,29172.5,1002,"InsideBar","Red","Down",0.05,0.02,14,"Down",0.05,3.25,"Down",0.15,0.464286,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1075,"2026-05-15 13:40:00",29172.5,29179.25,29167.75,29172.25,1021,"InsideBar","Red","Up",0.1,0.04,11.5,"Down",0.05,0.25,"Down",0.05,0.391304,1,True,False,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;DissipationLocal;CompressionClustered"
1076,"2026-05-15 13:45:00",29172,29176.75,29167.75,29173.5,743,"InsideBar","Black","Down",0.05,0.02,9,"Down",0.05,1.5,"Up",0.1,0.638889,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1077,"2026-05-15 13:50:00",29173,29180.25,29167.25,29176.25,924,"OutsideBar","Black","Up",0.1,0.04,13,"Up",0.15,3.25,"Up",0.3,0.692308,0.692308,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1078,"2026-05-15 13:55:00",29176.75,29177,29168.5,29174.75,609,"InsideBar","Red","Down",0.05,0.02,8.5,"Down",0.05,2,"Down",0.15,0.735294,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1079,"2026-05-15 14:00:00",29174.25,29198.75,29160.5,29173,1144,"OutsideBar","Red","Up",0.3,0.12,38.25,"Up",0.65,1.25,"Down",0.1,0.326797,0.222222,True,False,True,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1080,"2026-05-18 06:35:00",29338.25,29356.25,29276.25,29288.25,20424,"HHHL","Red","Up",1,1,80,"Up",0.95,50,"Up",0.9,0.15,0,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1081,"2026-05-18 06:40:00",29288,29301.75,29240,29263,11898,"LLLH","Red","Down",0.9,0.96,61.75,"Down",0.85,25,"Down",0.7,0.37247,0.412955,False,False,False,True,"Climactic","Strong","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1082,"2026-05-18 06:45:00",29263.5,29282.75,29160,29166.5,15069,"LLLH","Red","Up",0.9,0.96,122.75,"Up",1,97,"Up",1,0.052953,0.348269,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1083,"2026-05-18 06:50:00",29167.5,29206,29135,29158.5,16214,"LLLH","Red","Up",0.9,0.96,71,"Down",0.85,9,"Down",0.5,0.330986,0.647887,False,False,False,True,"Climactic","Strong","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1084,"2026-05-18 06:55:00",29158.5,29278,29157,29271.25,13041,"HHHL","Black","Down",0.8,0.92,121,"Up",0.95,112.75,"Up",1,0.944215,0.404959,False,False,True,False,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1085,"2026-05-18 07:00:00",29272.25,29308.75,29228,29243.75,11351,"HHHL","Red","Down",0.7,0.88,80.75,"Down",0.85,28.5,"Down",0.7,0.195046,0.619195,True,True,True,False,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1086,"2026-05-18 07:05:00",29242.5,29243,29140.5,29161,13613,"LLLH","Red","Up",0.8,0.92,102.5,"Up",0.9,81.5,"Up",0.9,0.2,0.146341,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1087,"2026-05-18 07:10:00",29161.25,29257.5,29129,29250.5,11971,"OutsideBar","Black","Down",0.75,0.88,128.5,"Up",1,89.25,"Up",0.9,0.945525,0.797665,False,False,True,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1088,"2026-05-18 07:15:00",29250,29272,29217.75,29261.5,9338,"HHHL","Black","Down",0.6,0.82,54.25,"Down",0.6,11.5,"Down",0.5,0.806452,0.732719,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1089,"2026-05-18 07:20:00",29259.25,29299,29205,29252,8967,"OutsideBar","Red","Down",0.55,0.78,94,"Up",0.8,7.25,"Down",0.4,0.5,0.577128,True,True,True,True,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1090,"2026-05-18 07:25:00",29252,29265.75,29198,29205.5,7401,"LLLH","Red","Down",0.5,0.72,67.75,"Down",0.6,46.5,"Up",0.75,0.110701,0.896679,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1091,"2026-05-18 07:30:00",29204.75,29231.75,29137.25,29153.25,8775,"LLLH","Red","Up",0.5,0.76,94.5,"Up",0.8,51.5,"Up",0.8,0.169312,0.357143,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1092,"2026-05-18 07:35:00",29154,29175.75,29012.75,29024.5,14618,"LLLH","Red","Up",0.85,0.92,163,"Up",1,129.5,"Up",1,0.072086,0.236196,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1093,"2026-05-18 07:40:00",29024.5,29077.75,28970.75,29059.75,14394,"LLLH","Black","Down",0.8,0.9,107,"Down",0.8,35.25,"Down",0.6,0.831776,0.607477,True,True,False,True,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1094,"2026-05-18 07:45:00",29059.25,29121.75,29013.25,29087.5,10833,"HHHL","Black","Down",0.5,0.78,108.5,"Up",0.8,28.25,"Down",0.5,0.684332,0.59447,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1095,"2026-05-18 07:50:00",29088.25,29096.75,29002.5,29018,9820,"LLLH","Red","Down",0.45,0.76,94.25,"Down",0.6,70.25,"Up",0.75,0.164456,0.885942,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
