APVA Family Resolution Study v0.1 - Aggregate
==============================================
Instruments: 6E, NQ, CL
Family C resolution uses the existing Study 30 family projection.

Aggregate Resolution Counts
===========================
Resolution           6E_Count     6E_Pct    6E_Med     NQ_Count     NQ_Pct    NQ_Med     CL_Count     CL_Pct    CL_Med ValidN    MeanPct  MeanMedian
C->A                       70     1.28%    1.0000            6     2.37%    1.0000            6     1.34%    1.0000      1     1.28%      1.0000
C->B                     1443    26.46%    1.0000           61    24.11%    1.0000          139    31.03%    1.0000      3    27.20%      1.0000
C->D                      452     8.29%    1.0000           26    10.28%    1.0000           28     6.25%    1.0000      3     8.27%      1.0000
C->N                     3481    63.82%    1.0000          158    62.45%    1.0000          273    60.94%    1.0000      3    62.40%      1.0000
C->C_Persist                8     0.15%    5.0000            2     0.79%    5.0000            2     0.45%    5.0000      0     0.00%      0.0000

Aggregate Branch Predictor Table
================================
Category                 Feature                                     6E_Effect    NQ_Effect    CL_Effect ValidN  PosN  NegN  MeanEffect
C->C_Persist             AcceptanceState_Unknown                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Clustered                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_FailedResolution            0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Lateral                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Resolving                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CompressionState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CurrentFlag_Accepted                         0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CurrentFlag_Climactic                        0.081293     0.407017    -0.672881      0     0     0    0.000000
C->C_Persist             CurrentFlag_Compressed                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             CurrentFlag_Dissipating                      0.721589    -0.760668     0.494068      0     0     0    0.000000
C->C_Persist             CurrentFlag_Expanding                        0.080017     0.395831    -1.065952      0     0     0    0.000000
C->C_Persist             CurrentFlag_Peak                            -0.081293    -0.407017     0.672881      0     0     0    0.000000
C->C_Persist             DissipationOn                                0.721589    -0.760668     0.494068      0     0     0    0.000000
C->C_Persist             DissipationState_Absent                     -0.721589     0.760668    -0.494068      0     0     0    0.000000
C->C_Persist             DissipationState_Climactic                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             DissipationState_Local                       0.721589    -0.760668     0.494068      0     0     0    0.000000
C->C_Persist             DissipationState_Repeated                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             DissipationState_Strong                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             DissipationState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             ExpansionOn                                  0.080017     0.395831    -1.065952      0     0     0    0.000000
C->C_Persist             ExpansionState_Absent                       -0.080017    -0.395831     1.065952      0     0     0    0.000000
C->C_Persist             ExpansionState_Climactic                     0.391777     1.012024    -0.909873      0     0     0    0.000000
C->C_Persist             ExpansionState_Failed                        0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             ExpansionState_Local                         0.397697    -0.339935     1.240455      0     0     0    0.000000
C->C_Persist             ExpansionState_Strong                       -0.646777    -0.603432    -0.658850      0     0     0    0.000000
C->C_Persist             ExpansionState_Unknown                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             FamilyCRunLengthSoFar                        0.574390    -0.513713     0.075763      0     0     0    0.000000
C->C_Persist             FamilyCTotalRunLength                        5.884761     2.998742     4.497916      0     0     0    0.000000
C->C_Persist             ParticipationState_Climactic                 0.081293     0.407017    -0.672881      0     0     0    0.000000
C->C_Persist             ParticipationState_Falling                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             ParticipationState_Normal                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             ParticipationState_Peak                     -0.081293    -0.407017     0.672881      0     0     0    0.000000
C->C_Persist             ParticipationState_Rising                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             ParticipationState_Silent                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             PositionInRun_First                          0.817388     2.263173     0.723426      0     0     0    0.000000
C->C_Persist             PositionInRun_Last                          -0.475392    -0.454677    -0.513280      0     0     0    0.000000
C->C_Persist             PositionInRun_Middle                         1.742110    -0.361429     1.450303      0     0     0    0.000000
C->C_Persist             PositionInRun_Only                          -1.143290    -1.105097    -0.995526      0     0     0    0.000000
C->C_Persist             Prev10AcceptedCount                          0.451367    -0.381648    -0.276525      0     0     0    0.000000
C->C_Persist             Prev10ClimacticCount                        -0.124186    -0.624720    -0.665187      0     0     0    0.000000
C->C_Persist             Prev10CompressedCount                       -0.490182     0.328543     0.230927      0     0     0    0.000000
C->C_Persist             Prev10DissipatingCount                       0.935013     0.060821     1.155315      0     0     0    0.000000
C->C_Persist             Prev10Dominance                              0.815273    -0.273209     0.259499      0     0     0    0.000000
C->C_Persist             Prev10ExpandingCount                         0.357549    -1.055645     0.051941      0     0     0    0.000000
C->C_Persist             Prev10NetAcceptance                         -0.583533     0.509307    -1.778659      0     0     0    0.000000
C->C_Persist             Prev10PeakCount                              1.103934    -1.001948     1.829016      0     0     0    0.000000
C->C_Persist             Prev20AcceptedCount                          0.402028    -0.246113     0.527295      0     0     0    0.000000
C->C_Persist             Prev20ClimacticCount                        -0.364459    -0.164153    -0.873665      0     0     0    0.000000
C->C_Persist             Prev20CompressedCount                       -0.450804     0.367224    -0.580584      0     0     0    0.000000
C->C_Persist             Prev20DissipatingCount                       0.348134     0.450723     0.370627      0     0     0    0.000000
C->C_Persist             Prev20Dominance                              0.507773    -0.078658     0.611566      0     0     0    0.000000
C->C_Persist             Prev20ExpandingCount                        -0.092430    -0.512900    -0.045511      0     0     0    0.000000
C->C_Persist             Prev20NetAcceptance                         -0.039884     0.537710    -0.529801      0     0     0    0.000000
C->C_Persist             Prev20PeakCount                              0.399430    -0.967440     1.123068      0     0     0    0.000000
C->C_Persist             Prev5AcceptedCount                           0.387031    -0.224172    -0.479046      0     0     0    0.000000
C->C_Persist             Prev5ClimacticCount                         -0.114726    -0.524427    -0.595934      0     0     0    0.000000
C->C_Persist             Prev5CompressedCount                        -0.415239     0.185557     0.450779      0     0     0    0.000000
C->C_Persist             Prev5DissipatingCount                        1.191365     1.251921     1.437785      0     0     0    0.000000
C->C_Persist             Prev5Dominance                               0.868246     0.339919     0.246030      0     0     0    0.000000
C->C_Persist             Prev5ExpandingCount                          0.563150    -0.865674     0.253615      0     0     0    0.000000
C->C_Persist             Prev5NetAcceptance                          -0.565506     0.496610    -2.954691      0     0     0    0.000000
C->C_Persist             Prev5PeakCount                               1.090003    -0.841133     3.117591      0     0     0    0.000000
C->C_Persist             VolumePolarity_Black                        -0.459618     0.003968    -1.050606      0     0     0    0.000000
C->C_Persist             VolumePolarity_Neutral                      -0.114172     0.000000     0.000000      0     0     0    0.000000
C->C_Persist             VolumePolarity_Red                           0.484998    -0.003968     1.050606      0     0     0    0.000000

Aggregate Branch-vs-Branch Table
================================
Category                 Feature                                     6E_Effect    NQ_Effect    CL_Effect ValidN  PosN  NegN  MeanEffect
C->B vs C->D             AcceptanceState_Accepted                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             AcceptanceState_Contained                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             AcceptanceState_Rejected                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             AcceptanceState_Unknown                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionOn                                0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Absent                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Clustered                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_FailedResolution            0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Lateral                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Local                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Resolving                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CompressionState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CurrentFlag_Accepted                         0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CurrentFlag_Climactic                        0.183305     0.389832    -0.184296      3     2     1    0.129614
C->B vs C->D             CurrentFlag_Compressed                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             CurrentFlag_Dissipating                     -0.295514    -0.555230    -0.376161      3     0     3   -0.408968
C->B vs C->D             CurrentFlag_Expanding                        0.445911     0.653904     0.627126      3     3     0    0.575647
C->B vs C->D             CurrentFlag_Peak                            -0.183305    -0.389832     0.184296      3     1     2   -0.129614
C->B vs C->D             DissipationOn                               -0.295514    -0.555230    -0.376161      3     0     3   -0.408968
C->B vs C->D             DissipationState_Absent                      0.295514     0.555230     0.376161      3     3     0    0.408968
C->B vs C->D             DissipationState_Climactic                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             DissipationState_Local                      -0.295514    -0.555230    -0.376161      3     0     3   -0.408968
C->B vs C->D             DissipationState_Repeated                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             DissipationState_Strong                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             DissipationState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             ExpansionOn                                  0.445911     0.653904     0.627126      3     3     0    0.575647
C->B vs C->D             ExpansionState_Absent                       -0.445911    -0.653904    -0.627126      3     0     3   -0.575647
C->B vs C->D             ExpansionState_Climactic                     0.580539     0.951977     0.563142      3     3     0    0.698553
C->B vs C->D             ExpansionState_Failed                        0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             ExpansionState_Local                        -0.236670    -0.304946    -0.222291      3     0     3   -0.254636
C->B vs C->D             ExpansionState_Strong                       -0.090662    -0.313740    -0.029324      3     0     3   -0.144575
C->B vs C->D             ExpansionState_Unknown                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             FamilyCRunLengthSoFar                        0.115190     0.031451    -0.886876      3     2     1   -0.246745
C->B vs C->D             FamilyCTotalRunLength                        0.156557     0.045141    -1.061446      3     2     1   -0.286583
C->B vs C->D             ParticipationState_Climactic                 0.183305     0.389832    -0.184296      3     2     1    0.129614
C->B vs C->D             ParticipationState_Falling                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             ParticipationState_Normal                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             ParticipationState_Peak                     -0.183305    -0.389832     0.184296      3     1     2   -0.129614
C->B vs C->D             ParticipationState_Rising                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             ParticipationState_Silent                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->D             PositionInRun_First                          0.074290     0.213877     0.186189      3     3     0    0.158119
C->B vs C->D             PositionInRun_Last                           0.075937     0.213877     0.102499      3     3     0    0.130771
C->B vs C->D             PositionInRun_Middle                         0.080564    -0.044280    -0.691231      3     1     2   -0.218316
C->B vs C->D             PositionInRun_Only                          -0.164265    -0.306746     0.136069      3     1     2   -0.111648
C->B vs C->D             Prev10AcceptedCount                         -0.076195    -0.199268    -0.423901      3     0     3   -0.233121
C->B vs C->D             Prev10ClimacticCount                        -0.221015    -0.257503    -0.251401      3     0     3   -0.243306
C->B vs C->D             Prev10CompressedCount                        0.068124     0.205835     0.453388      3     3     0    0.242449
C->B vs C->D             Prev10DissipatingCount                      -0.022398    -0.363634    -0.402968      3     0     3   -0.263000
C->B vs C->D             Prev10Dominance                             -0.069996    -0.308905    -0.536111      3     0     3   -0.305004
C->B vs C->D             Prev10ExpandingCount                        -0.002824    -0.219172    -0.334340      3     0     3   -0.185445
C->B vs C->D             Prev10NetAcceptance                         -0.181091    -0.259513     0.210673      3     1     2   -0.076644
C->B vs C->D             Prev10PeakCount                              0.153060     0.112852    -0.592997      3     2     1   -0.109028
C->B vs C->D             Prev20AcceptedCount                         -0.202582    -0.126446    -0.209144      3     0     3   -0.179391
C->B vs C->D             Prev20ClimacticCount                        -0.339450    -0.375540    -0.352715      3     0     3   -0.355902
C->B vs C->D             Prev20CompressedCount                        0.196429     0.150014     0.251629      3     3     0    0.199357
C->B vs C->D             Prev20DissipatingCount                      -0.056293    -0.069954    -0.171755      3     0     3   -0.099334
C->B vs C->D             Prev20Dominance                             -0.188672    -0.144244    -0.260804      3     0     3   -0.197907
C->B vs C->D             Prev20ExpandingCount                        -0.127412    -0.527041    -0.433559      3     0     3   -0.362670
C->B vs C->D             Prev20NetAcceptance                         -0.132856    -0.118308     0.252798      3     1     2    0.000545
C->B vs C->D             Prev20PeakCount                             -0.014991     0.023428    -0.516884      3     1     2   -0.169482
C->B vs C->D             Prev5AcceptedCount                          -0.022015    -0.506965    -0.429081      3     0     3   -0.319354
C->B vs C->D             Prev5ClimacticCount                         -0.135893    -0.069642    -0.297667      3     0     3   -0.167734
C->B vs C->D             Prev5CompressedCount                         0.017683     0.506408     0.449753      3     3     0    0.324615
C->B vs C->D             Prev5DissipatingCount                       -0.031226    -0.257503    -0.276064      3     0     3   -0.188264
C->B vs C->D             Prev5Dominance                              -0.030917    -0.536761    -0.482133      3     0     3   -0.349937
C->B vs C->D             Prev5ExpandingCount                          0.053162    -0.349326    -0.234798      3     1     2   -0.176987
C->B vs C->D             Prev5NetAcceptance                          -0.196932    -0.393041    -0.057353      3     0     3   -0.215775
C->B vs C->D             Prev5PeakCount                               0.227303     0.028952    -0.312857      3     2     1   -0.018868
C->B vs C->D             VolumePolarity_Black                         0.012992    -0.405278     0.192590      3     2     1   -0.066565
C->B vs C->D             VolumePolarity_Neutral                      -0.025617     0.000000     0.000000      3     0     1   -0.008539
C->B vs C->D             VolumePolarity_Red                          -0.006671     0.405278    -0.192590      3     1     2    0.068673
C->B vs C->N             AcceptanceState_Accepted                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             AcceptanceState_Contained                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             AcceptanceState_Rejected                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             AcceptanceState_Unknown                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionOn                                0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Absent                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Clustered                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_FailedResolution            0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Lateral                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Local                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Resolving                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CompressionState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CurrentFlag_Accepted                         0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CurrentFlag_Climactic                        0.007830    -0.134401     0.232941      3     2     1    0.035457
C->B vs C->N             CurrentFlag_Compressed                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             CurrentFlag_Dissipating                     -0.058707    -0.103170    -0.019012      3     0     3   -0.060296
C->B vs C->N             CurrentFlag_Expanding                        0.035274     0.157169     0.161969      3     3     0    0.118137
C->B vs C->N             CurrentFlag_Peak                            -0.007830     0.134401    -0.232941      3     1     2   -0.035457
C->B vs C->N             DissipationOn                               -0.058707    -0.103170    -0.019012      3     0     3   -0.060296
C->B vs C->N             DissipationState_Absent                      0.058707     0.103170     0.019012      3     3     0    0.060296
C->B vs C->N             DissipationState_Climactic                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             DissipationState_Local                      -0.058707    -0.103170    -0.019012      3     0     3   -0.060296
C->B vs C->N             DissipationState_Repeated                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             DissipationState_Strong                      0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             DissipationState_Unknown                     0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             ExpansionOn                                  0.035274     0.157169     0.161969      3     3     0    0.118137
C->B vs C->N             ExpansionState_Absent                       -0.035274    -0.157169    -0.161969      3     0     3   -0.118137
C->B vs C->N             ExpansionState_Climactic                     0.193909     0.550257     0.418609      3     3     0    0.387592
C->B vs C->N             ExpansionState_Failed                        0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             ExpansionState_Local                        -0.092354    -0.160523    -0.145559      3     0     3   -0.132812
C->B vs C->N             ExpansionState_Strong                       -0.118888    -0.384639    -0.232360      3     0     3   -0.245296
C->B vs C->N             ExpansionState_Unknown                       0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             FamilyCRunLengthSoFar                        0.124867    -0.261194    -0.039884      3     1     2   -0.058737
C->B vs C->N             FamilyCTotalRunLength                        0.175236    -0.320951    -0.057180      3     1     2   -0.067632
C->B vs C->N             ParticipationState_Climactic                 0.007830    -0.134401     0.232941      3     2     1    0.035457
C->B vs C->N             ParticipationState_Falling                   0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             ParticipationState_Normal                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             ParticipationState_Peak                     -0.007830     0.134401    -0.232941      3     1     2   -0.035457
C->B vs C->N             ParticipationState_Rising                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             ParticipationState_Silent                    0.000000     0.000000     0.000000      3     0     0    0.000000
C->B vs C->N             PositionInRun_First                          0.103146     0.120562     0.186893      3     3     0    0.136867
C->B vs C->N             PositionInRun_Last                           0.102532     0.084608     0.186893      3     3     0    0.124677
C->B vs C->N             PositionInRun_Middle                         0.077068    -0.243661    -0.113312      3     1     2   -0.093302
C->B vs C->N             PositionInRun_Only                          -0.200248     0.006008    -0.243685      3     1     2   -0.145975
C->B vs C->N             Prev10AcceptedCount                         -0.049175    -0.278498    -0.113570      3     0     3   -0.147081
C->B vs C->N             Prev10ClimacticCount                        -0.236562    -0.154034    -0.111882      3     0     3   -0.167493
C->B vs C->N             Prev10CompressedCount                        0.037204     0.273629     0.120041      3     3     0    0.143624
C->B vs C->N             Prev10DissipatingCount                      -0.045133    -0.286413    -0.087612      3     0     3   -0.139719
C->B vs C->N             Prev10Dominance                             -0.056419    -0.343187    -0.134920      3     0     3   -0.178175
C->B vs C->N             Prev10ExpandingCount                        -0.025999     0.042197    -0.194067      3     1     2   -0.059290
C->B vs C->N             Prev10NetAcceptance                         -0.141822    -0.173683    -0.069879      3     0     3   -0.128462
C->B vs C->N             Prev10PeakCount                              0.131018    -0.055336    -0.017232      3     1     2    0.019483
C->B vs C->N             Prev20AcceptedCount                         -0.068249    -0.170803    -0.052394      3     0     3   -0.097148
C->B vs C->N             Prev20ClimacticCount                        -0.339508    -0.107395    -0.200317      3     0     3   -0.215740
C->B vs C->N             Prev20CompressedCount                        0.053906     0.105454     0.060993      3     3     0    0.073451
C->B vs C->N             Prev20DissipatingCount                      -0.068421    -0.025522     0.010849      3     1     2   -0.027698
C->B vs C->N             Prev20Dominance                             -0.081317    -0.129144    -0.041606      3     0     3   -0.084022
C->B vs C->N             Prev20ExpandingCount                        -0.153192    -0.090339    -0.263618      3     0     3   -0.169050
C->B vs C->N             Prev20NetAcceptance                         -0.002157    -0.232775     0.139161      3     1     2   -0.031924
C->B vs C->N             Prev20PeakCount                             -0.056912     0.128064    -0.220563      3     1     2   -0.049804
C->B vs C->N             Prev5AcceptedCount                          -0.005825    -0.200280    -0.028562      3     0     3   -0.078222
C->B vs C->N             Prev5ClimacticCount                         -0.141155    -0.018988     0.065126      3     1     2   -0.031672
C->B vs C->N             Prev5CompressedCount                         0.002538     0.235477     0.000924      3     3     0    0.079646
C->B vs C->N             Prev5DissipatingCount                       -0.040249    -0.161872     0.007091      3     1     2   -0.065010
C->B vs C->N             Prev5Dominance                              -0.021464    -0.255738    -0.009311      3     0     3   -0.095504
C->B vs C->N             Prev5ExpandingCount                          0.042506     0.071972    -0.118193      3     2     1   -0.001238
C->B vs C->N             Prev5NetAcceptance                          -0.142376    -0.148772    -0.058902      3     0     3   -0.116683
C->B vs C->N             Prev5PeakCount                               0.178822    -0.017129     0.045888      3     2     1    0.069193
C->B vs C->N             VolumePolarity_Black                        -0.052311    -0.336790    -0.033901      3     0     3   -0.141001
C->B vs C->N             VolumePolarity_Neutral                       0.024882     0.000000     0.000000      3     1     0    0.008294
C->B vs C->N             VolumePolarity_Red                           0.046724     0.336790     0.033901      3     3     0    0.139138
C->B vs C->C_Persist     AcceptanceState_Accepted                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     AcceptanceState_Contained                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     AcceptanceState_Rejected                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     AcceptanceState_Unknown                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Clustered                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_FailedResolution            0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Lateral                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Resolving                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CompressionState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Accepted                         0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Climactic                       -0.064301    -0.483843     0.773111      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Compressed                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Dissipating                     -0.804419     0.672593    -0.545058      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Expanding                       -0.023707    -0.298807     1.440429      0     0     0    0.000000
C->B vs C->C_Persist     CurrentFlag_Peak                             0.064301     0.483843    -0.773111      0     0     0    0.000000
C->B vs C->C_Persist     DissipationOn                               -0.804419     0.672593    -0.545058      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Absent                      0.804419    -0.672593     0.545058      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Climactic                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Local                      -0.804419     0.672593    -0.545058      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Repeated                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Strong                      0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     DissipationState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionOn                                 -0.023707    -0.298807     1.440429      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Absent                        0.023707     0.298807    -1.440429      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Climactic                    -0.220184    -0.646997     1.217433      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Failed                        0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Local                        -0.522853     0.264906    -1.521921      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Strong                        0.588440     0.416025     0.557961      0     0     0    0.000000
C->B vs C->C_Persist     ExpansionState_Unknown                       0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     FamilyCRunLengthSoFar                       -0.441950     0.553001    -0.211946      0     0     0    0.000000
C->B vs C->C_Persist     FamilyCTotalRunLength                       -5.412186    -5.520833    -7.188717      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Climactic                -0.064301    -0.483843     0.773111      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Falling                   0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Normal                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Peak                      0.064301     0.483843    -0.773111      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Rising                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     ParticipationState_Silent                    0.000000     0.000000     0.000000      0     0     0    0.000000
C->B vs C->C_Persist     PositionInRun_First                         -0.705500    -2.020726    -0.545058      0     0     0    0.000000
C->B vs C->C_Persist     PositionInRun_Last                           0.519854     0.494872     0.591198      0     0     0    0.000000
C->B vs C->C_Persist     PositionInRun_Middle                        -1.523808     0.264906    -1.839718      0     0     0    0.000000
C->B vs C->C_Persist     PositionInRun_Only                           0.993089     1.085620     0.858778      0     0     0    0.000000
C->B vs C->C_Persist     Prev10AcceptedCount                         -0.499248     0.186249     0.194727      0     0     0    0.000000
C->B vs C->C_Persist     Prev10ClimacticCount                        -0.053393     0.568966     0.712286      0     0     0    0.000000
C->B vs C->C_Persist     Prev10CompressedCount                        0.529704    -0.132825    -0.139703      0     0     0    0.000000
C->B vs C->C_Persist     Prev10DissipatingCount                      -0.968452    -0.282515    -1.187833      0     0     0    0.000000
C->B vs C->C_Persist     Prev10Dominance                             -0.878309     0.015145    -0.363435      0     0     0    0.000000
C->B vs C->C_Persist     Prev10ExpandingCount                        -0.370228     0.956896    -0.211762      0     0     0    0.000000
C->B vs C->C_Persist     Prev10NetAcceptance                          0.481179    -0.695957     1.703062      0     0     0    0.000000
C->B vs C->C_Persist     Prev10PeakCount                             -0.976561     1.070733    -2.036508      0     0     0    0.000000
C->B vs C->C_Persist     Prev20AcceptedCount                         -0.464445     0.121309    -0.543244      0     0     0    0.000000
C->B vs C->C_Persist     Prev20ClimacticCount                         0.149139     0.052875     0.833962      0     0     0    0.000000
C->B vs C->C_Persist     Prev20CompressedCount                        0.503065    -0.271458     0.589780      0     0     0    0.000000
C->B vs C->C_Persist     Prev20DissipatingCount                      -0.410991    -0.475267    -0.347253      0     0     0    0.000000
C->B vs C->C_Persist     Prev20Dominance                             -0.582917    -0.025997    -0.603073      0     0     0    0.000000
C->B vs C->C_Persist     Prev20ExpandingCount                        -0.019714     0.369582    -0.155818      0     0     0    0.000000
