SurfaceCell,XBin,YBin,XIndex,YIndex,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,WeeklyPositiveFraction,WeeklyMedianOfMeans,NeighborCount,NeighborMeanOfMeans,NeighborWeightedMean,NeighborMedianOfMeans,NeighborPositiveMeanFraction,NeighborMeanTStat,NeighborMeanHitRate,IsolationPenalty,CoherenceScore
XQ2|YQ3,XQ2,YQ3,2,3,104.0,-0.1899038461538461,0.5,-0.1422268202933204,0.5192307692307693,0.6666666666666666,4.967391304347826,6,-0.5777109293325488,-0.07850609756097561,-0.6131756756756757,0.3333333333333333,-0.4145930109953151,0.45165740862132653,0.0,1.3175865305178776
XQ4|YQ5,XQ4,YQ5,4,5,102.0,0.1029411764705882,0.625,0.0912409627615674,0.5294117647058824,0.2857142857142857,-1.8125,5,0.12694121429945415,0.5746753246753247,-0.0175438596491228,0.4,0.13025691592171224,0.49008783095274194,0.0,0.38057526655719787
XQ4|YQ4,XQ4,YQ4,4,4,57.0,-0.0175438596491228,1.5,-0.0114242606659424,0.5087719298245614,0.5,0.0541666666666666,8,-0.139346158286345,0.15328947368421053,-0.4679834054834055,0.375,-0.09200833467069142,0.49529600287991593,0.0,0.3741171443725134
XQ5|YQ3,XQ5,YQ3,5,3,84.0,-0.4107142857142857,1.5,-0.3173593981063982,0.5476190476190477,0.3333333333333333,-1.55188679245283,5,0.29541526450397093,0.19187675070028012,0.5289855072463768,0.6,0.20647464189119497,0.49510118006012477,0.0,-0.13629218337236088
XQ3|YQ5,XQ3,YQ5,3,5,99.0,-0.5252525252525253,-1.25,-0.7241438818319954,0.3939393939393939,0.5714285714285714,0.40625,5,-0.9120872033023737,-0.6215498938428875,-0.625,0.2,-0.7916625346890779,0.4546637659331158,0.0962973685903622,-0.8119598446641183
XQ3|YQ3,XQ3,YQ3,3,3,74.0,-0.6013513513513513,-0.5,-0.59030244934128,0.4594594594594595,0.3333333333333333,-0.5285714285714286,7,-0.293270832905255,-0.29453441295546556,-0.1899038461538461,0.2857142857142857,-0.23960742052647815,0.4973594976001254,0.0,-0.8635892202897173
XQ4|YQ3,XQ4,YQ3,4,3,95.0,-0.8578947368421053,-0.5,-0.5823546329539244,0.4842105263157895,0.3333333333333333,-1.1491935483870968,8,0.023536651384400087,0.025817555938037855,0.13850529789821084,0.5,0.0018415601194997078,0.4937736328226866,0.0,-0.8688326329413936
XQ5|YQ1,XQ5,YQ1,5,1,44.0,-1.2159090909090908,-1.625,-0.7820487440227126,0.4090909090909091,0.0,-1.1687370600414078,3,0.5437405731523378,0.5558510638297872,0.7720588235294118,0.6666666666666666,0.3607143811547924,0.4676973353443941,0.0,-0.9006878322880747
XQ2|YQ4,XQ2,YQ4,2,4,222.0,-0.625,-0.25,-0.935189354184668,0.4684684684684684,0.5,-0.7397980385638298,6,-1.4828901760151763,-1.0977218225419665,-1.015259009009009,0.0,-1.2018948070267552,0.4065493815493815,0.390259009009009,-1.8746677195981039
XQ3|YQ4,XQ3,YQ4,3,4,60.0,-1.4291666666666667,-2.125,-0.9573099501658412,0.4666666666666667,0.0,-1.27460407239819,8,-0.6632089761806287,-0.5169220945083014,-0.5633019383019383,0.125,-0.6300038134625086,0.45793653899304054,0.0,-2.65648771233987
XQ2|YQ5,XQ2,YQ5,2,5,30.0,-2.591666666666667,-2.0,-2.145630071190505,0.3,0.0,-2.8229166666666665,3,-0.8598063973063974,-0.7257217847769029,-0.625,0.0,-0.8722143953941682,0.44302484302484296,0.0,-4.690594689713636
XQ1|YQ3,XQ1,YQ3,1,3,50.0,-3.56,-2.5,-2.651755669337589,0.3,0.0,-3.56,3,0.5465980468077783,0.4363157894736842,-0.1899038461538461,0.3333333333333333,0.4348689154732937,0.5059668599937056,0.0,-4.880653998306057
