SourceType,SourcePath,Field,FeatureFamily,Present,ColumnName
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES062023.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092020.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092022.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES092024.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122017.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/ES/xApvaV01StateLog_ES122022.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ032024.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SponsorState,CategoricalStateProxy,True,SponsorState
