DataScope,Analysis,ValidationMode,Regime,Instrument,Field,Count,PearsonCorrelation,SpearmanCorrelation
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,SignedVolume,55,0.03335173708223293,-0.033466401061363026
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,UpVolume,55,-0.04261507505886904,-0.04218861408336235
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,DownVolume,55,-0.11055135208189092,-0.029132467364045626
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,FlatVolume,55,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,UpDownVolumeDelta,55,0.03335173708223293,-0.033466401061363026
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,SpyderDominantVolume,55,-0.08991719426542619,-0.09670486020978278
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,SpyderNonDominantVolume,55,-0.20424657685317277,-0.13524436759334635
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,SpyderDominantVolumeShare,55,-0.0637485765969357,0.009996818101966527
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2023 | 2023 observed regime,NQ,SpyderNonDominantVolumeShare,55,0.06374857659693565,-0.009996818101966527
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,Volume,36,-0.016321670128584168,0.07600748965082874
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,VolumeSMA,36,0.15818384602819402,0.06692809668912564
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,RelativeVolume,36,-0.02108631510207399,0.025941122747723117
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,VolumeZScore,36,0.0050743863651079146,-0.0723757324661475
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,SignedVolume,36,-0.09674721385910946,-0.0788660883542389
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,UpVolume,36,-0.09848514593635269,-0.04524450895620803
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,DownVolume,36,0.050326079852163,-0.08893928428008137
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,FlatVolume,36,0.2633513248216897,0.2502246023222129
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,UpDownVolumeDelta,36,-0.09674721385910946,-0.0788660883542389
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,SpyderDominantVolume,36,-0.06859247300897957,0.03839286166663021
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,SpyderNonDominantVolume,36,0.09701090241850124,0.2239295362532453
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,SpyderDominantVolumeShare,36,-0.2774097208124324,-0.21489292411038607
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,ES,SpyderNonDominantVolumeShare,36,0.2774097208124324,0.21489292411038607
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,Volume,35,-0.1537545747256484,-0.03000897843884974
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,VolumeSMA,35,-0.3153753274404195,-0.30065333327936783
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,RelativeVolume,35,-0.10413045681352386,0.0927037925481837
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,VolumeZScore,35,-0.03357689408967179,0.05691843797791219
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,SignedVolume,35,0.030833858295724614,-0.01761090283970055
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,UpVolume,35,-0.05257525079073964,-0.021209194514945375
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,DownVolume,35,-0.09671238730761743,0.03436310821907082
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,FlatVolume,35,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,UpDownVolumeDelta,35,0.030833858295724614,-0.01761090283970055
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,SpyderDominantVolume,35,-0.1293102737959649,-0.03029075288428495
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,SpyderNonDominantVolume,35,-0.10880903710146514,0.0350809184566835
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,SpyderDominantVolumeShare,35,0.06624100558175423,0.1317295532409601
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_10,2024 | modern mixed regime,NQ,SpyderNonDominantVolumeShare,35,-0.06624100558175419,-0.1317295532409601
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,Volume,444,-0.01485026198538482,0.023650381187773906
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,VolumeSMA,444,-0.06422024678894948,-0.02402781314373886
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,RelativeVolume,444,0.0003515032473016553,0.06124385814104259
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,VolumeZScore,444,0.022937215484624338,0.06637315833916337
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,SignedVolume,444,0.05116824526520138,0.07393054823333232
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,UpVolume,444,0.02554264522860342,0.0781458770679073
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,DownVolume,444,-0.05516601727962238,-0.07377827898506861
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,FlatVolume,444,0.005146004153362554,0.010862856526658762
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,UpDownVolumeDelta,444,0.05116824526520138,0.07393054823333232
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,SpyderDominantVolume,444,-0.012206720179434482,0.03544968885862148
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,SpyderNonDominantVolume,444,-0.018201761987041667,0.007440005600029955
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,SpyderDominantVolumeShare,444,0.0228088095019459,0.05678568510096626
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,All,SpyderNonDominantVolumeShare,444,-0.022808809501945908,-0.05678568510096626
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,Volume,187,0.024680776002738422,0.07964657182228957
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,VolumeSMA,187,-0.056258975222368696,-0.06819529340373258
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,RelativeVolume,187,0.07308756686548872,0.12672590999588165
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,VolumeZScore,187,0.12910263236609085,0.11410066596428008
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,SignedVolume,187,0.10681574383654299,0.16283352120431702
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,UpVolume,187,0.08682694804657905,0.16395244018175437
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,DownVolume,187,-0.07993550674935429,-0.13232421093876293
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,FlatVolume,187,0.022609074729498052,0.00545495272960113
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,UpDownVolumeDelta,187,0.10681574383654299,0.16283352120431702
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,SpyderDominantVolume,187,0.026398419928925287,0.0939607027724709
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,SpyderNonDominantVolume,187,0.017779538910973745,0.028455334784032147
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,SpyderDominantVolumeShare,187,0.05516779810322735,0.046296713487070436
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,ES,SpyderNonDominantVolumeShare,187,-0.05516779810322737,-0.046296713487070436
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,Volume,257,-0.036217994410733687,-0.007728270283780384
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,VolumeSMA,257,-0.04316779204202651,-0.0212078927888058
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,RelativeVolume,257,-0.042878686409057405,0.01827710204074995
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,VolumeZScore,257,-0.029600531833765587,0.031914200053380914
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,SignedVolume,257,-0.005448375659035802,-0.006385215134532158
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,UpVolume,257,-0.027744712847491918,0.01079369508276816
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,DownVolume,257,-0.018604629254370765,-0.02502266528202781
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,FlatVolume,257,0.024831847827160837,0.020709837499744827
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,UpDownVolumeDelta,257,-0.005448375659035802,-0.006385215134532158
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,SpyderDominantVolume,257,-0.02648677368797324,0.009318399970193982
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,SpyderNonDominantVolume,257,-0.04562834041925148,-0.010062937444327945
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,SpyderDominantVolumeShare,257,0.012599575706088023,0.06408124254865799
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,All,NQ,SpyderNonDominantVolumeShare,257,-0.012599575706088051,-0.06408124254865799
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,Volume,34,0.11275146614379247,0.06924574866342523
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,VolumeSMA,34,-0.1167428205601609,-0.1521261690769497
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,RelativeVolume,34,0.3250031689922127,0.21600996817572915
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,VolumeZScore,34,0.2746654643216725,0.1764847399563404
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,SignedVolume,34,0.13847596052899755,0.19492814165193653
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,UpVolume,34,0.2036289640935652,0.17455299274672267
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,DownVolume,34,-0.05404562478560311,-0.08100733557684199
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,FlatVolume,34,-0.06765974518880408,-0.1951921794450608
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,UpDownVolumeDelta,34,0.13847596052899755,0.19492814165193653
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,SpyderDominantVolume,34,0.14776573367137094,0.11949487601210548
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,SpyderNonDominantVolume,34,-0.014473893108525556,-0.08717664010880544
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,SpyderDominantVolumeShare,34,0.2386874676036927,0.17024232777277867
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,ES,SpyderNonDominantVolumeShare,34,-0.23868746760369275,-0.17024232777277867
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,Volume,28,0.08664782252495325,0.11252403886991413
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,VolumeSMA,28,-0.142952263664036,-0.15168681710405094
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,RelativeVolume,28,0.1472786212662566,0.24159573051481564
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,VolumeZScore,28,0.2815989181100479,0.264762444399798
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,SignedVolume,28,0.0651461602595889,0.026476244439979795
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,UpVolume,28,0.14983978617765045,0.047225586819944904
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,DownVolume,28,-0.0008529262269234679,-0.016086711744059803
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,FlatVolume,28,-0.040598309351539665,0.03601412030328098
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,UpDownVolumeDelta,28,0.0651461602595889,0.026476244439979795
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,SpyderDominantVolume,28,0.09824760438291083,0.1643733508982079
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,SpyderNonDominantVolume,28,0.06611062855117779,0.03585324767913931
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,SpyderDominantVolumeShare,28,0.209177448674314,0.2482108604293228
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2016 | 2016 observed regime,NQ,SpyderNonDominantVolumeShare,28,-0.209177448674314,-0.2482108604293228
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,Volume,35,0.00572541057345056,-0.010546382941350988
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,VolumeSMA,35,-0.17046834198857838,-0.13541555696694668
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,RelativeVolume,35,0.030032935245974612,0.049919545922394684
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,VolumeZScore,35,-0.08831661486105395,-0.06552819267559414
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,SignedVolume,35,0.15527659305077346,0.4450885298809854
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,UpVolume,35,0.09284381897075861,0.4114880612307091
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,DownVolume,35,-0.16073138519768995,-0.4772673632098468
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,FlatVolume,35,0.19453424318778462,0.0950564007732692
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,UpDownVolumeDelta,35,0.15527659305077346,0.4450885298809854
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,SpyderDominantVolume,35,-0.016718706066587746,-0.02967049067500078
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,SpyderNonDominantVolume,35,0.049002505736750315,-0.04211817210090209
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,SpyderDominantVolumeShare,35,-0.02384815637835197,-0.11092270972957567
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,ES,SpyderNonDominantVolumeShare,35,0.023848156378352036,0.11092270972957567
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,Volume,117,-0.021577734012870532,-0.10134784134213026
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,VolumeSMA,117,-0.028658487265503442,-0.023823566000145662
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,RelativeVolume,117,-0.03981453554636313,-0.08075452062729788
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,VolumeZScore,117,-0.08890864037906364,-0.04926811690339402
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,SignedVolume,117,-0.1338507429123359,-0.0023675086325410273
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,UpVolume,117,-0.12271688731669364,-0.0037967644885096466
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,DownVolume,117,0.0794345356489622,-0.07345268140726369
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,FlatVolume,117,0.055208187641139966,0.04433821235165949
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,UpDownVolumeDelta,117,-0.1338507429123359,-0.0023675086325410273
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,SpyderDominantVolume,117,0.02802872100015611,-0.09558214768839142
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,SpyderNonDominantVolume,117,-0.08244328994965956,-0.09568422246330728
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,SpyderDominantVolumeShare,117,0.0010059434441934152,0.02340396567187725
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2017 | 2017 observed regime,NQ,SpyderNonDominantVolumeShare,117,-0.0010059434441934236,-0.02340396567187725
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,Volume,36,0.15794596698089924,0.22763204191700015
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,VolumeSMA,36,-0.07754692328087463,-0.02135263610932634
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,RelativeVolume,36,0.22820023036445766,0.20886760412395583
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,VolumeZScore,36,0.2921605914913381,0.10288088307220873
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,SignedVolume,36,0.0872723820664659,0.07001076445542757
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,UpVolume,36,0.14892376904427496,0.09876667124022455
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,DownVolume,36,0.026029605053919696,0.037900264380242396
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,FlatVolume,36,-0.1035300221470786,-0.12270762586828524
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,UpDownVolumeDelta,36,0.0872723820664659,0.07001076445542757
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,SpyderDominantVolume,36,0.16989308311266674,0.3025603831733635
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,SpyderNonDominantVolume,36,0.06615492432806482,0.14985668251272663
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,SpyderDominantVolumeShare,36,0.30346098210427497,0.3484042534213366
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,ES,SpyderNonDominantVolumeShare,36,-0.3034609821042751,-0.3484042534213366
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,Volume,29,0.21478747906915815,0.013799903105306219
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,VolumeSMA,29,-0.09223488411858317,-0.1813701550983103
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,RelativeVolume,29,0.22902073308947796,0.22868410860221733
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,VolumeZScore,29,0.09820485162844868,0.15574176361702732
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,SignedVolume,29,-0.13577136743165236,-0.030556928304606622
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,UpVolume,29,-0.007465393281574284,0.020701966780270625
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,DownVolume,29,0.19870070338386106,-0.0457653134260566
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,FlatVolume,29,,
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,UpDownVolumeDelta,29,-0.13577136743165236,-0.030556928304606622
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,SpyderDominantVolume,29,0.19497980111296476,-0.0068999515526531096
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,SpyderNonDominantVolume,29,0.19887916697606164,-0.014785610469970949
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,SpyderDominantVolumeShare,29,0.05142614791627447,-0.029078367257609535
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2019 | 2019 observed regime,NQ,SpyderNonDominantVolumeShare,29,-0.05142614791627447,0.029078367257609535
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,Volume,48,-9.508901938291984e-05,0.07001720778448792
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,VolumeSMA,48,-0.054644859851826086,-0.10877673352232944
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,RelativeVolume,48,0.05090246466776726,0.15987624852032528
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,VolumeZScore,48,0.1835392135138138,0.31431637842384247
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,SignedVolume,48,0.2169885535473833,0.22327388856142236
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,UpVolume,48,0.24600742947319545,0.2108146669545655
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,DownVolume,48,-0.1375128127793124,-0.1607713357690727
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,FlatVolume,48,-0.1203735257007463,-0.020504349827415475
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,UpDownVolumeDelta,48,0.2169885535473833,0.22327388856142236
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,SpyderDominantVolume,48,0.027320796803352428,0.03984674946120314
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,SpyderNonDominantVolume,48,-0.04309498486641671,-0.02147266853639187
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,SpyderDominantVolumeShare,48,0.08602605533055165,0.0069888272519380654
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,ES,SpyderNonDominantVolumeShare,48,-0.08602605533055169,-0.0069888272519380654
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,NQ,Volume,50,-0.16709760226628767,-0.21502618056528464
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,NQ,VolumeSMA,50,-0.13010348352704984,-0.112641934231176
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,NQ,RelativeVolume,50,-0.13345003107566047,-0.13585416693721566
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,NQ,VolumeZScore,50,-0.09575603077526924,-0.07536751905591724
VolumeAvailableSubset,OutcomeWithinPriorSlope_Q3,Spacing_20,2023 | 2023 observed regime,NQ,SignedVolume,50,0.036756833034641764,-0.03366255323967166
