DataScope,Breakdown,ValidationMode,Regime,Instrument,Cohort,Field,Count,AvailableCount,Mean,Median,Std,Q25,Q75,PositiveFraction
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,112,112,0.6503296956758928,0.6,0.16313176838826735,0.5555555556,0.7272727273,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,112,112,0.3496703043241071,0.4,0.16313176838826735,0.2727272727,0.4444444444,0.8839285714285714
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,SpyderDominantVolume,71,71,556.6208074837972,130.7777777778,942.2719671585405,51.5909090909,541.40476190475,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,SpyderNonDominantVolume,71,71,347.8721502626817,82.5,710.9307951050579,29.4375,263.23958333334997,0.9295774647887324
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,SpyderDominantVolumeShare,71,71,0.6357999470816901,0.6,0.15312366520093276,0.52316464715,0.7207792208,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,PriorSlope_Q3,SpyderNonDominantVolumeShare,71,71,0.3642000529183098,0.4,0.15312366520093276,0.2792207792,0.47683535285,0.9295774647887324
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolume,336,336,601.0833016414288,135.95833333335,1232.8752574179953,57.61363636365,509.0235507246,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,336,336,312.8422935966667,71.5666666667,568.865928274237,35.13392857145,277.734643734675,0.9583333333333334
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,336,336,0.6344599104366071,0.6,0.15384261632245955,0.5294117647,0.7162698412749999,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2017 | 2017 observed regime,NQ,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,336,336,0.3655400895633929,0.4,0.15384261632245955,0.283730158725,0.4705882353,0.9583333333333334
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,SpyderDominantVolume,30,30,10438.274952537391,6257.46875,12970.515633873494,3330.460084033625,13438.18885448915,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolume,30,30,5597.491714129276,5754.32887700535,4052.8853541537974,2274.5625,7957.1748366013,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,SpyderDominantVolumeShare,30,30,0.5858538532833334,0.5857142857,0.1361641677693468,0.5256696428500001,0.657407407425,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,PriorSlope_Q3,SpyderNonDominantVolumeShare,30,30,0.41414614671666666,0.41428571430000005,0.1361641677693468,0.34259259257499997,0.47433035715,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolume,78,78,11009.196902969476,6559.7,16107.332308137911,3241.125,13631.346153846125,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolume,78,78,5673.2261739536025,4009.70588235295,6021.351022873564,1934.433760683775,6570.928104575175,0.9487179487179487
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,Base_NotPriorSlope_Q3,SpyderDominantVolumeShare,78,78,0.6214606348089745,0.57417582415,0.14151705087954797,0.5346153846,0.702777777775,1.0
VolumeAvailableSubset,ByRegimeInstrument,Spacing_10,2019 | 2019 observed regime,ES,Base_NotPriorSlope_Q3,SpyderNonDominantVolumeShare,78,78,0.3785393651910257,0.42582417585,0.14151705087954797,0.297222222225,0.4653846154,0.9487179487179487
