APVA Family B Resolution Study v0.1B - Aggregate
================================================
Instruments: 6E, NQ, CL
Family B resolution uses the existing Study 30 family projection.

Aggregate Resolution Counts
===========================
Resolution           6E_Count     6E_Pct    6E_Med     NQ_Count     NQ_Pct    NQ_Med     CL_Count     CL_Pct    CL_Med ValidN    MeanPct  MeanMedian
B->A                       25     0.81%    1.0000            0     0.00%    0.0000            4     2.07%    1.0000      1     0.81%      1.0000
B->C                      853    27.79%    1.0000           18    20.45%    1.0000           53    27.46%    1.0000      2    27.63%      1.0000
B->D                      468    15.25%    1.0000           16    18.18%    1.0000           28    14.51%    1.0000      2    14.88%      1.0000
B->N                     1722    56.11%    1.0000           54    61.36%    1.0000          108    55.96%    1.0000      3    57.81%      1.0000
B->B_Persist                1     0.03%    5.0000            0     0.00%    0.0000            0     0.00%    0.0000      0     0.00%      0.0000

Aggregate Branch Predictors
===========================
Category                 Feature                                     6E_Effect    NQ_Effect    CL_Effect ValidN  PosN  NegN  MeanEffect
B->D vs B->C             FamilyBTotalRunLength                       -0.031966    -0.491473    -0.165694      2     0     2   -0.098830
B->D vs B->C             ParticipationState_Climactic                 0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             ParticipationState_Falling                   0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             ParticipationState_Normal                    0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             ParticipationState_Peak                      0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             ParticipationState_Rising                    0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             ParticipationState_Silent                    0.000000     0.000000     0.000000      2     0     0    0.000000
B->D vs B->C             PositionInRun_First                          0.019523    -0.317821    -0.022481      2     1     1   -0.001479
B->D vs B->C             PositionInRun_Last                           0.019523    -0.317821    -0.022481      2     1     1   -0.001479
B->D vs B->C             PositionInRun_Middle                        -0.035626     0.000000    -0.169307      2     0     2   -0.102466
B->D vs B->C             PositionInRun_Only                          -0.016353     0.491473     0.074963      2     1     1    0.029305
B->D vs B->C             Prev10AcceptedCount                         -0.100067     0.029195    -0.251168      2     0     2   -0.175617
B->D vs B->C             Prev10ClimacticCount                         0.059511     0.567722     0.085336      2     2     0    0.072423
B->D vs B->C             Prev10CompressedCount                        0.094448    -0.084891     0.252737      2     2     0    0.173592
B->D vs B->C             Prev10DissipatingCount                       0.031147     0.320690    -0.480769      2     1     1   -0.224811
B->D vs B->C             Prev10Dominance                             -0.065328     0.177541    -0.406491      2     0     2   -0.235910
B->D vs B->C             Prev10ExpandingCount                        -0.051565     0.102046     0.002918      2     1     1   -0.024324
B->D vs B->C             Prev10NetAcceptance                          0.063160     0.673862    -0.310246      2     1     1   -0.123543
B->D vs B->C             Prev10PeakCount                             -0.158246    -0.599672     0.151258      2     1     1   -0.003494
B->D vs B->C             Prev20AcceptedCount                         -0.108833     0.044414    -0.244414      2     0     2   -0.176624
B->D vs B->C             Prev20ClimacticCount                         0.117256     0.558870    -0.153403      2     1     1   -0.018073
B->D vs B->C             Prev20CompressedCount                        0.102283    -0.102157     0.200438      2     2     0    0.151361
B->D vs B->C             Prev20DissipatingCount                      -0.008302     0.444949    -0.177736      2     0     2   -0.093019
B->D vs B->C             Prev20Dominance                             -0.089355     0.233190    -0.258311      2     0     2   -0.173833
B->D vs B->C             Prev20ExpandingCount                         0.020826    -0.457286    -0.149969      2     1     1   -0.064571
B->D vs B->C             Prev20NetAcceptance                         -0.030934     0.690235    -0.244575      2     0     2   -0.137755
B->D vs B->C             Prev20PeakCount                             -0.053458    -0.878339     0.081441      2     1     1    0.013992
B->D vs B->C             Prev5AcceptedCount                          -0.088100    -0.319814    -0.544679      2     0     2   -0.316389
B->D vs B->C             Prev5ClimacticCount                         -0.020938     0.650089    -0.103000      2     0     2   -0.061969
B->D vs B->C             Prev5CompressedCount                         0.088844     0.231647     0.566987      2     2     0    0.327916
B->D vs B->C             Prev5DissipatingCount                        0.040873     0.058926    -0.223405      2     1     1   -0.091266
B->D vs B->C             Prev5Dominance                              -0.057732    -0.236101    -0.585513      2     0     2   -0.321623
B->D vs B->C             Prev5ExpandingCount                         -0.093005     0.390811    -0.286250      2     0     2   -0.189627
B->D vs B->C             Prev5NetAcceptance                           0.018395     0.197066    -0.220935      2     1     1   -0.101270
B->D vs B->C             Prev5PeakCount                              -0.098946    -0.543497    -0.227207      2     0     2   -0.163077
B->D vs B->C             VolumePolarity_Black                         0.010738    -0.589256     0.240739      2     2     0    0.125739
B->D vs B->C             VolumePolarity_Neutral                       0.066693     0.365148    -0.095316      2     1     1   -0.014311
B->D vs B->C             VolumePolarity_Red                          -0.064117     0.458693    -0.197891      2     0     2   -0.131004
B->D vs B->B_Persist     AcceptanceState_Accepted                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     AcceptanceState_Contained                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     AcceptanceState_Rejected                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     AcceptanceState_Unknown                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Clustered                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_FailedResolution            0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Lateral                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Resolving                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CompressionState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Accepted                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Climactic                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Compressed                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Dissipating                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Expanding                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     CurrentFlag_Peak                             0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Climactic                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Repeated                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Strong                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     DissipationState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionOn                                  0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Absent                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Climactic                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Failed                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Local                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Strong                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ExpansionState_Unknown                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     FamilyBRunLengthSoFar                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     FamilyBTotalRunLength                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Climactic                 0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Falling                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Normal                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Peak                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Rising                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     ParticipationState_Silent                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     PositionInRun_First                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     PositionInRun_Last                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     PositionInRun_Middle                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     PositionInRun_Only                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10AcceptedCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10ClimacticCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10CompressedCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10DissipatingCount                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10Dominance                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10ExpandingCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10NetAcceptance                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev10PeakCount                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20AcceptedCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20ClimacticCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20CompressedCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20DissipatingCount                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20Dominance                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20ExpandingCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20NetAcceptance                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev20PeakCount                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5AcceptedCount                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5ClimacticCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5CompressedCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5DissipatingCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5Dominance                               0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5ExpandingCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5NetAcceptance                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     Prev5PeakCount                               0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     VolumePolarity_Black                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     VolumePolarity_Neutral                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->D vs B->B_Persist     VolumePolarity_Red                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     AcceptanceState_Accepted                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     AcceptanceState_Contained                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     AcceptanceState_Rejected                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     AcceptanceState_Unknown                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     AcceptanceState_Unresolved                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Clustered                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_FailedResolution            0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Lateral                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Resolving                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CompressionState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Accepted                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Climactic                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Compressed                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Dissipating                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Expanding                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     CurrentFlag_Peak                             0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationOn                                0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Absent                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Climactic                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Local                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Repeated                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Strong                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     DissipationState_Unknown                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionOn                                  0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Absent                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Climactic                     0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Failed                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Local                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Strong                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ExpansionState_Unknown                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     FamilyBRunLengthSoFar                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     FamilyBTotalRunLength                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Climactic                 0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Falling                   0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Normal                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Peak                      0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Rising                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     ParticipationState_Silent                    0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     PositionInRun_First                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     PositionInRun_Last                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     PositionInRun_Middle                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     PositionInRun_Only                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10AcceptedCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10ClimacticCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10CompressedCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10DissipatingCount                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10Dominance                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10ExpandingCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10NetAcceptance                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev10PeakCount                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20AcceptedCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20ClimacticCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20CompressedCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20DissipatingCount                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20Dominance                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20ExpandingCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20NetAcceptance                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev20PeakCount                              0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5AcceptedCount                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5ClimacticCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5CompressedCount                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5DissipatingCount                        0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5Dominance                               0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5ExpandingCount                          0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5NetAcceptance                           0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     Prev5PeakCount                               0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     VolumePolarity_Black                         0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     VolumePolarity_Neutral                       0.000000     0.000000     0.000000      0     0     0    0.000000
B->N vs B->B_Persist     VolumePolarity_Red                           0.000000     0.000000     0.000000      0     0     0    0.000000

Aggregate Outcome Layer
=======================
Resolution            6E_N    6E_Cont    6E_Fail     6E_Mean      NQ_N    NQ_Cont    NQ_Fail     NQ_Mean      CL_N    CL_Cont    CL_Fail     CL_Mean ValidN  PosN  NegN  MeanCont  MeanFail
B->A                    23    30.43%    65.22%   -0.000048         0     0.00%     0.00%    0.000000         4    50.00%    50.00%   -1.217500      1     0     1    30.43%    65.22%
B->C                   702    48.72%    48.58%   -0.000006        18    61.11%    38.89%   13.750000        50    54.00%    46.00%   -0.254600      2     1     1    51.36%    47.29%
B->D                   373    47.45%    49.87%   -0.000027        15    80.00%    20.00%   31.350000        27    51.85%    48.15%    0.049259      2     1     1    49.65%    49.01%
B->N                  1444    44.18%    50.07%   -0.000029        53    56.60%    43.40%    7.495283       106    46.23%    50.94%    0.290660      3     1     2    49.00%    48.14%
B->B_Persist             0     0.00%     0.00%    0.000000         0     0.00%     0.00%    0.000000         0     0.00%     0.00%    0.000000      0     0     0     0.00%     0.00%

Aggregate Source Generation
===========================
Family         6E_N    6E_Prob    6E_Lift     NQ_N    NQ_Prob    NQ_Lift     CL_N    CL_Prob    CL_Lift ValidN  MeanProb  MeanLift
A                25     0.81%   1.587407        0     0.00%   0.000000        4     2.07%   2.317789      1     0.81%  1.587407
C               853    27.80%   1.796808       18    20.45%   1.560367       53    27.46%   1.645217      2    27.63%  1.721012
D               468    15.25%   0.827866       16    18.18%   0.814174       28    14.51%   0.747387      2    14.88%  0.787626
N              1722    56.13%   0.986720       54    61.36%   1.046217      108    55.96%   1.003292      3    57.82%  1.012076

Aggregate Attractor Exit
========================
Bucket   ExitFamily       6E_N     6E_Pct     NQ_N     NQ_Pct     CL_N     CL_Pct ValidN   MeanPct
1        A                  14     0.62%        0     0.00%        2     1.45%      0     0.00%
1        C                 606    26.99%       12    15.79%       36    26.09%      2    26.54%
1        D                 329    14.65%       14    18.42%       20    14.49%      2    14.57%
1        N                1296    57.73%       50    65.79%       80    57.97%      3    60.50%
2        A                   4     1.29%        0     0.00%        1     4.00%      0     0.00%
2        C                  92    29.68%        3    50.00%        7    28.00%      1    29.68%
2        D                  54    17.42%        1    16.67%        4    16.00%      1    17.42%
2        N                 160    51.61%        2    33.33%       13    52.00%      1    51.61%
3        A                   1     1.96%        0     0.00%        0     0.00%      0     0.00%
3        C                  14    27.45%        0     0.00%        1    50.00%      0     0.00%
3        D                   9    17.65%        0     0.00%        0     0.00%      0     0.00%
3        N                  27    52.94%        0     0.00%        1    50.00%      1    52.94%
4        A                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
4        C                   4    40.00%        0     0.00%        0     0.00%      0     0.00%
4        D                   1    10.00%        0     0.00%        0     0.00%      0     0.00%
4        N                   5    50.00%        0     0.00%        0     0.00%      0     0.00%
5+       A                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
5+       C                   1    50.00%        0     0.00%        0     0.00%      0     0.00%
5+       D                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
5+       N                   1    50.00%        0     0.00%        0     0.00%      0     0.00%
10+      A                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
10+      C                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
10+      D                   0     0.00%        0     0.00%        0     0.00%      0     0.00%
10+      N                   0     0.00%        0     0.00%        0     0.00%      0     0.00%

Aggregate Rankings
==================

1. Most common B resolutions
............................
  1. B->N             MeanPct=57.81% ValidN=3
  2. B->C             MeanPct=27.63% ValidN=2
  3. B->D             MeanPct=14.88% ValidN=2

2. Fastest B resolutions
........................
  1. B->C             MeanMedianBars=1.0000 ValidN=2
  2. B->D             MeanMedianBars=1.0000 ValidN=2
  3. B->N             MeanMedianBars=1.0000 ValidN=3

3. Strongest predictors of B->N
...............................
  1. ExpansionState_Absent                    MeanEffect= -0.300427 PosN=0 NegN=3 ValidN=3
  2. ExpansionOn                              MeanEffect=  0.300427 PosN=3 NegN=0 ValidN=3
  3. CurrentFlag_Expanding                    MeanEffect=  0.300427 PosN=3 NegN=0 ValidN=3
  4. PositionInRun_Only                       MeanEffect=  0.231180 PosN=3 NegN=0 ValidN=3
  5. FamilyBTotalRunLength                    MeanEffect= -0.225561 PosN=0 NegN=3 ValidN=3
  6. Prev5ExpandingCount                      MeanEffect= -0.161299 PosN=0 NegN=3 ValidN=3
  7. PositionInRun_First                      MeanEffect= -0.152325 PosN=0 NegN=3 ValidN=3
  8. PositionInRun_Last                       MeanEffect= -0.150973 PosN=0 NegN=3 ValidN=3
  9. FamilyBRunLengthSoFar                    MeanEffect= -0.150465 PosN=0 NegN=3 ValidN=3
 10. ExpansionState_Climactic                 MeanEffect=  0.146420 PosN=3 NegN=0 ValidN=3
 11. ExpansionState_Strong                    MeanEffect=  0.142057 PosN=3 NegN=0 ValidN=3
 12. DissipationState_Local                   MeanEffect= -0.139918 PosN=0 NegN=3 ValidN=3
 13. DissipationOn                            MeanEffect= -0.139918 PosN=0 NegN=3 ValidN=3
 14. CurrentFlag_Dissipating                  MeanEffect= -0.139918 PosN=0 NegN=3 ValidN=3
 15. DissipationState_Absent                  MeanEffect=  0.139918 PosN=3 NegN=0 ValidN=3
 16. CompressionState_Local                   MeanEffect=  0.139782 PosN=3 NegN=0 ValidN=3
 17. CompressionState_Clustered               MeanEffect= -0.139782 PosN=0 NegN=3 ValidN=3
 18. Prev5PeakCount                           MeanEffect= -0.115448 PosN=1 NegN=2 ValidN=3
 19. VolumePolarity_Red                       MeanEffect=  0.110177 PosN=3 NegN=0 ValidN=3
 20. Prev10ClimacticCount                     MeanEffect=  0.108196 PosN=2 NegN=1 ValidN=3

4. Strongest predictors of B->D
...............................
  1. Prev5CompressedCount                     MeanEffect=  0.280078 PosN=2 NegN=0 ValidN=2
  2. Prev5AcceptedCount                       MeanEffect= -0.276507 PosN=0 NegN=2 ValidN=2
  3. Prev5Dominance                           MeanEffect= -0.271861 PosN=0 NegN=2 ValidN=2
  4. ExpansionState_Strong                    MeanEffect= -0.196672 PosN=0 NegN=2 ValidN=2
  5. Prev5NetAcceptance                       MeanEffect= -0.185999 PosN=0 NegN=2 ValidN=2
  6. VolumePolarity_Red                       MeanEffect= -0.155496 PosN=0 NegN=2 ValidN=2
  7. ExpansionOn                              MeanEffect= -0.143072 PosN=1 NegN=1 ValidN=2
  8. CurrentFlag_Expanding                    MeanEffect= -0.143072 PosN=1 NegN=1 ValidN=2
  9. ExpansionState_Absent                    MeanEffect=  0.143072 PosN=1 NegN=1 ValidN=2
 10. Prev20ClimacticCount                     MeanEffect= -0.139799 PosN=1 NegN=1 ValidN=2
 11. Prev10DissipatingCount                   MeanEffect= -0.139051 PosN=1 NegN=1 ValidN=2
 12. Prev10Dominance                          MeanEffect= -0.131797 PosN=0 NegN=2 ValidN=2
 13. Prev10NetAcceptance                      MeanEffect= -0.129261 PosN=0 NegN=2 ValidN=2
 14. Prev20ExpandingCount                     MeanEffect= -0.121294 PosN=1 NegN=1 ValidN=2
 15. ExpansionState_Local                     MeanEffect=  0.120502 PosN=2 NegN=0 ValidN=2
 16. Prev20AcceptedCount                      MeanEffect= -0.118368 PosN=0 NegN=2 ValidN=2
 17. Prev5ClimacticCount                      MeanEffect= -0.115778 PosN=1 NegN=1 ValidN=2
 18. VolumePolarity_Black                     MeanEffect=  0.113026 PosN=2 NegN=0 ValidN=2
 19. Prev10AcceptedCount                      MeanEffect= -0.096094 PosN=0 NegN=2 ValidN=2
 20. Prev20Dominance                          MeanEffect= -0.087934 PosN=0 NegN=2 ValidN=2

5. Strongest predictors of B->C
...............................
  1. ExpansionOn                              MeanEffect= -0.246562 PosN=0 NegN=2 ValidN=2
  2. CurrentFlag_Expanding                    MeanEffect= -0.246562 PosN=0 NegN=2 ValidN=2
  3. ExpansionState_Absent                    MeanEffect=  0.246562 PosN=2 NegN=0 ValidN=2
  4. Prev5PeakCount                           MeanEffect=  0.217305 PosN=2 NegN=0 ValidN=2
  5. ExpansionState_Climactic                 MeanEffect= -0.207949 PosN=0 NegN=2 ValidN=2
  6. Prev5ExpandingCount                      MeanEffect=  0.206991 PosN=2 NegN=0 ValidN=2
  7. CompressionState_Local                   MeanEffect= -0.169496 PosN=0 NegN=2 ValidN=2
  8. CompressionState_Clustered               MeanEffect=  0.169496 PosN=2 NegN=0 ValidN=2
  9. Prev10Dominance                          MeanEffect=  0.168680 PosN=2 NegN=0 ValidN=2
