BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
1209,2026-04-23 09:50:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.4444444444444444,0.6,0.0,0.0,11.361999999999998,0.0,0.6072631159895641,0.0644463173347285,0.09613412698412697,0.6240378100691661,0.5265435377737916,CompressionPressure,0.6240378100691661
1210,2026-04-23 09:55:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.3709505944503406,0.4444444444444444,0.6,0.0,0.0,17.677999999999997,0.0,0.6100064869410275,0.07975881733461802,0.11869126984126983,0.18653781006907594,0.7418163949169643,RotationalPressure,0.7418163949169643
1211,2026-04-23 10:00:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.3709505944503406,0.5555555555555556,0.6,0.0,0.0,16.842000000000002,0.0,0.6100064869410275,0.06760603955684023,0.12959444444444446,0.6087600322912982,0.5322887758693453,CompressionPressure,0.6087600322912982
1212,2026-04-23 10:05:00,Sponsor Exhaustion Collapse,Unresolved->Balance->Unresolved->Degrading,1.7609640474379105,0.6666666666666666,0.5,0.0,0.0,16.842000000000002,0.0,0.6040912698363012,0.026250000000000002,0.24348333333333336,0.07500000000000001,0.62406,RotationalPressure,0.62406
1213,2026-04-23 10:10:00,Sponsor Exhaustion Collapse,Balance->Unresolved->Degrading->Degrading,1.9219280948815916,0.5555555555555556,0.4,0.0,0.0,16.842,0.0,0.5984722655250895,0.026736111111111113,0.22959444444444446,0.061111111111111116,0.5823933333333333,RotationalPressure,0.5823933333333333
1214,2026-04-23 10:15:00,Directional Continuation / Sponsor Release,Unresolved->Degrading->Degrading->Directional,2.1219280948801487,0.6666666666666666,0.4,0.1,1.0,16.842,0.0,0.5569928463253507,0.061666666666666696,0.3434833333333333,0.033333333333333354,0.62406,RotationalPressure,0.62406
1215,2026-04-23 10:20:00,Directional Continuation / Sponsor Release,Degrading->Degrading->Directional->Directional,1.9219280948815916,0.5555555555555556,0.4,0.2,1.0,16.842,0.0,0.5193186504597589,0.1163888888888889,0.3295944444444444,0.061111111111111116,0.5823933333333333,RotationalPressure,0.5823933333333333
1216,2026-04-23 10:25:00,Sponsor Exhaustion Collapse,Degrading->Directional->Directional->Degrading,1.8464393446652445,0.5555555555555556,0.4,0.3,1.0,10.526,0.0,0.516279066714781,0.10911111111111112,0.2070373015873016,0.061111111111111116,0.5733704761904762,RotationalPressure,0.5733704761904762
1217,2026-04-23 10:30:00,Sponsor Exhaustion Collapse,Directional->Directional->Degrading->Degrading,1.8464393446652445,0.5555555555555556,0.4,0.4,0.0,8.421,0.0,0.5106600624035693,0.05473611111111112,0.19951944444444444,0.061111111111111116,0.5703633333333333,RotationalPressure,0.5703633333333333
1218,2026-04-23 10:35:00,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.8464393446652445,0.6666666666666666,0.4,0.5,0.0,8.421,0.0,0.504744845298843,0.04958333333333334,0.11340833333333333,0.4833333333333334,0.61203,RotationalPressure,0.61203
1219,2026-04-23 10:40:00,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.9219280948815916,0.6666666666666666,0.4,0.5,0.0,14.737,0.0,0.5018692119390946,0.04958333333333334,0.1359654761904762,0.033333333333333354,0.8710528571428571,RotationalPressure,0.8710528571428571
1220,2026-04-23 10:45:00,Sponsor Exhaustion Collapse,Degrading->Unresolved->Balance->Degrading,1.7609640474379105,0.6666666666666666,0.5,0.5,0.0,8.421,0.0,0.49882962819411664,0.06125,0.21340833333333334,0.07500000000000001,0.61203,RotationalPressure,0.61203
1221,2026-04-23 10:50:00,Sponsor Exhaustion Collapse,Unresolved->Balance->Degrading->Degrading,1.5709505944488977,0.5555555555555556,0.6,0.5,0.0,6.316,0.0,0.4929144110893904,0.08729353955695071,0.1920015873015873,0.14626003229138834,0.5610016330118868,RotationalPressure,0.5610016330118868
1222,2026-04-23 10:55:00,Stable Compression Basin,Balance->Degrading->Degrading->Unresolved,1.7609640474379105,0.6666666666666666,0.5,0.5,0.0,9.257,0.0,0.49882962819411664,0.06125,0.11639404761904762,0.525,0.6132242857142857,RotationalPressure,0.6132242857142857
1223,2026-04-23 11:00:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.7609640474379105,0.6666666666666666,0.5,0.5,0.0,15.620999999999999,0.0,0.49882962819411675,0.06125,0.23912261904761903,0.07500000000000001,0.6223157142857143,RotationalPressure,0.6223157142857143
1224,2026-04-23 11:05:00,Sponsor Exhaustion Collapse,Degrading->Unresolved->Degrading->Degrading,1.5709505944488977,0.6666666666666666,0.6,0.4,0.0,15.620999999999999,0.0,0.49912584098763124,0.06814076177917294,0.23912261904761903,0.11848225451361057,0.6159611568214106,RotationalPressure,0.6159611568214106
1225,2026-04-23 11:10:00,Sponsor Exhaustion Collapse,Unresolved->Degrading->Degrading->Degrading,1.1567796494427114,0.5555555555555556,0.7,0.3,0.0,15.620999999999999,0.0,0.4956168304469988,0.11667016920065351,0.22523373015873016,0.21381238302094163,0.4836945959346407,RotationalPressure,0.4836945959346407
1226,2026-04-23 11:15:00,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,1.2954618442339936,0.6666666666666666,0.6,0.2,0.0,18.561999999999998,0.0,0.501532047551725,0.07523286921750154,0.14962619047619047,0.5857003014020421,0.5598994212833289,CompressionPressure,0.5857003014020421
1227,2026-04-23 11:20:00,Stable Compression Basin,Degrading->Degrading->Unresolved->Unresolved,1.360964047439353,0.5555555555555556,0.5,0.1,0.0,18.561999999999998,0.0,0.5071510518629367,0.06370396789570233,0.13573730158730157,0.5677175248128182,0.5325613615678346,CompressionPressure,0.5677175248128182
1228,2026-04-23 11:25:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,0.0,0.0,18.562,0.0,0.513066268967663,0.0688567456734801,0.1218484126984127,0.595495302590596,0.49089469490116794,CompressionPressure,0.595495302590596
1229,2026-04-23 11:30:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.360964047439353,0.4444444444444444,0.5,0.0,0.0,18.562,0.0,0.5130662689676629,0.0688567456734801,0.1218484126984127,0.145495302590596,0.740894694901168,RotationalPressure,0.740894694901168
1230,2026-04-23 11:35:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.360964047439353,0.5555555555555556,0.5,0.0,0.0,20.667,0.0,0.5189814860723893,0.056703967895702326,0.14325515873015873,0.5677175248128182,0.5355685044249774,CompressionPressure,0.5677175248128182
1231,2026-04-23 11:40:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,20.667,0.0,0.5248967031771156,0.08553842477305709,0.12936626984126984,0.6412558569575977,0.47957323080713843,CompressionPressure,0.6412558569575977
1232,2026-04-23 11:45:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,17.726,0.0,0.5248967031771156,0.09769120255083487,0.10497380952380952,0.6690336347353755,0.4337051355690432,CompressionPressure,0.6690336347353755
