BarIndex,Time,Transition,FromArchetype,ToArchetype,Quadruplet,PreEntropy_5,PreVelocity_5,PreDominantFraction_5,PreMeanFailure_5,PreMeanContinuation_5,PreMeanMigrationProb_5,PreUniqueArchetypes_5,PreEntropy_10,PreVelocity_10,PreDominantFraction_10,PreMeanFailure_10,PreMeanContinuation_10,PreMeanMigrationProb_10,PreUniqueArchetypes_10,PreEntropy_20,PreVelocity_20,PreDominantFraction_20,PreMeanFailure_20,PreMeanContinuation_20,PreMeanMigrationProb_20,PreUniqueArchetypes_20
1472,2026-04-28 09:15:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Degrading->Directional->Directional->Degrading,0.7219280948844771,0.5,0.8,32.334,21.666,0.5089009440151472,2,1.360964047439353,0.3333333333333333,0.5,16.167,10.833,0.7045861572178855,3,1.2567796494412689,0.21052631578947367,0.7,8.0835,5.4165,0.7816890542193855,4
1473,2026-04-28 09:20:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Directional->Directional->Degrading->Balance,0.9709505944517833,0.75,0.6,27.334000000000003,6.6659999999999995,0.5012904973468533,2,1.5219280948830343,0.4444444444444444,0.4,16.167,10.833,0.6631067380181468,3,1.1567796494427114,0.21052631578947367,0.7,8.0835,5.4165,0.7816890542193855,3
1477,2026-04-28 09:40:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Balance->Balance->Balance->Degrading,0.7219280948844771,0.25,0.8,20.0,0.0,0.49763551340314827,2,1.5219280948830343,0.4444444444444444,0.4,26.167,10.833,0.5032682287091477,3,1.7609640474379105,0.2631578947368421,0.5,13.0835,5.4165,0.7017697995648859,4
1479,2026-04-28 09:50:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Balance->Degrading->Degrading->Unresolved,0.9709505944517833,0.25,0.6,10.0,0.0,0.4921487715002214,2,1.5219280948830343,0.4444444444444444,0.4,28.667,3.3329999999999997,0.4959539948343683,3,1.9219280948815916,0.3157894736842105,0.4,15.5835,5.4165,0.6604384867619044,4
1480,2026-04-28 09:55:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.5219280948830343,0.5,0.4,15.882,0.0,0.5039792057096739,3,1.8464393446652445,0.4444444444444444,0.4,24.608,3.3329999999999997,0.5015729991455801,4,2.1393538721599876,0.3684210526315789,0.35,17.054000000000002,5.4165,0.6426563857143981,5
1486,2026-04-28 10:25:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.5037146808931041,1,1.1567796494427114,0.3333333333333333,0.7,16.362000000000002,0.0,0.5068865270463669,3,1.860964047436468,0.42105263157894735,0.5,21.2645,5.4165,0.5242972956051377,5
1489,2026-04-28 10:40:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,4.21,0.0,0.5270476485415501,2,0.9709505944517833,0.2222222222222222,0.6,13.466999999999999,0.0,0.5212963818220533,2,1.7609640474379105,0.3684210526315789,0.5,21.067,1.6664999999999999,0.5086251883282109,4
1493,2026-04-28 11:00:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.7219280948844771,0.25,0.8,0.0,0.0,0.829142966230599,2,1.5709505944503404,0.2222222222222222,0.4,4.21,0.0,0.6752196740263262,3,1.7609640474379105,0.2631578947368421,0.5,14.233500000000001,0.0,0.5895333086638577,4
1496,2026-04-28 11:15:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Balance->Degrading,0.9709505944517833,0.25,0.6,5.0,15.0,0.6666157485587794,2,1.5709505944503404,0.2222222222222222,0.4,4.6049999999999995,7.5,0.6767509532046642,3,2.2016094970518143,0.3157894736842105,0.35,10.483500000000001,3.75,0.5918187401255156,5
1497,2026-04-28 11:20:00,Sponsor Exhaustion Collapse->Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Directional->Balance->Degrading->Directional,1.3709505944503406,0.5,0.6,5.0,15.0,0.5836569101593019,3,1.8464393446652445,0.3333333333333333,0.4,2.5,7.5,0.670835736099938,4,2.2709505944474553,0.3157894736842105,0.3,10.483500000000001,3.75,0.5902989482530266,5
1498,2026-04-28 11:25:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Balance->Degrading->Directional->Degrading,0.7219280948844771,0.5,0.8,5.0,15.0,0.5006980717598243,2,1.7219280948815914,0.4444444444444444,0.4,2.5,7.5,0.6649205189952117,4,2.246439344663802,0.3684210526315789,0.3,7.983500000000001,3.75,0.5901508418562693,5
1499,2026-04-28 11:30:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Directional->Degrading->Unresolved,0.9709505944517833,0.75,0.6,0.0,0.0,0.4930876250915304,2,1.5219280948830343,0.4444444444444444,0.4,2.5,7.5,0.6590053018904853,3,2.246439344663802,0.3684210526315789,0.3,7.983499999999999,3.75,0.5901508418562693,5
1500,2026-04-28 11:35:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Directional->Degrading->Unresolved->Balance,1.5219280948830343,1.0,0.4,5.882,0.0,0.4973076126326891,3,1.8464393446652445,0.5555555555555556,0.4,5.441,7.5,0.6234410997954729,4,2.246439344663802,0.3684210526315789,0.3,7.983499999999999,3.75,0.5901508418562693,5
1504,2026-04-28 11:55:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,10.092,0.0,0.5094659476126008,2,1.8464393446652445,0.5555555555555556,0.4,5.046,0.0,0.5012767863520656,4,2.246439344663802,0.42105263157894735,0.3,4.8255,3.75,0.5886310499837804,5
1506,2026-04-28 12:05:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,4.21,0.0,0.5212963818220533,2,1.8464393446652445,0.5555555555555556,0.4,5.046,0.0,0.5093019972273712,4,2.246439344663802,0.42105263157894735,0.3,4.8255,3.75,0.5930264752160177,5
1508,2026-04-28 12:15:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.5219280948830343,0.5,0.4,4.21,0.0,0.6811348911310524,3,1.8464393446652445,0.4444444444444444,0.4,5.046,0.0,0.5922608356268487,4,2.246439344663802,0.47368421052631576,0.3,3.7729999999999997,3.75,0.6285906773110301,5
1510,2026-04-28 12:25:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Directional->Directional->Degrading,1.5219280948830343,0.5,0.4,5.0,15.0,0.6784461827682318,3,1.9219280948815916,0.3333333333333333,0.4,4.6049999999999995,7.5,0.5939560651904163,4,2.2282129458337883,0.47368421052631576,0.3,5.023,7.5,0.6086985824929446,5
1511,2026-04-28 12:30:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Directional->Directional->Degrading->Balance,1.5219280948830343,0.5,0.4,19.0,15.0,0.6672081741458082,3,2.246439344663802,0.4444444444444444,0.3,11.605,7.5,0.5942522779839308,5,2.2709505944474553,0.5263157894736842,0.3,8.523,7.5,0.5881069792898325,5
1515,2026-04-28 12:50:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,38.21,0.0,0.4982279389901773,2,2.1219280948801487,0.4444444444444444,0.4,21.605,7.5,0.5883370608792046,5,2.146439344663802,0.5263157894736842,0.4,13.3255,3.75,0.5458619205009247,5
1517,2026-04-28 13:00:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,4.21,0.0,0.5152172143320974,2,2.1219280948801487,0.4444444444444444,0.4,21.605,7.5,0.552772858784192,5,2.103701696050135,0.47368421052631576,0.4,13.3255,3.75,0.5517771376056511,5
1583,2026-04-29 11:00:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
1584,2026-04-29 11:05:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,0.7219280948844771,0.25,0.8,5.0,15.0,0.8249229786894405,2,0.4689955935863958,0.1111111111111111,0.9,2.5,7.5,0.8625971745550324,2,0.28639695711307084,0.05263157894736842,0.95,1.25,3.75,0.8814342724878284,2
1585,2026-04-29 11:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Directional->Degrading->Unresolved,1.3709505944503406,0.5,0.6,19.0,15.0,0.7425565658769919,3,0.9219280948830342,0.2222222222222222,0.8,9.5,7.5,0.821413968148808,3,0.5689955935849532,0.10526315789473684,0.9,4.75,3.75,0.8608426692847161,3
1588,2026-04-29 11:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.5,0.6,24.881999999999998,15.0,0.5291713533069171,3,1.6854752972215634,0.3333333333333333,0.5,12.440999999999999,7.5,0.7147213618637706,4,1.1540157730670293,0.15789473684210525,0.75,6.2204999999999995,3.75,0.8074963661421973,4
1598,2026-04-29 12:15:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,1.1540157730670293,0.21052631578947367,0.75,6.2204999999999995,3.75,0.8074963661421973,4
1601,2026-04-29 12:30:00,Directional Continuation / Sponsor Release->Stable Compression Basin,Directional Continuation / Sponsor Release,Stable Compression Basin,Directional->Directional->Directional->Unresolved,0.9709505944517833,0.25,0.6,5.0,15.0,0.6742261952270732,2,0.8812908992278072,0.1111111111111111,0.7,2.5,7.5,0.7872487828238486,2,1.5332062193407245,0.2631578947368421,0.6,7.4704999999999995,7.5,0.7509850723438095,4
1602,2026-04-29 12:35:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Directional->Directional->Unresolved->Degrading,1.3709505944503406,0.5,0.6,5.0,15.0,0.6030977910370482,3,1.2954618442339936,0.2222222222222222,0.6,2.5,7.5,0.7516845807288361,3,1.6192407046310782,0.3157894736842105,0.55,7.4704999999999995,7.5,0.7332029712963033,4
1603,2026-04-29 12:40:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Directional->Unresolved->Degrading->Balance,1.3709505944503406,0.5,0.6,5.0,15.0,0.5201389526375707,3,1.6854752972215634,0.3333333333333333,0.5,2.5,7.5,0.7102051615290974,4,1.7609640474379105,0.3157894736842105,0.5,7.4704999999999995,7.5,0.7124632616964339,4
1604,2026-04-29 12:45:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unresolved->Degrading->Balance->Degrading,1.9219280948815916,0.75,0.4,0.0,0.0,0.5125285059692768,4,2.046439344663802,0.4444444444444444,0.4,2.5,7.5,0.6687257423293586,5,1.9232196723282944,0.3157894736842105,0.5,6.2204999999999995,3.75,0.7105606500293604,5
1605,2026-04-29 12:50:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Balance->Degrading->Unresolved,1.9219280948815916,1.0,0.4,0.0,0.0,0.504918059300983,4,2.170950594447455,0.5555555555555556,0.3,2.5,7.5,0.6272463231296198,5,1.9232196723282944,0.3157894736842105,0.5,2.7205,3.75,0.7104125436326033,5
1606,2026-04-29 12:55:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Balance->Degrading->Unresolved->Balance,1.5219280948830343,1.0,0.4,5.882,0.0,0.5091380468421416,3,2.246439344663802,0.6666666666666666,0.3,5.441,7.5,0.5916821210346074,5,1.9232196723282944,0.3684210526315789,0.5,2.7205,3.75,0.7104125436326032,5
1608,2026-04-29 13:05:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unresolved->Balance->Balance->Degrading,1.3709505944503406,0.75,0.6,5.882,0.0,0.4973076126326891,3,1.9709505944488979,0.6666666666666666,0.3,5.441,7.5,0.5087232826351299,4,1.9854752972201206,0.3684210526315789,0.5,2.7205,3.75,0.704497326527877,5
1611,2026-04-29 13:20:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Degrading->Degrading->Degrading->Balance,0.9709505944517833,0.25,0.6,0.0,0.0,0.48547717842323646,2,1.4854752972230063,0.6666666666666666,0.5,2.941,0.0,0.4973076126326891,3,2.1833830982218,0.42105263157894735,0.35,2.7205,3.75,0.6422781977282688,5
1612,2026-04-29 13:25:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Degrading->Balance->Unresolved,0.9709505944517833,0.5,0.6,20.0,0.0,0.4915563459131924,2,1.360964047439353,0.6666666666666666,0.5,12.940999999999999,0.0,0.49443197927294075,3,2.2282129458337883,0.47368421052631576,0.3,7.7204999999999995,3.75,0.6230582800008884,5
1615,2026-04-29 13:40:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.3709505944503406,0.5,0.6,24.21,0.0,0.5270476485415501,3,1.5709505944503404,0.4444444444444444,0.4,15.046000000000001,0.0,0.5121776305871195,3,2.285475297220121,0.5263157894736842,0.25,8.773,3.75,0.5697119768583697,5
1617,2026-04-29 13:50:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,1.5709505944503404,0.4444444444444444,0.4,18.421,0.0,0.5123415809723492,3,2.1477309221119474,0.5789473684210527,0.3,11.931,3.75,0.5312721414036089,5
1620,2026-04-30 06:35:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,1.2954618442339936,0.4444444444444444,0.6,20.526,0.0,0.530087232286528,3,1.765957320943404,0.5789473684210527,0.4,11.733500000000001,0.0,0.515600034126682,4
1621,2026-04-30 06:40:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.3709505944503406,0.5,0.6,4.21,0.0,0.6100064869410275,3,1.2954618442339936,0.4444444444444444,0.6,20.526,0.0,0.5715666514862667,3,1.765957320943404,0.5789473684210527,0.4,11.733500000000001,0.0,0.5344371320594778,4
1622,2026-04-30 06:45:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,1.3709505944503406,0.5,0.6,16.938,0.0,0.6045197450381006,3,1.5709505944488977,0.4444444444444444,0.6,16.889999999999997,0.0,0.5688232805348032,4,1.7883763717287364,0.5789473684210527,0.35,14.9155,0.0,0.531627629903872,4
1623,2026-04-30 06:50:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Degrading->Unresolved->Balance,1.3709505944503406,0.75,0.6,18.61,0.0,0.6045197450381006,3,1.5709505944488977,0.5555555555555556,0.6,17.726,0.0,0.5688232805348032,4,1.765957320943404,0.5789473684210527,0.4,16.386000000000003,0.0,0.5345852384562352,4
1625,2026-04-30 07:00:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unresolved->Balance->Balance->Degrading,1.9219280948815916,0.75,0.4,18.61,0.0,0.5808588766191956,4,1.7219280948815914,0.5555555555555556,0.4,17.726,0.0,0.5569928463253507,4,1.7393538721614301,0.5263157894736842,0.4,16.386000000000003,0.0,0.5345852384562352,4
1626,2026-04-30 07:05:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Balance->Balance->Degrading->Unresolved,1.5219280948830343,0.75,0.4,18.61,0.0,0.49790003821971807,3,1.8464393446652445,0.6666666666666666,0.4,11.41,0.0,0.5539532625803728,4,1.7762976257194283,0.5263157894736842,0.35,14.9155,0.0,0.531627629903872,4
1627,2026-04-30 07:10:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Balance->Degrading->Unresolved->Balance,1.5219280948830343,0.75,0.4,5.882,0.0,0.4973076126326891,3,1.7609640474379105,0.6666666666666666,0.5,11.41,0.0,0.5509136788353949,4,1.765957320943404,0.5789473684210527,0.4,14.9155,0.0,0.531627629903872,4
1628,2026-04-30 07:15:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.3709505944503406,0.75,0.6,0.0,0.0,0.48547717842323646,3,1.8464393446652445,0.7777777777777778,0.4,9.305,0.0,0.5449984617306687,4,1.765957320943404,0.5789473684210527,0.4,14.9155,0.0,0.531627629903872,4
1631,2026-04-30 07:30:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.7219280948844771,0.5,0.8,4.21,0.0,0.5209684810515942,2,1.4854752972230063,0.6666666666666666,0.5,11.41,0.0,0.5094342596356561,3,1.5437519544147311,0.5789473684210527,0.55,15.968,0.0,0.5405004555609614,4
1632,2026-04-30 07:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.9709505944517833,0.5,0.6,16.842,0.0,0.5270476485415501,2,1.360964047439353,0.6666666666666666,0.5,11.362,0.0,0.5121776305871195,3,1.5437519544147311,0.5789473684210527,0.55,14.126,0.0,0.5405004555609614,4
1635,2026-04-30 07:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,16.842,0.0,0.5388780827510026,2,1.1567796494427114,0.5555555555555556,0.7,10.526,0.0,0.5240080647965721,3,1.5437519544147311,0.5789473684210527,0.55,14.126000000000001,0.0,0.5405004555609614,4
1664,2026-04-30 10:15:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
1670,2026-04-30 10:45:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.5235294117647059,1,0.9709505944517833,0.1111111111111111,0.6,2.5,7.5,0.6742261952270732,2,0.8812908992278072,0.05263157894736842,0.7,1.25,3.75,0.7872487828238486,2
1672,2026-04-30 10:55:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,0.9709505944517833,0.25,0.6,14.0,0.0,0.5094933696021762,2,1.3709505944503406,0.2222222222222222,0.6,9.5,7.5,0.5918597824146248,3,1.2954618442339936,0.10526315789473684,0.6,4.75,3.75,0.7460655764176244,3
1674,2026-04-30 11:05:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,1.5219280948830343,0.5,0.4,14.0,0.0,0.506102910475041,3,1.3709505944503406,0.2222222222222222,0.6,9.5,7.5,0.5148161611198734,3,1.6854752972215634,0.15789473684210525,0.5,4.75,3.75,0.7075437657702488,4
1675,2026-04-30 11:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9709505944517833,0.5,0.6,26.727999999999998,0.0,0.499084889393776,2,1.4854752972230063,0.3333333333333333,0.5,13.363999999999999,0.0,0.511307150579241,3,1.7822287189080306,0.21052631578947367,0.45,7.9319999999999995,3.75,0.6869521625671366,4
1678,2026-04-30 11:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,18.61,0.0,0.5333913408480757,2,1.4854752972230063,0.4444444444444444,0.5,16.305,0.0,0.5176371318909789,3,1.9527241956188839,0.2631578947368421,0.3,9.4025,3.75,0.6336058594246179,4
1680,2026-04-30 11:35:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,5.882,0.0,0.6868861578505492,2,1.4854752972230063,0.4444444444444444,0.5,16.305,0.0,0.5929855236221625,3,1.9527241956188839,0.3157894736842105,0.3,9.4025,3.75,0.6336058594246179,4
1684,2026-04-30 11:55:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.25,0.8,12.728,0.0,0.57080571917083,2,1.4854752972230063,0.3333333333333333,0.5,15.669,0.0,0.5876627321044654,3,1.8833830982232427,0.3157894736842105,0.35,12.5845,3.75,0.5512394466121695,4
1687,2026-04-30 12:10:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,5.882,0.0,0.5221533322256521,2,1.5219280948830343,0.3333333333333333,0.4,9.305,0.0,0.5932817364156772,3,1.8016094970532566,0.3684210526315789,0.4,12.805000000000001,0.0,0.5544044372680383,4
1715,2026-05-01 07:00:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
1719,2026-05-01 07:20:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,0.7219280948844771,0.25,0.8,5.0,15.0,0.5988778034958895,2,0.9709505944517833,0.1111111111111111,0.6,2.5,7.5,0.7495745869582568,2,0.7219280948844771,0.05263157894736842,0.8,1.25,3.75,0.8249229786894405,2
1725,2026-05-01 07:50:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.4884393063583815,1,0.9709505944517833,0.1111111111111111,0.6,9.5,7.5,0.5024753485209114,2,1.4854752972230063,0.10526315789473684,0.5,4.75,3.75,0.7013733594707677,3
1726,2026-05-01 07:55:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,0.7219280948844771,0.25,0.8,5.882,0.0,0.49967731498080503,2,1.2954618442339936,0.2222222222222222,0.6,9.940999999999999,0.0,0.5045853422914905,3,1.7199730940162041,0.15789473684210525,0.45,6.2204999999999995,3.75,0.6835912584232615,4
1727,2026-05-01 08:00:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.3709505944503406,0.5,0.6,18.514,0.0,0.5051640568837319,3,1.5709505944488977,0.3333333333333333,0.6,16.256999999999998,0.0,0.5038197027023216,4,1.946439344663802,0.21052631578947367,0.4,9.378499999999999,3.75,0.6643713406958811,5
1728,2026-05-01 08:05:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Unresolved->Balance->Unresolved->Degrading,1.5219280948830343,0.75,0.4,22.723999999999997,0.0,0.5164020655061555,3,1.5709505944488977,0.4444444444444444,0.6,18.362000000000002,0.0,0.505929696472901,4,2.0638651219436404,0.2631578947368421,0.35,10.431000000000001,3.75,0.6465892396483748,5
1733,2026-05-01 08:30:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.4878468807713524,1,1.1567796494427114,0.4444444444444444,0.7,11.361999999999998,0.0,0.502124473138754,3,1.8192407046296353,0.3157894736842105,0.55,10.431000000000001,3.75,0.5434831172360569,5
1736,2026-05-01 08:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,5.882,0.0,0.5221533322256521,2,1.360964047439353,0.3333333333333333,0.5,11.361999999999998,0.0,0.5133624817611775,3,1.6010143058010642,0.3157894736842105,0.55,10.651499999999999,0.0,0.508973912026334,4
