Instrument,HorizonBars,ResolvedArchetype,DominantPressure,Count,MeanSignedReturn,MedianSignedReturn,MeanDirectionalMFE,MeanDirectionalMAE,DirectionalHitRate,StdSignedReturn,BaselineMeanSignedReturn,BaselineDirectionalHitRate,SignedReturnEdge,DirectionalHitLift,SignedReturnTStat,SignedReturnSignificance
NQ,5,Pure Unresolved Compression Equilibrium,CompressionPressure,3806,-0.039911250281399045,0.017502215124101644,1.2346700040886076,-1.2609203403228721,0.5035460992907801,1.778300288558939,-0.012725797187148656,0.5002584513594541,-0.02718545309425039,1.006571898830278,-1.3846009522475775,WeakEvidence
NQ,5,Pure Unresolved Compression Equilibrium,RotationalPressure,193,-0.015215748474053542,-0.027009646302250806,1.2764841909984854,-1.1716397018618012,0.49222797927461137,1.4547539224794905,-0.012725797187148656,0.5002584513594541,-0.002489951286904886,0.9839473534869427,-0.14530562878501213,NotSignificant
NQ,5,Sponsor Exhaustion Collapse,CompressionPressure,144,-0.150549476424191,-0.15769664627532648,1.237349725386379,-1.331905499301876,0.4305555555555556,1.8387842312700688,-0.012725797187148656,0.5002584513594541,-0.13782367923704233,0.8606662303965467,-0.9824935880826309,NotSignificant
NQ,5,Sponsor Exhaustion Collapse,DirectionalReleasePressure,38,0.39270577060810435,0.20681374706992947,1.5590707997608781,-0.9698554775861491,0.5789473684210527,1.9014501034932096,-0.012725797187148656,0.5002584513594541,0.405431567795253,1.1572965271206537,1.2731340922046794,Unsupported
NQ,5,Sponsor Exhaustion Collapse,RotationalPressure,1211,-0.06657530488423564,-0.05017921146953405,1.1868781206987336,-1.2176309495462345,0.48142031379025596,1.557716219902953,-0.012725797187148656,0.5002584513594541,-0.05384950769708699,0.9623431897691974,-1.4872942313782405,WeakEvidence
NQ,5,Stable Compression Basin,CompressionPressure,1924,0.025252881444231802,0.025258791113446435,1.2316810745864792,-1.2278267150786628,0.5028394424367578,1.8268742946321543,-0.012725797187148656,0.5002584513594541,0.03797867863138046,1.005159315290506,0.6063240691155771,NotSignificant
NQ,5,Stable Compression Basin,RotationalPressure,587,0.01701372565951858,-0.034739454094292806,1.2258658491655623,-1.2529012735499583,0.48211243611584326,1.7456571890336956,-0.012725797187148656,0.5002584513594541,0.029739522846667234,0.9637267192702113,0.23613453887270938,NotSignificant
NQ,5,Unstable Rotational Balance,CompressionPressure,41,-0.10328860031053574,0.0,1.2003389888182021,-1.264278013621603,0.4878048780487805,1.4824609490371836,-0.012725797187148656,0.5002584513594541,-0.09056280312338709,0.9751057212989985,-0.4461296201619654,Unsupported
NQ,5,Unstable Rotational Balance,RotationalPressure,1121,0.015979281235553092,0.056375838926174496,1.2957009855998591,-1.2355316378154169,0.5191793041926851,2.2014631494406727,-0.012725797187148656,0.5002584513594541,0.02870507842270175,1.0378221552915567,0.243023698828586,NotSignificant
NQ,10,Directional Continuation / Sponsor Release,CompressionPressure,2,1.1101156242511383,1.1101156242511383,2.193533578959981,-1.2274060927390367,0.5,3.315043845700419,-0.0334670194942625,0.5031030202730657,1.1435826437454009,0.9938322368421053,0.4735806356390829,Unsupported
NQ,10,Directional Continuation / Sponsor Release,DirectionalReleasePressure,352,0.08801563221223506,0.06035280126849894,1.8209146253979789,-1.659932194125477,0.5113636363636364,2.43910521832189,-0.0334670194942625,0.5031030202730657,0.12148265170649755,1.0164193331339713,0.6770186137736492,NotSignificant
NQ,10,Directional Continuation / Sponsor Release,RotationalPressure,240,0.1396008377301817,0.15450407246707773,1.8875149073686681,-1.7090086975755576,0.5291666666666667,2.298759622229166,-0.0334670194942625,0.5031030202730657,0.1730678572244442,1.0518057839912283,0.9408060145432597,NotSignificant
NQ,10,Pure Unresolved Compression Equilibrium,CompressionPressure,3801,-0.03121838723856943,0.044657097288676235,1.8000394156003852,-1.849534793996541,0.50894266175697,2.624289303873074,-0.0334670194942625,0.5031030202730657,0.0022486322556930713,1.011607247916609,-0.7334114533391569,NotSignificant
NQ,10,Pure Unresolved Compression Equilibrium,RotationalPressure,193,-0.16498603271685475,-0.02140672782874618,1.7367681720791333,-1.6292374142232364,0.49222797927461137,2.1525901115878523,-0.0334670194942625,0.5031030202730657,-0.13151901322259224,0.9783840673575129,-1.064791297805278,WeakEvidence
NQ,10,Sponsor Exhaustion Collapse,CompressionPressure,144,-0.3861404069011121,-0.4174237278864431,1.6222021577879064,-1.9059009810536702,0.4236111111111111,2.104596238096487,-0.0334670194942625,0.5031030202730657,-0.3526733874068496,0.8419967562134504,-2.2016977883626296,SignificantNegativeSignedReturn
