Instrument,HorizonBars,NonOverlapOffset,ResolvedArchetype,DominantPressure,Count,MeanSignedReturn,MedianSignedReturn,StdSignedReturn,DirectionalHitRate,MeanDirectionalMFE,MeanDirectionalMAE,TStat
6E,20,10,Sponsor Exhaustion Collapse,DirectionalReleasePressure,4,-4.0663101604273715,-5.642424242423739,5.076355049013545,0.25,1.5167112299465102,-5.449688057040573,-1.6020590053950428
6E,20,10,Sponsor Exhaustion Collapse,RotationalPressure,29,-1.122635062054431,-0.5384615384611706,3.5528776495994214,0.4482758620689655,1.7025995508009635,-3.6102280457866995,-1.7015994986802898
6E,20,10,Stable Compression Basin,CompressionPressure,65,-0.6036692603543843,-0.5130890052356992,3.492680141940423,0.45454545454545453,2.4000279102630535,-3.1074761559168453,-1.393467759403205
6E,20,10,Stable Compression Basin,RotationalPressure,18,-1.6217714319434766,-0.5774410774410563,5.2613144886132375,0.2777777777777778,1.603415278003004,-3.712529917378186,-1.3077708008639997
6E,20,10,Unstable Rotational Balance,CompressionPressure,2,-0.7184265010354257,-0.7184265010354257,3.024601676876112,0.5,2.743271221531863,-1.8985507246381428,-0.3359148112295923
6E,20,10,Unstable Rotational Balance,RotationalPressure,18,-0.1752886944121027,-0.1310518982929694,3.740019309622543,0.4444444444444444,2.572095779094214,-2.654574103190689,-0.19884575060652868
6E,20,11,Directional Continuation / Sponsor Release,DirectionalReleasePressure,4,4.084253053554495,2.1316129032261046,7.878116023936103,0.75,5.635399310992334,-1.8077983088008458,1.0368603460891659
6E,20,11,Directional Continuation / Sponsor Release,RotationalPressure,5,2.587036725539739,1.4000000000000956,3.3380120009189755,0.8,4.623070830907416,-1.4012582217333325,1.7330045479173635
6E,20,11,Pure Unresolved Compression Equilibrium,CompressionPressure,130,-0.05036672711337844,-0.0,3.870990702953925,0.4846153846153846,2.7271431554598755,-2.636792735101399,-0.14835195665421383
6E,20,11,Pure Unresolved Compression Equilibrium,RotationalPressure,8,0.7787314758114353,0.5407239819002746,2.7478992827956374,0.5,1.9729247917264128,-1.8021782413905172,0.8015523868974723
6E,20,11,Sponsor Exhaustion Collapse,CompressionPressure,6,1.7186870364199385,1.0165692007796308,2.2129678810835625,0.8333333333333334,2.564258679570892,-1.815986928522741,1.9023801939247802
6E,20,11,Sponsor Exhaustion Collapse,DirectionalReleasePressure,2,4.788510101009401,4.788510101009401,6.084511002254247,1.0,5.69318181818128,-1.3781565656566435,1.1129860601614674
6E,20,11,Sponsor Exhaustion Collapse,RotationalPressure,35,-1.1711170194771,-0.4320987654318832,3.8351873354004624,0.42857142857142855,2.4240883602254573,-4.082242733719307,-1.8065406241358737
6E,20,11,Stable Compression Basin,CompressionPressure,63,-0.13099777753679695,-0.1555555555551871,3.3855484669437774,0.453125,2.662816685949547,-2.5093163629034545,-0.30711792642927516
6E,20,11,Stable Compression Basin,RotationalPressure,14,2.1144385880372374,0.012173913043015655,6.616732642219772,0.5,4.384795965308881,-1.4743883971239096,1.195681492603765
6E,20,11,Unstable Rotational Balance,CompressionPressure,2,1.4850811759544094,1.4850811759544094,1.3530902469305597,1.0,2.4910048266784766,-1.8091268100042819,1.552166934189345
6E,20,11,Unstable Rotational Balance,RotationalPressure,20,-0.16910544629028199,-0.48610460054892385,4.3311795763167895,0.35,2.3220673432145165,-2.754013032596924,-0.17460891039390747
6E,20,12,Directional Continuation / Sponsor Release,DirectionalReleasePressure,4,-2.487920167806571,-2.5459501557629824,1.672297955700801,0.0,1.3810221283958877,-3.647229993236782,-2.975450827198998
6E,20,12,Directional Continuation / Sponsor Release,RotationalPressure,9,0.9333499880329439,2.4062500000003184,3.906774987621028,0.5555555555555556,4.053287531955718,-2.44451276714462,0.716716466387505
6E,20,12,Pure Unresolved Compression Equilibrium,CompressionPressure,139,0.005565296975384452,0.2176165803110093,4.113992327750704,0.5179856115107914,2.7254217342217046,-2.8169446089150445,0.015948956252920123
6E,20,12,Pure Unresolved Compression Equilibrium,RotationalPressure,4,1.6253280782151371,1.65985712495314,0.9008720719125244,1.0,2.6924009362349355,-0.7421307506054023,3.6083438012782754
6E,20,12,Sponsor Exhaustion Collapse,CompressionPressure,3,0.041733120680874425,-1.1666666666664507,3.3404094072337798,0.3333333333333333,2.0132908027643968,-1.8817118553961256,0.021639229377436352
6E,20,12,Sponsor Exhaustion Collapse,DirectionalReleasePressure,2,1.253731343283814,1.253731343283814,1.7730438692442083,0.5,2.0402358835196104,-2.069460390356129,1.0
6E,20,12,Sponsor Exhaustion Collapse,RotationalPressure,37,0.6472275897519406,-0.3181818181817057,4.373941413119802,0.4594594594594595,3.7994167416200737,-2.5971162814366835,0.9000878977732435
6E,20,12,Stable Compression Basin,CompressionPressure,60,0.5156481555693458,0.7198417930124493,3.7632350437939768,0.5737704918032787,2.923087407632816,-2.2672712912474684,1.0613723011089082
6E,20,12,Stable Compression Basin,RotationalPressure,12,-0.5367860303271063,-0.0,3.055654325360895,0.4166666666666667,3.1275279019050797,-2.891416761513639,-0.6085378634639551
6E,20,12,Unstable Rotational Balance,CompressionPressure,2,-2.1766261237438984,-2.1766261237438984,2.4395370917301253,0.0,1.0142781597036503,-3.015688348316342,-1.2618025751070354
6E,20,12,Unstable Rotational Balance,RotationalPressure,17,-0.6568671142987262,-0.3589743589744734,3.000361725568819,0.35294117647058826,2.2421839831887405,-2.2840395932050788,-0.9026686586381053
6E,20,13,Directional Continuation / Sponsor Release,DirectionalReleasePressure,5,-1.9704707194083677,-3.4285714285718947,3.06093156456262,0.2,1.9718398172386749,-4.405464258151609,-1.4394658564996758
6E,20,13,Directional Continuation / Sponsor Release,RotationalPressure,3,-0.6251266007591738,-0.2137404580152563,3.091417535303391,0.3333333333333333,4.109656697117962,-1.935717682392829,-0.3502441909942305
6E,20,13,Pure Unresolved Compression Equilibrium,CompressionPressure,136,-0.4575031899569601,-0.45161290322511904,4.1490740862830116,0.44525547445255476,2.582931155658605,-2.8971816848555294,-1.2859153810710438
6E,20,13,Pure Unresolved Compression Equilibrium,RotationalPressure,5,-1.1896816101261005,2.032258064515984,5.432544295360791,0.6,2.1173013698985614,-4.104956614647998,-0.4896801217240127
6E,20,13,Sponsor Exhaustion Collapse,CompressionPressure,4,-1.160595776772144,-1.0858974358973907,1.074084312665769,0.0,0.8612745098036835,-1.9342383107090284,-2.1610887768980858
6E,20,13,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,-3.359999999999701,-3.359999999999701,,0.0,0.5599999999999502,-3.919999999999652,0.0
6E,20,13,Sponsor Exhaustion Collapse,RotationalPressure,40,0.0009908989195213213,0.15217391304381614,4.1204302528602845,0.5,2.7100565166733683,-3.032516134327982,0.0015209564654138123
6E,20,13,Stable Compression Basin,CompressionPressure,65,-0.009847395106081378,0.0985915492959812,3.6785609876373897,0.5076923076923077,2.7890431969016434,-2.521919465992525,-0.021582417081401344
6E,20,13,Stable Compression Basin,RotationalPressure,12,0.2544998488562402,-0.35000000000020726,2.835478543366074,0.4166666666666667,3.285238496559264,-2.196625886114954,0.31092223904774424
6E,20,13,Unstable Rotational Balance,RotationalPressure,18,0.17017343689533843,-0.09589041095868825,3.9091916493656917,0.3888888888888889,3.618377714014998,-2.448490292044682,0.1846890129718349
6E,20,14,Directional Continuation / Sponsor Release,DirectionalReleasePressure,6,-0.37786158821730575,-0.6371367824235832,3.5079556144073343,0.5,2.962182096769423,-2.8226794280227434,-0.26384828836736157
6E,20,14,Directional Continuation / Sponsor Release,RotationalPressure,5,-0.9911135279581206,-2.7222222222216947,6.01352771311029,0.4,3.24491112181837,-3.3336080400877206,-0.3685352970274655
6E,20,14,Pure Unresolved Compression Equilibrium,CompressionPressure,138,-0.09245338143044521,0.0,3.8127496140713073,0.4855072463768116,2.7998700714673608,-2.5779912742255986,-0.2848551379593829
6E,20,14,Pure Unresolved Compression Equilibrium,RotationalPressure,3,-0.46622228415712524,0.7291666666668556,4.53410961262245,0.6666666666666666,3.512952124364976,-2.7795584045584563,-0.17809906525702618
6E,20,14,Sponsor Exhaustion Collapse,CompressionPressure,4,0.33068432671096737,-0.4666666666666666,3.0562751619188635,0.25,2.4640461439860135,-1.695458591469278,0.21639695982304766
6E,20,14,Sponsor Exhaustion Collapse,DirectionalReleasePressure,2,-2.5702426564493654,-2.5702426564493654,1.131551464658087,0.0,0.2413793103449631,-4.2777777777776675,-3.212290502791111
6E,20,14,Sponsor Exhaustion Collapse,RotationalPressure,31,0.359714078430717,-0.115702479339085,3.928157991621541,0.45161290322580644,3.514757290229857,-2.747013705193451,0.5098581144054324
6E,20,14,Stable Compression Basin,CompressionPressure,61,-0.5449896223700733,-0.2121212121207696,3.9786880610800224,0.4098360655737705,2.545808380232347,-3.2153036478216817,-1.0698262734206205
6E,20,14,Stable Compression Basin,RotationalPressure,15,0.3563802695902901,0.5526315789477775,2.8228928774339974,0.5333333333333333,2.3570997130207973,-2.3429776547674086,0.4889504876624123
6E,20,14,Unstable Rotational Balance,CompressionPressure,2,-1.8957807428774294,-1.8957807428774294,4.366059252606269,0.5,1.8755860079338722,-2.9219257122245366,-0.6140637775959148
6E,20,14,Unstable Rotational Balance,RotationalPressure,22,-0.8801590000280904,0.07418310273782311,3.7601619378759996,0.5,1.7992406177373221,-2.9477183531771916,-1.0979079393623516
6E,20,15,Directional Continuation / Sponsor Release,DirectionalReleasePressure,8,-0.3355021436072061,0.036458333333505344,2.7823125071519637,0.5,2.294446513763477,-2.144371110491728,-0.34106282488032685
6E,20,15,Directional Continuation / Sponsor Release,RotationalPressure,7,0.5533994365967023,-0.4719101123599116,5.3164496688848395,0.42857142857142855,3.622959704830682,-3.799021549245551,0.27540132534072265
6E,20,15,Pure Unresolved Compression Equilibrium,CompressionPressure,134,0.06828533724591136,0.36602870813361055,3.8534507865416074,0.5373134328358209,2.7930170487900248,-2.5918624227656695,0.205130406640049
6E,20,15,Pure Unresolved Compression Equilibrium,RotationalPressure,4,2.544414735591121,1.9777183600713446,2.6538302663174504,0.75,4.59730240418072,-1.181059275018787,1.9175414252259937
6E,20,15,Sponsor Exhaustion Collapse,CompressionPressure,7,-0.7942173388910694,0.4590163934425394,4.287739317289235,0.5714285714285714,2.079190962127092,-2.8059247416842337,-0.490072135954792
6E,20,15,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,-3.6438356164382273,-3.6438356164382273,,0.0,5.369863013698665,-5.561643835616018,0.0
6E,20,15,Sponsor Exhaustion Collapse,RotationalPressure,33,-0.6796229120683158,-0.3307086614170376,4.610797145987616,0.45454545454545453,3.3135926725906213,-3.5098396584403835,-0.8467378352995825
6E,20,15,Stable Compression Basin,CompressionPressure,60,-0.6037817624133504,-0.5659497279083795,3.7965232936408593,0.4166666666666667,2.4970087477933434,-2.947935383296317,-1.2318832414317218
6E,20,15,Stable Compression Basin,RotationalPressure,20,-0.5319801565434734,-0.3307906976743802,2.3809981065313854,0.4,1.9815057259487996,-2.3496207795285384,-0.9991975965450067
6E,20,15,Unstable Rotational Balance,RotationalPressure,15,-0.22204736659440147,0.5454545454541261,2.491314057204432,0.6,1.8657913959264663,-2.310537784202671,-0.34519363401912573
6E,20,16,Directional Continuation / Sponsor Release,DirectionalReleasePressure,9,-1.043089070015331,-2.333333333332963,3.2119445318746385,0.4444444444444444,1.7784436361715232,-2.7090343537584927,-0.9742594179294899
6E,20,16,Directional Continuation / Sponsor Release,RotationalPressure,8,-1.8880021743154076,-0.8174048174047884,4.77771757044313,0.5,2.470847030319941,-4.22869995142207,-1.1177045278794484
6E,20,16,Pure Unresolved Compression Equilibrium,CompressionPressure,127,0.1811017462683008,0.1007194244601935,4.047244767085224,0.5039370078740157,2.9720790871245115,-2.59021694416207,0.5042722019197092
6E,20,16,Pure Unresolved Compression Equilibrium,RotationalPressure,2,2.063856323272402,2.063856323272402,0.8346294059803859,1.0,2.6976802195057488,-0.7739461212273737,3.4970414201172932
6E,20,16,Sponsor Exhaustion Collapse,CompressionPressure,11,-1.0013467799789508,-0.40579710144921,2.8134504444987396,0.36363636363636365,1.5724713249682696,-2.6822650350509183,-1.1804336417990284
6E,20,16,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,-3.11111111111152,-3.11111111111152,,0.0,0.5185185185187402,-4.251851851852012,0.0
6E,20,16,Sponsor Exhaustion Collapse,RotationalPressure,42,-0.9533694672255464,-0.31260759493666856,3.923212278359597,0.4523809523809524,2.365657141277448,-3.62913754541711,-1.574867702405192
6E,20,16,Stable Compression Basin,CompressionPressure,48,0.06929010703162841,-0.27917404129797474,3.609944789957623,0.4375,2.3819247577492386,-2.510664926255387,0.13298151946758693
6E,20,16,Stable Compression Basin,RotationalPressure,12,-0.3466352381159181,0.07368421052647765,2.48592586342414,0.5,2.5243858928223415,-2.0923064772662454,-0.4830311739735656
6E,20,16,Unstable Rotational Balance,CompressionPressure,1,7.36842105263244,7.36842105263244,,1.0,7.36842105263244,-2.210526315788096,0.0
6E,20,16,Unstable Rotational Balance,RotationalPressure,28,-0.6051907847543514,-0.7403205331638937,3.4321591230829993,0.39285714285714285,2.82987897085199,-2.9252035964210554,-0.9330478307018242
6E,20,17,Directional Continuation / Sponsor Release,DirectionalReleasePressure,10,-1.1225790624377532,-2.3060060060061756,3.6874438573385087,0.4,1.8621407171998463,-3.409317200695824,-0.9627012174991845
6E,20,17,Directional Continuation / Sponsor Release,RotationalPressure,8,0.34347176081839614,1.1279245283018762,3.157430424260739,0.5,2.973051322275825,-1.9942570409395504,0.30768210675950036
6E,20,17,Pure Unresolved Compression Equilibrium,CompressionPressure,122,-0.27796811239345637,-0.5110578204104221,3.8723455168851015,0.45901639344262296,2.6006759105600015,-2.819512562937309,-0.7928678211342858
6E,20,17,Pure Unresolved Compression Equilibrium,RotationalPressure,3,-1.983974358975188,-3.149999999999728,5.3717298891495915,0.3333333333333333,2.4602564102562945,-4.314743589744402,-0.6397090809796718
6E,20,17,Sponsor Exhaustion Collapse,CompressionPressure,5,0.39076841618895164,1.0294117647062724,1.7607671554351727,0.6,1.7215901011899255,-2.767031706063651,0.49625229512102625
6E,20,17,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,-3.9117647058826814,-3.9117647058826814,,0.0,0.1029411764708134,-4.632352941176547,0.0
6E,20,17,Sponsor Exhaustion Collapse,RotationalPressure,28,-0.6938996133903856,-0.29914529914514926,4.311652128778013,0.4642857142857143,2.1909443114510454,-3.3596261860987826,-0.8515927338484718
6E,20,17,Stable Compression Basin,CompressionPressure,63,-0.6586523933670471,-0.2947368421052425,4.163267762642277,0.49206349206349204,2.6176689055464712,-3.224760475955098,-1.2557182477598152
6E,20,17,Stable Compression Basin,RotationalPressure,25,0.23289779612827605,0.5185185185184332,4.069797664422262,0.6,3.450593055902487,-2.6587565392372805,0.2861294532701758
6E,20,17,Unstable Rotational Balance,CompressionPressure,3,-1.1890225787280653,-0.4117647058815462,5.753526440576709,0.3333333333333333,4.415552584671279,-3.9871509209742544,-0.3579452600025149
6E,20,17,Unstable Rotational Balance,RotationalPressure,21,-0.019750342127386952,-0.0,3.955258359160663,0.47619047619047616,2.306816158195431,-2.467310359468231,-0.022882813101299467
6E,20,18,Directional Continuation / Sponsor Release,DirectionalReleasePressure,9,1.280324437468526,2.6526315789478367,3.7877413406354608,0.6666666666666666,2.961545292677367,-2.658464355898383,1.014053750502717
6E,20,18,Directional Continuation / Sponsor Release,RotationalPressure,6,-0.42911870423689763,0.15789473684220365,1.1260975844280368,0.5,1.5193459173137207,-2.3248505777443422,-0.9334198731973756
6E,20,18,Pure Unresolved Compression Equilibrium,CompressionPressure,128,-0.06951074749741692,-0.36497326203240665,3.7548764704508937,0.421875,2.648896177353847,-2.659276782935439,-0.20944080076164903
6E,20,18,Pure Unresolved Compression Equilibrium,RotationalPressure,6,0.6085053815177438,0.0593220338984323,1.767398846396977,0.5,2.5635061938266133,-1.5047049098395895,0.8433454019134791
6E,20,18,Sponsor Exhaustion Collapse,CompressionPressure,6,-0.0008910046041600653,-1.0300000000002199,3.2103907363140607,0.3333333333333333,1.818253272746882,-2.340474833808249,-0.0006798258585708674
6E,20,18,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,1.531250000000167,1.531250000000167,,1.0,1.968750000000076,-1.968750000000076,0.0
6E,20,18,Sponsor Exhaustion Collapse,RotationalPressure,28,-1.874746713651827,-1.011784511784523,5.155763947501733,0.39285714285714285,2.1217870842513915,-4.669361452365414,-1.924104216587269
6E,20,18,Stable Compression Basin,CompressionPressure,67,-1.0170740681246495,-0.9800000000002672,3.4841361687178782,0.3582089552238806,2.3114252072787145,-3.510098796836835,-2.389433030049234
6E,20,18,Stable Compression Basin,RotationalPressure,21,0.2745975765526159,0.4057971014491839,4.431007462458986,0.5238095238095238,3.367484239363104,-2.6983238481935095,0.28399053507923105
6E,20,18,Unstable Rotational Balance,RotationalPressure,17,-0.18702971697061854,0.0,3.86494249530634,0.47058823529411764,2.265975028053192,-2.5027362439419183,-0.19952257482115898
6E,20,19,Directional Continuation / Sponsor Release,DirectionalReleasePressure,7,4.067741922446917,2.624999999999757,4.305143078287161,1.0,5.725054479261296,-0.5151638697312098,2.499855017285088
6E,20,19,Directional Continuation / Sponsor Release,RotationalPressure,7,0.8722808740655533,-0.3943661971830616,2.9654092565710837,0.42857142857142855,3.5159508460946434,-2.068405982421628,0.7782528705140918
6E,20,19,Pure Unresolved Compression Equilibrium,CompressionPressure,121,-0.4765982915462108,-0.3065693430654516,3.044617690978405,0.4214876033057851,2.319782758877878,-2.7365453855142885,-1.721917737830521
6E,20,19,Pure Unresolved Compression Equilibrium,RotationalPressure,3,-0.16464646464665042,-1.1666666666669905,2.4923138657209343,0.3333333333333333,1.2487373737370695,-2.3505050505050855,-0.11442220258727348
6E,20,19,Sponsor Exhaustion Collapse,CompressionPressure,8,-2.983019066385762,-1.5197368421045194,6.049335363920082,0.25,1.4000477492044299,-5.2440547322413895,-1.3947403364876516
6E,20,19,Sponsor Exhaustion Collapse,DirectionalReleasePressure,1,2.8823529411748035,2.8823529411748035,,1.0,4.117647058822453,-3.2941176470597915,0.0
6E,20,19,Sponsor Exhaustion Collapse,RotationalPressure,37,-0.7326307293215817,-0.1573033707865011,5.350682685017216,0.43243243243243246,2.3926325774824715,-3.5745445908801945,-0.8328691890739611
6E,20,19,Stable Compression Basin,CompressionPressure,57,-0.47306989384336706,0.417910447761014,3.9436251165633234,0.5263157894736842,2.7361249750125993,-3.153774554030373,-0.9056640195914476
6E,20,19,Stable Compression Basin,RotationalPressure,20,-0.4083756867133802,0.3442622950821594,4.121732625430617,0.5,2.768398915444093,-2.9356295125075644,-0.44309317407694493
6E,20,19,Unstable Rotational Balance,CompressionPressure,1,0.0,-0.0,,0.0,1.8490566037742489,-0.792452830188126,0.0
6E,20,19,Unstable Rotational Balance,RotationalPressure,27,-0.5682082686794667,-0.4414414414415373,3.7667291135282035,0.4074074074074074,2.2403173541597394,-3.3046480640623375,-0.7838357054392
ES,5,0,Directional Continuation / Sponsor Release,DirectionalReleasePressure,23,0.09647510557775796,-0.175438596491228,1.3182883176647446,0.5,1.0409701735426489,-0.9106597474575949,0.35096901515772866
ES,5,0,Directional Continuation / Sponsor Release,RotationalPressure,17,-0.33818918942338566,0.1933701657458563,2.652929417444336,0.5882352941176471,0.8821661680539647,-1.5453664494937633,-0.525603787370229
ES,5,0,Pure Unresolved Compression Equilibrium,CompressionPressure,287,0.1716902210421551,0.0356234096692111,2.637764036865145,0.5087108013937283,1.3560922014295849,-1.0653655310263557,1.102682711009207
ES,5,0,Pure Unresolved Compression Equilibrium,RotationalPressure,10,1.0371637128257525,1.669900497512438,2.4190504909061574,0.7,2.33327207708141,-0.8926120447437119,1.355821075804657
ES,5,0,Sponsor Exhaustion Collapse,CompressionPressure,18,0.030588094057539674,0.12422968518606985,0.888672109182921,0.5,0.9906762005840447,-1.0443638889312605,0.14603169273453273
ES,5,0,Sponsor Exhaustion Collapse,DirectionalReleasePressure,3,0.09580112851137247,-0.0318906605922551,0.566308698511966,0.3333333333333333,0.9526375086719298,-0.9571616833740967,0.2930070162088926
ES,5,0,Sponsor Exhaustion Collapse,RotationalPressure,56,-0.015236431476869785,0.053480599764168996,1.1802706462539296,0.5535714285714286,1.0670675094810593,-1.1214960825932303,-0.09660412476485414
ES,5,0,Stable Compression Basin,CompressionPressure,106,0.4778738085230452,0.0461262081878447,2.562209506958112,0.5092592592592593,1.676016218718451,-0.7840963925670469,1.9202223601376047
ES,5,0,Stable Compression Basin,RotationalPressure,34,0.11343111822883142,-0.0936319000148787,3.7769529190471336,0.4411764705882353,1.4863298547693367,-0.8155021676851044,0.17511772265821351
ES,5,0,Unstable Rotational Balance,CompressionPressure,3,0.6575222777841397,0.1739130434782608,2.296056735664737,0.6666666666666666,1.6273534289337626,-1.0697174824937545,0.49600777478211233
ES,5,0,Unstable Rotational Balance,RotationalPressure,68,-0.020296298477811923,-0.0220125786163522,1.5165103039030412,0.4852941176470588,1.1845716877888968,-1.0995271850456239,-0.11036361865488764
ES,5,1,Directional Continuation / Sponsor Release,DirectionalReleasePressure,27,-0.10650443636464074,-0.0949152542372881,1.9727903787670014,0.48148148148148145,1.1006429526912396,-1.449565489502096,-0.2805231062567412
ES,5,1,Directional Continuation / Sponsor Release,RotationalPressure,19,0.4928131482717061,0.1794871794871795,1.3174648609618709,0.5263157894736842,1.2763537631835196,-0.8997901762034287,1.6304971578491783
ES,5,1,Pure Unresolved Compression Equilibrium,CompressionPressure,281,-0.016753904700456537,-0.1395348837209302,2.035559098878399,0.44483985765124556,1.288430839935211,-1.24733491644157,-0.1379702606769198
ES,5,1,Pure Unresolved Compression Equilibrium,RotationalPressure,13,-0.7412709316711893,-0.1374795417348608,2.0674543818545628,0.38461538461538464,1.0960877806824931,-1.800716983772428,-1.2927445348293298
ES,5,1,Sponsor Exhaustion Collapse,CompressionPressure,11,-0.5599154634936694,-0.4666666666666667,2.0772462383256958,0.36363636363636365,1.3028727901891424,-1.476963102238807,-0.8939862171676106
ES,5,1,Sponsor Exhaustion Collapse,DirectionalReleasePressure,2,-0.8604317664112653,-0.8604317664112653,0.4518733011809125,0.0,0.668507972665148,-1.083159039138538,-2.692866054213451
ES,5,1,Sponsor Exhaustion Collapse,RotationalPressure,65,-0.21873643244298316,0.1393034825870646,1.3859615931939089,0.5151515151515151,0.9362563015291555,-1.1866793856610494,-1.2724086338025182
ES,5,1,Stable Compression Basin,CompressionPressure,107,-0.05580981539313211,-0.05,2.480062379588376,0.48623853211009177,1.2368096987075357,-1.316567121574844,-0.23277689469305143
ES,5,1,Stable Compression Basin,RotationalPressure,35,-0.06001067677044218,0.2326869806094182,1.5388375115955601,0.5142857142857142,1.1904664260873221,-1.1489074010154319,-0.23071178661587485
ES,5,1,Unstable Rotational Balance,RotationalPressure,65,0.2601204043924338,0.2034883720930232,3.4607768285711487,0.5230769230769231,1.6136435311549764,-1.4966718471128608,0.6059789029127616
ES,5,2,Directional Continuation / Sponsor Release,DirectionalReleasePressure,24,0.4677207354269344,0.7043675132130904,2.076118609379104,0.52,1.7249712547491376,-1.1900267849465305,1.1036721493074164
ES,5,2,Directional Continuation / Sponsor Release,RotationalPressure,19,0.24229229505165034,0.0851063829787234,0.993568069804857,0.5263157894736842,1.256517781285248,-0.7848129085750161,1.0629645426670304
ES,5,2,Pure Unresolved Compression Equilibrium,CompressionPressure,280,0.0069631575591302,-0.032154427042605904,2.07772500020003,0.4785714285714286,1.2867479510743154,-1.3044812537177144,0.05607860123569724
ES,5,2,Pure Unresolved Compression Equilibrium,RotationalPressure,14,-0.4907945910639614,-0.5077365545010066,1.9938083451257143,0.42857142857142855,1.2956841024919192,-1.9059263679154592,-0.9210439967976856
ES,5,2,Sponsor Exhaustion Collapse,CompressionPressure,9,-0.6513674605946839,-0.6416666666666667,2.5880288301409955,0.3333333333333333,1.4784034554263341,-1.68006199205871,-0.7550543328675331
ES,5,2,Sponsor Exhaustion Collapse,DirectionalReleasePressure,4,0.3171567491128801,-0.10701857546342264,1.1567838328499997,0.5,1.0697232729312263,-0.8235136699671584,0.548342291976008
ES,5,2,Sponsor Exhaustion Collapse,RotationalPressure,55,0.011600461240984582,-0.0,1.3369149147279442,0.48214285714285715,1.0913242992532117,-1.16407941955729,0.06435063455216872
ES,5,2,Stable Compression Basin,CompressionPressure,109,0.33642703649333594,0.0495575221238938,3.365347138322679,0.509090909090909,1.4741799254576502,-1.2461002468138824,1.0436966037998319
ES,5,2,Stable Compression Basin,RotationalPressure,36,0.31333485223080193,0.0,2.0570445162595483,0.4444444444444444,1.4593693130582268,-0.9611479596716259,0.9139370093960577
ES,5,2,Unstable Rotational Balance,CompressionPressure,2,0.9998041933942683,0.9998041933942683,0.14824779967262308,1.0,1.1878568575389459,-0.5599364020144584,9.537656903765694
ES,5,2,Unstable Rotational Balance,RotationalPressure,73,-0.5547829599484927,-0.2842639593908629,1.7621927589473858,0.3972602739726027,1.0122863586405129,-1.5044890025720745,-2.6898690075594573
ES,5,3,Directional Continuation / Sponsor Release,DirectionalReleasePressure,27,0.3439981074150019,0.4690721649484536,1.7623508969573867,0.5357142857142857,1.4605618583920843,-1.0602473419441385,1.0142512494741727
ES,5,3,Directional Continuation / Sponsor Release,RotationalPressure,16,0.25298810206646427,-0.17951640478710412,2.726946345558337,0.3125,1.3317644516530762,-1.3182123729472794,0.37109362636127036
ES,5,3,Pure Unresolved Compression Equilibrium,CompressionPressure,277,-0.068812690685611,-0.0364583333333333,2.3429840880857817,0.48375451263537905,1.296398038829604,-1.305008552976731,-0.48880887793949224
ES,5,3,Pure Unresolved Compression Equilibrium,RotationalPressure,14,0.38632064686637807,0.21187421039012433,1.6478279031457252,0.5714285714285714,1.4554397848685912,-1.2836689721739631,0.8772029525968285
ES,5,3,Sponsor Exhaustion Collapse,CompressionPressure,17,0.6896751990891294,0.7368421052631579,1.4992957847964934,0.6470588235294118,1.6582605433034032,-0.856248406384582,1.8966262174873956
ES,5,3,Sponsor Exhaustion Collapse,DirectionalReleasePressure,5,0.04224956475930593,0.1939953810623556,0.867008603075895,0.8,0.6581624681546472,-1.1580718092756992,0.10896419999343163
ES,5,3,Sponsor Exhaustion Collapse,RotationalPressure,58,0.18437094887863015,0.10606669345118515,1.2882102300359333,0.5084745762711864,1.3204494053266016,-1.048490010792995,1.089983048755415
ES,5,3,Stable Compression Basin,CompressionPressure,109,0.5395313499992808,0.3391003460207613,2.966370178961536,0.6272727272727273,1.6002921663160128,-0.9615701041326828,1.898910899627078
ES,5,3,Stable Compression Basin,RotationalPressure,39,-0.08332560250961954,-0.1653543307086614,1.2501969015529735,0.41025641025641024,0.9553011485017486,-1.0795007137382169,-0.41622901179927896
ES,5,3,Unstable Rotational Balance,CompressionPressure,3,-0.8965363538358565,-0.0583333333333333,2.804573828614714,0.3333333333333333,1.1330697124716023,-2.0707096731987984,-0.5536835935045653
ES,5,3,Unstable Rotational Balance,RotationalPressure,60,0.21496773419248377,-0.23398096748612207,2.428463736806527,0.4166666666666667,1.6084714047729123,-1.3022173621700643,0.6856733678010544
ES,5,4,Directional Continuation / Sponsor Release,DirectionalReleasePressure,26,0.27055572597248195,0.1613490064371676,1.2265386459987087,0.5925925925925926,1.2429323567072477,-0.8918314888380217,1.1247659670149521
ES,5,4,Directional Continuation / Sponsor Release,RotationalPressure,10,0.1942477065456633,0.29009433962264153,1.037951708078276,0.7,1.198106781626431,-0.8815818229389331,0.5918051660472531
ES,5,4,Pure Unresolved Compression Equilibrium,CompressionPressure,283,0.02350683683175994,-0.1290322580645161,2.3836060101463326,0.45229681978798586,1.3033983092433814,-1.2849941779894067,0.16590250313959262
