Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection
NQ,xApvaV01StateLog_NQ092024.csv,14,2024-07-17 07:45:00,Unresolved,Unknown->Unknown->Unknown->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20150.5,20174.5,20146.75,20167.0,Down,-1,20150.75,27.75,,5,20130.75,-36.25,,36.25,,71.5,-12.5,,,1,1
NQ,xApvaV01StateLog_NQ092024.csv,15,2024-07-17 07:50:00,Unresolved,Unknown->Unknown->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20167.25,20179.5,20123.5,20125.25,Down,-1,20167.0,56.0,,5,20107.0,-18.25,,18.25,,29.75,-7.5,,,1,1
NQ,xApvaV01StateLog_NQ092024.csv,16,2024-07-17 07:55:00,Unknown,Unknown->Unresolved->Unresolved->Unknown,Stable Compression Basin,Soft,0.5,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20125.75,20130.0,20104.25,20110.25,Down,-1,20125.25,25.75,,5,20127.75,17.5,,-17.5,,20.0,-23.25,,,0,1
NQ,xApvaV01StateLog_NQ092024.csv,17,2024-07-17 08:00:00,Unknown,Unresolved->Unresolved->Unknown->Unknown,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20110.0,20131.0,20106.75,20123.25,Down,-1,20110.25,24.25,,5,20122.5,-0.75,,0.75,,33.0,-28.5,,,1,1
NQ,xApvaV01StateLog_NQ092024.csv,18,2024-07-17 08:05:00,Unresolved,Unresolved->Unknown->Unknown->Unresolved,Stable Compression Basin,Soft,0.5,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20123.0,20128.25,20102.5,20105.5,Down,-1,20123.25,25.75,39.375,5,20131.0,25.5,0.6476190476190476,-25.5,-0.6476190476190476,15.25,-46.25,0.3873015873015873,-1.1746031746031746,0,1
NQ,xApvaV01StateLog_NQ092024.csv,19,2024-07-17 08:10:00,Unresolved,Unknown->Unknown->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20106.25,20131.25,20095.5,20130.75,Down,-1,20105.5,35.75,39.339285714285715,5,20125.75,-5.0,-0.1270994098955969,5.0,0.1270994098955969,40.5,-21.0,1.0295052201543349,-0.533817521561507,1,1
NQ,xApvaV01StateLog_NQ092024.csv,20,2024-07-17 08:15:00,Unresolved,Unknown->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999,20131.25,20132.75,20097.0,20107.0,Down,-1,20130.75,35.75,37.30357142857143,5,20111.5,4.5,0.12063188128291048,-4.5,-0.12063188128291048,16.75,-44.75,0.44901866921972233,-1.199617041646721,0,1
NQ,xApvaV01StateLog_NQ092024.csv,21,2024-07-17 08:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057,20107.25,20133.5,20090.25,20127.75,Down,-1,20107.0,43.25,35.55357142857143,5,20081.75,-46.0,-1.2938221998995478,46.0,1.2938221998995478,54.75,-24.0,1.5399296835760923,-0.6750376695128076,1,1
NQ,xApvaV01StateLog_NQ092024.csv,22,2024-07-17 08:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091,20128.0,20151.75,20111.75,20122.5,Down,-1,20127.75,40.0,35.30357142857143,5,20070.25,-52.25,-1.4800202326757712,52.25,1.4800202326757712,54.5,-13.5,1.5437531613555893,-0.3823975720789074,1,1
NQ,xApvaV01StateLog_NQ092024.csv,23,2024-07-17 08:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843,20122.25,20131.25,20094.25,20131.0,Down,-1,20122.5,37.0,35.0,5,20073.5,-57.5,-1.6428571428571428,57.5,1.6428571428571428,78.0,-5.0,2.2285714285714286,-0.14285714285714285,1,1
NQ,xApvaV01StateLog_NQ092024.csv,24,2024-07-17 08:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.9709505944517833,0.1111111111111111,0.6,0.0,0.0,0.14684215066784087,0.013888888888888888,0.7448711434023191,0.2540621092029942,CompressionPressure,0.7448711434023191,20131.25,20136.0,20108.0,20125.75,Down,-1,20131.0,28.0,35.214285714285715,5,20086.75,-39.0,-1.1075050709939147,39.0,1.1075050709939147,72.75,-1.5,2.0659229208924947,-0.04259634888438134,1,1
NQ,xApvaV01StateLog_NQ092024.csv,25,2024-07-17 08:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.9999999999971146,0.1111111111111111,0.5,0.0,0.0,0.1329513888891098,0.013888888888888888,0.7013888888890694,0.26041666666603547,CompressionPressure,0.7013888888890694,20125.5,20127.25,20103.0,20111.5,Down,-1,20125.75,24.25,34.214285714285715,5,20074.25,-37.25,-1.0887265135699373,37.25,1.0887265135699373,58.5,-6.75,1.7098121085594988,-0.19728601252609604,1,1
NQ,xApvaV01StateLog_NQ092024.csv,26,2024-07-17 08:45:00,Directional,Unresolved->Unresolved->Unresolved->Directional,Directional Continuation / Sponsor Release,Exact,1.0,1.360964047439353,0.2222222222222222,0.5,0.1,1.0,0.28617800351153044,0.2277777777777778,0.20105085814615156,0.3810442187106918,RotationalPressure,0.3810442187106918,20111.5,20118.25,20073.0,20081.75,Down,-1,20111.5,45.25,34.55357142857143,5,20060.25,-21.5,-0.6222222222222222,21.5,0.6222222222222222,28.75,-8.5,0.8320413436692506,-0.24599483204134365,1,1
NQ,xApvaV01StateLog_NQ092024.csv,27,2024-07-17 08:50:00,Directional,Unresolved->Unresolved->Directional->Directional,Directional Continuation / Sponsor Release,Exact,1.0,1.4854752972230063,0.2222222222222222,0.5,0.2,1.0,0.27894116762135623,0.2277777777777778,0.19326890503467323,0.40828105460086594,RotationalPressure,0.40828105460086594,20082.0,20090.25,20068.0,20070.25,Down,-1,20081.75,22.25,33.642857142857146,5,20041.0,-29.25,-0.8694267515923566,29.25,0.8694267515923566,37.5,-19.5,1.1146496815286624,-0.5796178343949044,1,1
NQ,xApvaV01StateLog_NQ092024.csv,28,2024-07-17 08:55:00,Degrading,Unresolved->Directional->Directional->Degrading,Sponsor Exhaustion Collapse,Exact,1.0,1.7609640474379105,0.3333333333333333,0.5,0.3,1.0,0.19133333333333336,0.14166666666666666,0.15833333333333333,0.475,RotationalPressure,0.475,20070.5,20077.75,20053.0,20073.5,Down,-1,20070.25,24.75,33.42857142857143,5,20050.75,-22.75,-0.6805555555555555,22.75,0.6805555555555555,40.75,-16.25,1.219017094017094,-0.4861111111111111,1,1
NQ,xApvaV01StateLog_NQ092024.csv,29,2024-07-17 09:00:00,Unresolved,Directional->Directional->Degrading->Unresolved,Stable Compression Basin,Exact,1.0,1.7609640474379105,0.4444444444444444,0.5,0.4,0.0,0.07855555555555556,0.05555555555555555,0.5805555555555556,0.5166666666666666,CompressionPressure,0.5805555555555556,20074.0,20089.75,20068.5,20086.75,Up,1,20073.5,21.25,30.946428571428573,5,20044.5,-42.25,-1.365262550490479,-42.25,-1.365262550490479,2.5,-54.0,0.08078476630121177,-1.7449509521061741,0,1
NQ,xApvaV01StateLog_NQ092024.csv,30,2024-07-17 09:05:00,Unresolved,Directional->Degrading->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.7609640474379105,0.3333333333333333,0.5,0.5,0.0,0.09770833333333333,0.041666666666666664,0.6083333333333334,0.475,CompressionPressure,0.6083333333333334,20087.0,20089.25,20062.5,20074.25,Up,1,20086.75,26.75,31.017857142857142,5,20036.5,-37.75,-1.2170408750719632,-37.75,-1.2170408750719632,6.5,-47.5,0.2095567069660334,-1.5313759355210133,0,1
NQ,xApvaV01StateLog_NQ092024.csv,31,2024-07-17 09:10:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.8464393446652445,0.3333333333333333,0.4,0.5,0.0,0.08604166666666667,0.041666666666666664,0.5666666666666667,0.475,CompressionPressure,0.5666666666666667,20074.5,20080.75,20059.0,20060.25,Down,-1,20074.25,21.75,30.839285714285715,5,20041.75,-18.5,-0.5998841922408801,18.5,0.5998841922408801,33.5,-3.25,1.0862767805442963,-0.10538506079907353,1,1
