Threshold,Mode,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,StdSignedReturn,ZeroRowFraction,NegativeRowFraction,ConditionMin,ConditionMax,ConditionMean,WeekRegimeCount,WeeklyPositiveFraction,WeeklyMeanOfMeans,WeeklyMedianOfMeans,WeeklyMinMean,WeeklyMaxMean
0.44,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.46,ge,1326,0.7520739064856712,0.0,1.8451634752769903,0.4939668174962293,14.842171096759298,0.01282051282051282,0.49321266968325794,0.4689955935863958,2.246439344663802,1.2767983726828087,7,0.5714285714285714,0.8111990023649246,0.4032258064516129,-0.37383177570093457,3.074438202247191
0.48,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.5,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.52,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.54,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.56,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.58,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.6,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.62,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.64,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
