Path,ReferencePath,RowKeyColumns,UniqueRowKeyCount,OverlappingRowKeyCount,RowKeyOverlapFraction,TimeKeyColumns,UniqueTimeKeyCount,OverlappingTimeKeyCount,TimeKeyOverlapFraction,MaximumComparableOverlapFraction,IndependenceStatus,IntendedExtensionOverride,DerivedOutputExcluded
outputs/state_transition_hazard/transition_hazard_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/test_inverse_pressure_debug/input_diagnostics.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/test_inverse_pressure_debug/selected_pressure_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_high_entropy/column_mapping.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_high_entropy/selected_threshold_base_rows.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",2039.0,2039.0,1.0,"Instrument,File,Time",2039.0,2039.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_high_entropy/threshold_response_curve.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_high_entropy/threshold_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_high_entropy/threshold_week_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_emergence/column_mapping.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_emergence/selected_threshold_base_rows.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",2039.0,2039.0,1.0,"Instrument,File,Time",2039.0,2039.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_emergence/threshold_response_curve.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_emergence/threshold_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_emergence/threshold_week_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_presence/column_mapping.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_presence/selected_threshold_base_rows.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",2039.0,2039.0,1.0,"Instrument,File,Time",2039.0,2039.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_presence/threshold_response_curve.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_presence/threshold_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_directional_presence/threshold_week_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_entropy/column_mapping.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_entropy/selected_threshold_base_rows.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",2039.0,2039.0,1.0,"Instrument,File,Time",2039.0,2039.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_entropy/threshold_response_curve.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_entropy/threshold_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/threshold_response_es_compression_low_entropy/threshold_week_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_policy_es_compression_precursor/time_exit_entries.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",47.0,47.0,1.0,"Instrument,File,Time",47.0,47.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/time_exit_policy_es_compression_precursor/time_exit_paths.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_policy_es_compression_precursor/time_exit_policy_surface.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_policy_es_compression_precursor/time_exit_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_by_file.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_by_session.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",,,,,,,,,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_by_week.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_entries.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",47.0,47.0,1.0,"Instrument,File,Time",47.0,47.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_policy_rows.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/time_exit_robustness_es_compression_precursor/robustness_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_decluster_validation/decluster_block_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_decluster_validation/decluster_candidate_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_decluster_validation/decluster_entries.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",1672.0,1672.0,1.0,"Instrument,File,Time",1672.0,1672.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/topology_decluster_validation/decluster_instrument_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_decluster_validation/decluster_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_mutation_test/topology_mutation_entries.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",1378.0,1378.0,1.0,"Instrument,File,Time",1378.0,1378.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/topology_mutation_test/topology_mutation_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_mutation_test/topology_mutation_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_walkforward_validation/walkforward_block_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_walkforward_validation/walkforward_candidate_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_walkforward_validation/walkforward_entries.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",1672.0,1672.0,1.0,"Instrument,File,Time",1672.0,1672.0,1.0,1.0,ExcludedDerivedOutput,False,True
outputs/topology_walkforward_validation/walkforward_instrument_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
outputs/topology_walkforward_validation/walkforward_scorecard.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,ExcludedDerivedOutput,False,True
tables/apva_archetype_inference_rules.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_auction_archetype_family_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_auction_archetype_members.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_auction_archetype_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_behavior_class_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_canonical_archetype_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_canonical_consistency_audit.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cluster_members.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cluster_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cross_instrument_archetype_pressure_summary_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cross_instrument_dominant_pressure_counts_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cross_instrument_pressure_summary_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cross_instrument_pressure_timeline_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",19050.0,18622.0,0.9775328083989502,"Instrument,File,Time",19050.0,18622.0,0.9775328083989502,0.9775328083989502,NonIndependent,False,False
tables/apva_cross_instrument_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_cross_instrument_validation.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_directional_lift_quality_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_directional_lift_significance_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_directional_lift_significance_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_dominant_forward_archetype_forecast_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_dominant_forward_pressure_forecast_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_dominant_pressure_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_dominant_pressure_counts_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_dominant_regime_paths.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_bootstrap_confidence_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_bootstrap_failed_candidates_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_bootstrap_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_bootstrap_top_survivors_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_inventory_failed_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_inventory_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_inventory_survivorship_ranking_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_edge_inventory_top_survivors_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_feature_redundancy_pairs.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_file_level_walk_forward_dataset_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",18622.0,18622.0,1.0,"Instrument,File,Time",18622.0,18622.0,1.0,1.0,NonIndependent,False,False
tables/apva_file_level_walk_forward_expectancy_by_split_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_file_level_walk_forward_failed_positive_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_file_level_walk_forward_generalization_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_file_level_walk_forward_positive_validation_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_file_level_walk_forward_supported_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_archetype_forecast_surface_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_directional_baseline_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_directional_lift_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_directional_probability_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_pressure_forecast_surface_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_return_baseline_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_return_dataset_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",18622.0,18622.0,1.0,"Instrument,File,Time",18622.0,18622.0,1.0,1.0,NonIndependent,False,False
tables/apva_forward_return_expectancy_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_signed_return_baseline_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_forward_signed_return_dataset_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",18622.0,18622.0,1.0,"Instrument,File,Time",18622.0,18622.0,1.0,1.0,NonIndependent,False,False
tables/apva_forward_signed_return_expectancy_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_latest_canonical_snapshot.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_latest_regime_inference_snapshot.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_latest_regime_pressure_snapshot.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_latest_regime_pressure_snapshot_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_latest_soft_resolved_snapshot.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_most_chaotic_trajectories.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_next_state_transition_surface.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_nonoverlap_edge_class_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_nonoverlap_forward_signed_return_dataset_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",18622.0,18622.0,1.0,"Instrument,File,Time",18622.0,18622.0,1.0,1.0,NonIndependent,False,False
tables/apva_nonoverlap_negative_signed_return_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_nonoverlap_positive_signed_return_edges_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_nonoverlap_signed_return_edge_summary_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_nonoverlap_signed_return_expectancy_by_offset_v1.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_action_bias_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_archetype_counts.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_archetype_inference_examples.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_archetype_lookup.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_regime_inference_soft_resolved.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_regime_inference_soft_resolved_normalized.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_online_regime_inference_timeline.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_pca_explained_variance.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_pca_feature_loadings.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_birth_precursor_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_death_precursor_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_pressure_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_pressure_summary_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_pressure_timeline.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_pressure_timeline_v2.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_stability_summary.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_transition_matrix.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,,0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
tables/apva_regime_transition_precursor_events.csv,tables/apva_forward_signed_return_dataset_v1.csv,"Instrument,File,BarIndex",0.0,0.0,,"Instrument,File,Time",0.0,0.0,,,NeedsReviewNoComparableKeys,False,False
