return,pressure,source_file,archetype,time
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 11:10:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 11:15:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 11:20:00
-4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 11:25:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 11:30:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 11:40:00
-6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-22 12:00:00
-9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:05:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-22 12:10:00
4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-22 12:15:00
1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-22 12:20:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:25:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:30:00
10.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:35:00
8.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-22 12:40:00
6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 12:45:00
-2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:50:00
-4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-22 12:55:00
-8.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-22 13:00:00
-7.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-22 13:05:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-22 13:15:00
3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-22 13:20:00
-7.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 13:40:00
2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 13:50:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-22 13:55:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 06:40:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 06:45:00
-8.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 06:50:00
-4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 06:55:00
-6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 07:00:00
-6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 07:05:00
-4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 07:10:00
3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 07:25:00
9.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 07:30:00
10.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 07:40:00
8.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 07:45:00
5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-23 07:50:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 08:00:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 08:10:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-23 08:15:00
-12.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-23 08:30:00
-14.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-23 08:40:00
3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 09:00:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 09:05:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 09:35:00
15.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-23 09:40:00
44.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 09:55:00
5.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 10:10:00
19.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-23 10:15:00
28.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-23 10:20:00
27.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 10:25:00
3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 10:30:00
7.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-23 10:35:00
-15.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 10:40:00
-36.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 10:45:00
-43.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 10:50:00
-25.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-23 10:55:00
16.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 11:00:00
12.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 11:05:00
17.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-23 11:10:00
-4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 11:30:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-23 11:55:00
-9.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 06:55:00
-4.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-24 07:00:00
-2.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-24 07:05:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 07:20:00
8.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 07:25:00
12.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 07:30:00
13.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 07:35:00
5.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 07:55:00
4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 08:05:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-24 08:10:00
-0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-24 08:15:00
21.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-24 08:30:00
19.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-24 08:35:00
-1.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 11:20:00
-0.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 11:25:00
-3.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 11:30:00
-1.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 11:35:00
0.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 12:25:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 12:30:00
-3.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-24 12:35:00
-1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 13:25:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-24 13:45:00
4.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-27 08:45:00
8.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-27 08:50:00
8.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-27 08:55:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 09:05:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-27 09:20:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 09:25:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 09:30:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 09:35:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 09:40:00
1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 09:45:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 09:50:00
2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-27 10:00:00
4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-27 10:05:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 10:15:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 10:35:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:10:00
0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 11:15:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 11:20:00
-1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 11:25:00
2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:30:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:35:00
2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:40:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:45:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 11:50:00
-2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 11:55:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 12:20:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 12:25:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 12:30:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 12:35:00
-1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 12:40:00
-5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 12:50:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-27 12:55:00
-4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:00:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 13:05:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:10:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-27 13:15:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:20:00
-4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:25:00
-1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:30:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:35:00
29.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-27 13:50:00
8.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 07:20:00
13.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 07:25:00
16.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 07:30:00
-8.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 08:50:00
-4.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 08:55:00
4.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 09:00:00
2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 09:05:00
-4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 09:10:00
-7.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 09:15:00
-8.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 09:20:00
-7.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 09:25:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 09:30:00
-3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 09:35:00
0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 09:40:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 09:45:00
-6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 09:55:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 10:00:00
-4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 10:05:00
-6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 10:10:00
6.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 10:15:00
11.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 10:20:00
3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 11:00:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 11:05:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 11:10:00
0.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 11:15:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 11:20:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 11:25:00
2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-28 11:30:00
-4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-28 11:35:00
-5.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 11:40:00
-6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 11:45:00
5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 11:50:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-28 11:55:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-28 12:00:00
0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-28 12:05:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 12:15:00
-0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-28 12:20:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-28 12:25:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 12:30:00
-4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 12:35:00
0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 12:40:00
3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-28 12:45:00
-10.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-29 11:00:00
-2.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 11:05:00
-2.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-29 12:15:00
-7.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-29 12:20:00
-4.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-29 12:25:00
-13.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 12:35:00
-14.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 12:40:00
-9.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 12:45:00
23.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-29 12:50:00
-20.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 12:55:00
-12.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 13:00:00
-16.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 13:05:00
-8.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 13:10:00
-27.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-29 13:15:00
-17.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 13:20:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-29 13:25:00
-11.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-29 13:30:00
16.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 13:40:00
9.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-29 13:45:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 06:40:00
8.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-30 06:50:00
-1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-30 06:55:00
-7.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 07:00:00
-1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-30 07:05:00
-6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-30 07:10:00
3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-30 07:15:00
-7.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-30 07:20:00
-9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-30 07:25:00
17.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-04-30 07:30:00
20.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-04-30 07:35:00
9.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:15:00
10.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:20:00
11.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:25:00
8.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:30:00
8.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:35:00
13.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-04-30 10:40:00
11.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 10:45:00
10.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 10:50:00
0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 11:05:00
9.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-04-30 11:25:00
2.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 11:35:00
2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 11:40:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 11:45:00
6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-04-30 11:50:00
4.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-01 07:00:00
-0.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-01 07:05:00
-7.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-01 07:10:00
-16.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-01 07:15:00
-15.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-01 07:20:00
-14.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-01 07:25:00
-14.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-01 07:30:00
