Candidate,ValidationMode,AttributionScope,RegimeCode,RegimeYear,Instrument,Count,Mean,Median,ProfitFactor,SumContribution,PositiveFraction,ContributionShareOfNet,AbsoluteContributionShare,NegativeCell,ContributionRankBestToWorst
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,122017,2017,NQ,137,0.006676320045686439,0.0,1.0103826275607208,0.9146558462590422,0.4744525547445255,0.004623014054502761,0.003143616966070513,False,16
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,062019,2019,NQ,36,0.02059026110773004,0.29567733151803943,1.0427482465799363,0.7412493998782814,0.6388888888888888,0.0037465527690493947,0.00254762947077584,False,17
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,062016,2016,NQ,40,-0.013436734868662769,-0.5235353116137511,0.9816573173210662,-0.5374693947465108,0.425,-0.002716572113916719,0.0018472498863690264,True,18
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,122022,2022,NQ,35,-0.017188213438063146,-0.0334128878281622,0.9710471517200715,-0.60158747033221,0.4857142857142857,-0.0030406489410563647,0.0020676198441705214,True,19
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,062016,2016,ES,44,-0.040898094585217655,0.0,0.9246002020037903,-1.799516161749577,0.4772727272727273,-0.009095430309770367,0.006184828490334636,True,20
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,032024,2024,ES,44,-0.08602977304783986,0.03719315645921149,0.8712015580548006,-3.785310014104954,0.5,-0.0191323780058157,0.01300988216589482,True,21
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,122023,2023,ES,39,-0.14527257184040535,-0.2170542635658915,0.7732180746725157,-5.665630301775809,0.46153846153846156,-0.028636222705898818,0.019472429562431785,True,22
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,122017,2017,ES,43,-0.1754033929375638,-0.1971830985915493,0.6940771768082463,-7.542345896315243,0.3953488372093023,-0.03812184793351381,0.025922587846132748,True,23
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,062019,2019,ES,45,-0.23502023469056635,-0.3206106870229007,0.6509246701754321,-10.575910561075485,0.35555555555555557,-0.05345462270097287,0.036348766596114176,True,24
PriorSlope_DominantPressureValue_Q3,Reference,DatasetRegime,122023,2023,NQ,42,-0.3820547299099313,-0.4241004497751124,0.4673766563160803,-16.046298656217115,0.38095238095238093,-0.08110401799086202,0.0551501604725242,True,25
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,CanonicalOriginal,CanonicalOriginal,ES,95,0.5015941145691246,0.3673469387755102,1.8504069053663263,47.651440884066844,0.5684210526315789,0.24084827296009934,0.1895539647259964,False,1
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,CanonicalOriginal,CanonicalOriginal,NQ,302,0.12553014700502954,0.04737931469678795,1.2496229533841412,37.91010439551892,0.5099337748344371,0.19161190096249084,0.15080363695255672,False,2
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2022,2022,ES,65,0.582668069874824,-0.2814070351758794,1.763322786169837,37.87342454186356,0.47692307692307695,0.19142650721066667,0.15065772716353565,False,3
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2020,2020,ES,33,0.7904312303881403,0.4516129032258064,3.6811713261844368,26.08423060280863,0.6666666666666666,0.1318394947901785,0.10376117145374267,False,4
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2022,2022,NQ,73,0.2596670952035468,0.423419930205506,1.4983895268294969,18.955697949858916,0.589041095890411,0.09580921435480368,0.07540438723114518,False,5
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2021,2021,ES,37,0.4663648158428826,0.2661596958174905,2.1193177738820914,17.255498186186657,0.5945945945945946,0.0872157664092547,0.06864111627750567,False,6
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2024,2024,NQ,81,0.19654665043418373,0.2322606436138317,1.3571363926041395,15.920278685168881,0.5679012345679012,0.08046706574298995,0.06332971025280322,False,7
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2020,2020,NQ,28,0.2973487955837335,-0.0839637773443167,1.5198273760570231,8.325766276344538,0.42857142857142855,0.04208154866933963,0.03311929246594509,False,8
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,LegacyGenerated,LegacyGenerated,NQ,42,0.17865086065786623,0.28231029243515265,1.3846153346003374,7.503336147630382,0.6190476190476191,0.03792467801745156,0.02984772525379797,False,9
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2024,2024,ES,77,0.05583798545619993,0.0762250453720508,1.1082843824852329,4.299524880127395,0.5194805194805194,0.021731413000648868,0.017103197140439882,False,10
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2021,2021,NQ,29,0.04077875508590322,-0.0613362541073384,1.0793600699874344,1.1825838974911935,0.4827586206896552,0.005977223019008711,0.004704232699614553,False,11
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2017,2017,NQ,137,0.006676320045686439,0.0,1.0103826275607208,0.9146558462590422,0.4744525547445255,0.00462301405450276,0.003638434406212984,False,12
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2019,2019,NQ,36,0.02059026110773004,0.29567733151803943,1.0427482465799363,0.7412493998782814,0.6388888888888888,0.0037465527690493943,0.0029486361795341815,False,13
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2016,2016,NQ,40,-0.013436734868662769,-0.5235353116137511,0.9816573173210662,-0.5374693947465108,0.425,-0.0027165721139167185,0.002138014146118886,True,14
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2016,2016,ES,44,-0.040898094585217655,0.0,0.9246002020037903,-1.799516161749577,0.4772727272727273,-0.009095430309770365,0.0071583443589466516,True,15
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2023,2023,NQ,61,-0.040822581666251696,-0.1484848484848484,0.9380764381043706,-2.4901774816413536,0.4426229508196721,-0.012586291929274879,0.009905744837074706,True,16
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2023,2023,ES,56,-0.068285556191972,-0.11740093526950525,0.8895225636390919,-3.8239911467504326,0.42857142857142855,-0.01932788697303602,0.015211558548820758,True,17
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2017,2017,ES,43,-0.1754033929375638,-0.1971830985915493,0.6940771768082463,-7.542345896315243,0.3953488372093023,-0.0381218479335138,0.0300029031957236,True,18
PriorSlope_DominantPressureValue_Q3,Reference,YearAggregate,2019,2019,ES,45,-0.23502023469056635,-0.3206106870229007,0.6509246701754321,-10.575910561075485,0.35555555555555557,-0.05345462270097286,0.04207020271048522,True,19
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,CanonicalOriginal,CanonicalOriginal,ES,61,0.5825514328754796,0.2121212121212121,1.956360356194896,35.53563740540426,0.5409836065573771,0.20542998909481494,0.13448661541139093,False,1
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,CanonicalOriginal,CanonicalOriginal,NQ,196,0.17983835061465372,0.0641687706807596,1.3817457849058867,35.24831672047213,0.5255102040816326,0.2037690005919509,0.13339923414358432,False,2
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092022,2022,ES,26,1.2436355685078602,0.16191349709077354,3.058128707200887,32.334524781204365,0.5384615384615384,0.18692449490658772,0.1223718249133922,False,3
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092020,2020,ES,30,0.7203733754394516,0.43520816101461257,3.3768668577234155,21.611201263183546,0.6666666666666666,0.12493342357062868,0.0817888048468753,False,4
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062021,2021,ES,33,0.5532773392946526,0.2947368421052632,2.3361729279934638,18.258152196723536,0.6060606060606061,0.10554959135456426,0.06909900235052409,False,5
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092022,2022,NQ,35,0.44131939806153253,0.6798076923076922,1.8951337461125282,15.44617893215364,0.6571428571428571,0.0892936950416518,0.0584569316127747,False,6
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062023,2023,NQ,18,0.6760338214484608,0.1056500488758553,2.2063875662222556,12.168608786072294,0.5555555555555556,0.07034620321293947,0.046052783329427374,False,7
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122022,2022,ES,30,0.36141148346682955,-0.3579984178096691,1.4535429445447816,10.842344504004886,0.43333333333333335,0.06267912652894236,0.04103346167208915,False,8
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092024,2024,ES,30,0.34962780709631097,0.12228006941663325,2.325610517875574,10.48883421288933,0.6,0.060635498763939075,0.03969558212253036,False,9
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,032024,2024,NQ,35,0.25493343251907824,0.1590909090909091,1.370281976482238,8.922670138167739,0.5428571428571428,0.051581571712617416,0.03376834622732767,False,10
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062019,2019,NQ,33,0.1368499493179462,0.323076923076923,1.3385374418953908,4.516048327492224,0.6666666666666666,0.026107080846319516,0.01709123851275949,False,11
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062023,2023,ES,16,0.24010244718908597,-0.0878661087866108,1.503451886985644,3.8416391550253755,0.375,0.022208350471379396,0.014538899125323315,False,12
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092020,2020,NQ,26,0.11773783834892584,-0.14227389565192275,1.192015473084516,3.061183797072072,0.4230769230769231,0.0176965716662255,0.011585221993451666,False,13
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062021,2021,NQ,27,0.11101713465830321,0.0406091370558375,1.2290479040390911,2.9974626357741867,0.5185185185185185,0.01732820237763796,0.011344065679994554,False,14
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062016,2016,ES,39,0.027877126067722236,0.1443298969072164,1.0530601787956115,1.0872079166411672,0.5128205128205128,0.006285102133145504,0.004114599417184054,False,15
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062016,2016,NQ,32,0.024917412919023996,-0.6673848639913816,1.032593997704625,0.7973572134087679,0.40625,0.004609487703471568,0.0030176431530364273,False,16
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,092024,2024,NQ,36,0.020130440485681984,0.2554338043939805,1.0395065855825165,0.7246958574845515,0.5833333333333334,0.00418943553486023,0.0027426521709423743,False,17
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,LegacyGenerated,LegacyGenerated,NQ,36,0.020130440485681984,0.2554338043939805,1.0395065855825165,0.7246958574845515,0.5833333333333334,0.00418943553486023,0.0027426521709423743,False,17
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122022,2022,NQ,32,-0.06333471259760651,-0.0381953157483098,0.8989306418748392,-2.0267108031234082,0.46875,-0.011716327849536965,0.007670200852745004,True,19
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,032024,2024,ES,36,-0.06511849959038224,0.03719315645921149,0.8986940947658405,-2.344265985253761,0.5,-0.013552100678311927,0.00887200627314149,True,20
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122017,2017,NQ,123,-0.02186567511180443,0.0,0.9666760884189368,-2.689478038751945,0.4715447154471545,-0.015547756689107038,0.010178480676415491,True,21
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122023,2023,ES,34,-0.18798679785132824,-0.1412374121567775,0.673060641711339,-6.39155112694516,0.47058823529411764,-0.03694928174012753,0.024189184183902982,True,22
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122017,2017,ES,38,-0.18007482131828492,-0.21614035087719297,0.7035151005187318,-6.842843210094827,0.42105263157894735,-0.039558181832796566,0.02589712441675567,True,23
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,062019,2019,ES,41,-0.2506612800765101,-0.3672131147540984,0.6527445692742792,-10.277112483136914,0.36585365853658536,-0.05941154456444132,0.03889430934617326,True,24
PriorSlope_DominantPressureValue_Q3,Spacing_10,DatasetRegime,122023,2023,NQ,37,-0.40683934848564995,-0.4568965517241379,0.43947435416325664,-15.053055893969049,0.3783783783783784,-0.08702106769221529,0.056969135397315566,True,25
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2022,2022,ES,56,0.7710155229501653,-0.2213177210428341,2.0898701655103378,43.17686928520926,0.48214285714285715,0.2496036214355301,0.19321161303684264,False,1
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,CanonicalOriginal,CanonicalOriginal,ES,61,0.5825514328754796,0.2121212121212121,1.956360356194896,35.53563740540426,0.5409836065573771,0.20542998909481494,0.15901796348496514,False,2
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,CanonicalOriginal,CanonicalOriginal,NQ,196,0.17983835061465372,0.0641687706807596,1.3817457849058867,35.24831672047213,0.5255102040816326,0.2037690005919509,0.1577322358740102,False,3
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2020,2020,ES,30,0.7203733754394516,0.43520816101461257,3.3768668577234155,21.611201263183546,0.6666666666666666,0.12493342357062868,0.09670768457392354,False,4
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2021,2021,ES,33,0.5532773392946526,0.2947368421052632,2.3361729279934638,18.258152196723536,0.6060606060606061,0.10554959135456426,0.08170316874293564,False,5
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2022,2022,NQ,67,0.20029056909000345,0.2955484167049105,1.3596903092659007,13.419468129030232,0.5671641791044776,0.07757736719211485,0.06005060409033929,False,6
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2024,2024,NQ,71,0.13587839430496182,0.2109929078014184,1.2273143774151465,9.647365995652288,0.5633802816901409,0.05577100724747763,0.04317087311875328,False,7
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2024,2024,ES,66,0.12340254890356925,0.12228006941663325,1.2622802461961067,8.14456822763557,0.5454545454545454,0.04708339808562716,0.0364460228543979,False,8
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2019,2019,NQ,33,0.1368499493179462,0.323076923076923,1.3385374418953908,4.516048327492224,0.6666666666666666,0.026107080846319516,0.020208806158301323,False,9
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2020,2020,NQ,26,0.11773783834892584,-0.14227389565192275,1.192015473084516,3.061183797072072,0.4230769230769231,0.0176965716662255,0.013698451717923702,False,10
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2021,2021,NQ,27,0.11101713465830321,0.0406091370558375,1.2290479040390911,2.9974626357741867,0.5185185185185185,0.01732820237763796,0.013413306718696933,False,11
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2016,2016,ES,39,0.027877126067722236,0.1443298969072164,1.0530601787956115,1.0872079166411672,0.5128205128205128,0.006285102133145504,0.004865132622124227,False,12
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2016,2016,NQ,32,0.024917412919023996,-0.6673848639913816,1.032593997704625,0.7973572134087679,0.40625,0.004609487703471568,0.0035680834650520764,False,13
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,LegacyGenerated,LegacyGenerated,NQ,36,0.020130440485681984,0.2554338043939805,1.0395065855825165,0.7246958574845515,0.5833333333333334,0.00418943553486023,0.0032429321047061973,False,14
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2023,2023,ES,50,-0.05099823943839568,-0.0912876862315723,0.9061851231101352,-2.549911971919784,0.44,-0.01474093126874813,0.011410568050735176,True,15
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2017,2017,NQ,123,-0.02186567511180443,0.0,0.9666760884189368,-2.689478038751945,0.4715447154471545,-0.015547756689107038,0.012035110435217116,True,16
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2023,2023,NQ,55,-0.05244449287085005,-0.1484848484848484,0.9219197104043815,-2.8844471078967526,0.43636363636363634,-0.016674864479275815,0.012907574997038979,True,17
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2017,2017,ES,38,-0.18007482131828492,-0.21614035087719297,0.7035151005187318,-6.842843210094827,0.42105263157894735,-0.039558181832796566,0.030620950436384107,True,18
PriorSlope_DominantPressureValue_Q3,Spacing_10,YearAggregate,2019,2019,ES,41,-0.2506612800765101,-0.3672131147540984,0.6527445692742792,-10.277112483136914,0.36585365853658536,-0.05941154456444132,0.04598891751765256,True,19
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,CanonicalOriginal,CanonicalOriginal,ES,54,0.6117848850819471,0.16571969696969696,1.9242388263106858,33.03638379442514,0.5370370370370371,0.21633445512426167,0.13589207427635563,False,1
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092022,2022,ES,25,1.2338065231630682,0.1007194244604316,2.963329167226317,30.845163079076706,0.52,0.20198553175354178,0.1268786928463861,False,2
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,CanonicalOriginal,CanonicalOriginal,NQ,169,0.17578813089896247,0.0924092409240924,1.404252018913923,29.70819412192466,0.5384615384615384,0.19454023866791675,0.12220187740143144,False,3
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092020,2020,ES,26,0.7483402431198717,0.43520816101461257,3.9272274058616383,19.456846321116664,0.6923076923076923,0.12741062319373966,0.08003391720794213,False,4
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062021,2021,ES,31,0.5997907552726959,0.2947368421052632,2.516041736143952,18.59351341345357,0.6129032258064516,0.12175720012745185,0.07648267805466734,False,5
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062023,2023,NQ,17,0.7245349196798321,0.1264516129032258,2.2393523704123885,12.317093634557144,0.5882352941176471,0.08065688293027042,0.05066521243582713,False,6
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092024,2024,ES,28,0.41385615354889954,0.12228006941663325,2.7462016007827907,11.587972299369188,0.6071428571428571,0.07588232686054773,0.04766604003080872,False,7
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092022,2022,NQ,32,0.3343612558146992,0.5311056820056077,1.620058684622414,10.699560186070375,0.625,0.070064675883605,0.04401163991124148,False,8
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122022,2022,ES,27,0.29541436936766247,-0.4345898004434589,1.3641116874454668,7.976187972926887,0.4074074074074074,0.05223102776106529,0.03280930307638762,False,9
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092020,2020,NQ,24,0.2804146793722116,-0.043052247219524505,1.5483269414548655,6.729952304933078,0.4583333333333333,0.044070215855333765,0.02768302923798293,False,10
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,032024,2024,NQ,33,0.18778573977226873,0.0585774058577405,1.2571664350966365,6.196929412484868,0.5151515151515151,0.040579784889157616,0.025490489432709415,False,11
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062019,2019,NQ,29,0.13930771609802897,0.323076923076923,1.3741752224507915,4.03992376684284,0.6896551724137931,0.026454914444691217,0.016617848491252356,False,12
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062023,2023,ES,15,0.185502500011936,-0.1171548117154811,1.3646552157926972,2.78253750017904,0.3333333333333333,0.018221084296327787,0.011445707708326213,False,13
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062016,2016,NQ,28,0.0708633803965127,-0.6673848639913816,1.0903575870857323,1.9841746511023557,0.35714285714285715,0.012993109194052737,0.008161716813277965,False,14
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062016,2016,ES,34,0.029327885198621548,0.16190853819719794,1.0546588923953268,0.9971480967531327,0.5294117647058824,0.006529694397898527,0.004101675415557123,False,15
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122022,2022,NQ,28,0.034180602898767676,0.0796005799816466,1.059795073287508,0.9570568811654949,0.5,0.006267162295916938,0.0039367639506593215,False,16
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,092024,2024,NQ,35,-0.028299639673964202,0.2322606436138317,0.9460038657851455,-0.9904873885887471,0.5714285714285714,-0.006486077618276078,0.004074277215613685,True,17
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,LegacyGenerated,LegacyGenerated,NQ,35,-0.028299639673964202,0.2322606436138317,0.9460038657851455,-0.9904873885887471,0.5714285714285714,-0.006486077618276078,0.004074277215613685,True,17
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062021,2021,NQ,24,-0.09616244268138803,-0.11416713301788389,0.8236443929829687,-2.307898624353313,0.4583333333333333,-0.015112973456427748,0.009493325093766568,True,19
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,032024,2024,ES,34,-0.07262081049598212,0.03719315645921149,0.8893130976456708,-2.4691075568633924,0.5,-0.016168629147823882,0.010156442956998576,True,20
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122017,2017,NQ,117,-0.03117048187315058,-0.0710659898477157,0.9547385310710723,-3.6469463791586176,0.46153846153846156,-0.0238815532205984,0.015001372768957227,True,21
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122023,2023,ES,33,-0.19890802788026085,-0.2170542635658915,0.6642413654890589,-6.563964920048608,0.45454545454545453,-0.0429832690911258,0.027000255657919827,True,22
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122017,2017,ES,35,-0.24247278091599483,-0.1866666666666666,0.6076981857414279,-8.48654733205982,0.42857142857142855,-0.055573049532050466,0.034908618557479384,True,23
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,062019,2019,ES,36,-0.2661557332085937,-0.3807896559685985,0.6345886002803216,-9.581606395509374,0.3611111111111111,-0.0627439011390057,0.03941304157524306,True,24
PriorSlope_DominantPressureValue_Q3,Spacing_20,DatasetRegime,122023,2023,NQ,33,-0.3079341361463881,-0.391304347826087,0.5210548300353587,-10.161826492830807,0.3939393939393939,-0.0665433968521945,0.04179972266759505,True,25
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2022,2022,ES,52,0.7465644433077614,-0.28963968780070565,2.0320291536429496,38.82135105200359,0.46153846153846156,0.25421655951460703,0.1846002204563893,False,1
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,CanonicalOriginal,CanonicalOriginal,ES,54,0.6117848850819471,0.16571969696969696,1.9242388263106858,33.03638379442514,0.5370370370370371,0.21633445512426164,0.1570920013413088,False,2
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,CanonicalOriginal,CanonicalOriginal,NQ,169,0.17578813089896247,0.0924092409240924,1.404252018913923,29.70819412192466,0.5384615384615384,0.19454023866791673,0.14126605683872667,False,3
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2020,2020,ES,26,0.7483402431198717,0.43520816101461257,3.9272274058616383,19.456846321116664,0.6923076923076923,0.12741062319373964,0.09251965794422942,False,4
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2021,2021,ES,31,0.5997907552726959,0.2947368421052632,2.516041736143952,18.59351341345357,0.6129032258064516,0.12175720012745182,0.08841440553123703,False,5
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2022,2022,NQ,60,0.19427695112059784,0.26525672583497273,1.3504554661289627,11.65661706723587,0.5666666666666667,0.07633183817952194,0.05542862425125195,False,6
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2024,2024,ES,62,0.14707846358880317,0.12228006941663325,1.3150603026526069,9.118864742505796,0.5483870967741935,0.05971369771272384,0.04336130495622427,False,7
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2020,2020,NQ,24,0.2804146793722116,-0.043052247219524505,1.5483269414548655,6.729952304933078,0.4583333333333333,0.04407021585533376,0.03200173732973451,False,8
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2024,2024,NQ,68,0.07656532388082532,0.16819045243485936,1.1226758814523428,5.2064420238961215,0.5441176470588235,0.03409370727088153,0.02475726164494294,False,9
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2019,2019,NQ,29,0.13930771609802897,0.323076923076923,1.3741752224507915,4.03992376684284,0.6896551724137931,0.02645491444469121,0.019210326219383476,False,10
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2023,2023,NQ,50,0.04310534283452677,-0.02599693383632195,1.0691779010119535,2.1552671417263385,0.46,0.01411348607807592,0.010248555980757404,False,11
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2016,2016,NQ,28,0.0708633803965127,-0.6673848639913816,1.0903575870857323,1.9841746511023557,0.35714285714285715,0.012993109194052733,0.009434990490846668,False,12
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2016,2016,ES,34,0.029327885198621548,0.16190853819719794,1.0546588923953268,0.9971480967531327,0.5294117647058824,0.006529694397898525,0.004741559824688202,False,13
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,LegacyGenerated,LegacyGenerated,NQ,35,-0.028299639673964202,0.2322606436138317,0.9460038657851455,-0.9904873885887471,0.5714285714285714,-0.006486077618276077,0.004709887351623208,True,14
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2021,2021,NQ,24,-0.09616244268138803,-0.11416713301788389,0.8236443929829687,-2.307898624353313,0.4583333333333333,-0.015112973456427746,0.010974337144421229,True,15
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2017,2017,NQ,117,-0.03117048187315058,-0.0710659898477157,0.9547385310710723,-3.6469463791586176,0.46153846153846156,-0.023881553220598397,0.017341671202619466,True,16
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2023,2023,ES,48,-0.07877973791394932,-0.11740093526950525,0.8608759236516176,-3.7814274198695674,0.4166666666666667,-0.024762184794798,0.01798114481932052,True,17
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2017,2017,ES,35,-0.24247278091599483,-0.1866666666666666,0.6076981857414279,-8.48654733205982,0.42857142857142855,-0.05557304953205045,0.04035455917835634,True,18
PriorSlope_DominantPressureValue_Q3,Spacing_20,YearAggregate,2019,2019,ES,36,-0.2661557332085937,-0.3807896559685985,0.6345886002803216,-9.581606395509374,0.3611111111111111,-0.06274390113900569,0.045561697493938534,True,19
RRCCC,Reference,DatasetRegime,CanonicalOriginal,CanonicalOriginal,ES,47,0.7401852690212744,-0.0634201585503963,2.3136500852763047,34.78870764399989,0.48936170212765956,0.6453877360648621,0.25860656940187093,False,1
RRCCC,Reference,DatasetRegime,CanonicalOriginal,CanonicalOriginal,NQ,209,0.15092549494710536,0.095592799503414,1.2823335971827945,31.543428443945018,0.5263157894736842,0.5851824701131952,0.23448234698850437,False,2
RRCCC,Reference,DatasetRegime,032024,2024,ES,11,0.3111287299624681,-0.220125786163522,1.401411645222168,3.422416029587149,0.45454545454545453,0.06349144543713166,0.025440993023785212,False,3
RRCCC,Reference,DatasetRegime,062023,2023,NQ,5,0.6482350321731326,0.5833333333333334,13.779490634270335,3.241175160865663,0.8,0.06012912927570441,0.024093714482279458,False,4
RRCCC,Reference,DatasetRegime,062019,2019,NQ,8,0.403426449026589,0.4151368903983078,1.942636831013203,3.227411592212712,0.625,0.05987379244330461,0.023991401130818105,False,5
