Threshold,Mode,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,StdSignedReturn,ZeroRowFraction,NegativeRowFraction,ConditionMin,ConditionMax,ConditionMean,WeekRegimeCount,WeeklyPositiveFraction,WeeklyMeanOfMeans,WeeklyMedianOfMeans,WeeklyMinMean,WeeklyMaxMean
0.68,le,1999,0.4184592296148074,-0.25,1.3626609911534944,0.4837418709354677,13.73003754030089,0.014007003501750876,0.5022511255627814,0.0,0.6,0.05392696348174088,7,0.5714285714285714,0.43751811563532345,0.026450511945392493,-1.019572953736655,2.320436507936508
0.7,le,2014,0.4153426017874876,-0.25,1.3617220918413337,0.4846077457795432,13.688243709612749,0.014399205561072492,0.5009930486593843,0.0,0.7,0.05873882820258192,7,0.42857142857142855,0.4351038728157849,-0.026094276094276093,-1.019572953736655,2.3602362204724407
0.72,le,2014,0.4153426017874876,-0.25,1.3617220918413337,0.4846077457795432,13.688243709612749,0.014399205561072492,0.5009930486593843,0.0,0.7,0.05873882820258192,7,0.42857142857142855,0.4351038728157849,-0.026094276094276093,-1.019572953736655,2.3602362204724407
0.74,le,2014,0.4153426017874876,-0.25,1.3617220918413337,0.4846077457795432,13.688243709612749,0.014399205561072492,0.5009930486593843,0.0,0.7,0.05873882820258192,7,0.42857142857142855,0.4351038728157849,-0.026094276094276093,-1.019572953736655,2.3602362204724407
0.76,le,2014,0.4153426017874876,-0.25,1.3617220918413337,0.4846077457795432,13.688243709612749,0.014399205561072492,0.5009930486593843,0.0,0.7,0.05873882820258192,7,0.42857142857142855,0.4351038728157849,-0.026094276094276093,-1.019572953736655,2.3602362204724407
0.78,le,2014,0.4153426017874876,-0.25,1.3617220918413337,0.4846077457795432,13.688243709612749,0.014399205561072492,0.5009930486593843,0.0,0.7,0.05873882820258192,7,0.42857142857142855,0.4351038728157849,-0.026094276094276093,-1.019572953736655,2.3602362204724407
0.8,le,2019,0.41840019811788015,-0.25,1.3750022568216695,0.48489351163942546,13.672773832251771,0.014363546310054482,0.5007429420505201,0.0,0.8,0.06057454185240218,7,0.42857142857142855,0.4353590882926491,-0.041107382550335574,-1.019572953736655,2.3638132295719845
0.82,le,2019,0.41840019811788015,-0.25,1.3750022568216695,0.48489351163942546,13.672773832251771,0.014363546310054482,0.5007429420505201,0.0,0.8,0.06057454185240218,7,0.42857142857142855,0.4353590882926491,-0.041107382550335574,-1.019572953736655,2.3638132295719845
0.84,le,2019,0.41840019811788015,-0.25,1.3750022568216695,0.48489351163942546,13.672773832251771,0.014363546310054482,0.5007429420505201,0.0,0.8,0.06057454185240218,7,0.42857142857142855,0.4353590882926491,-0.041107382550335574,-1.019572953736655,2.3638132295719845
0.86,le,2019,0.41840019811788015,-0.25,1.3750022568216695,0.48489351163942546,13.672773832251771,0.014363546310054482,0.5007429420505201,0.0,0.8,0.06057454185240218,7,0.42857142857142855,0.4353590882926491,-0.041107382550335574,-1.019572953736655,2.3638132295719845
0.88,le,2019,0.41840019811788015,-0.25,1.3750022568216695,0.48489351163942546,13.672773832251771,0.014363546310054482,0.5007429420505201,0.0,0.8,0.06057454185240218,7,0.42857142857142855,0.4353590882926491,-0.041107382550335574,-1.019572953736655,2.3638132295719845
0.9,le,2029,0.41547560374568754,0.0,1.3705644230849507,0.48644652538196154,13.654855128231834,0.01429275505174963,0.4992607195662888,0.0,0.9,0.06471168063085264,7,0.42857142857142855,0.42878418401429785,-0.03511705685618729,-1.019572953736655,2.314176245210728
0.92,le,2029,0.41547560374568754,0.0,1.3705644230849507,0.48644652538196154,13.654855128231834,0.01429275505174963,0.4992607195662888,0.0,0.9,0.06471168063085264,7,0.42857142857142855,0.42878418401429785,-0.03511705685618729,-1.019572953736655,2.314176245210728
0.94,le,2029,0.41547560374568754,0.0,1.3705644230849507,0.48644652538196154,13.654855128231834,0.01429275505174963,0.4992607195662888,0.0,0.9,0.06471168063085264,7,0.42857142857142855,0.42878418401429785,-0.03511705685618729,-1.019572953736655,2.314176245210728
0.96,le,2029,0.41547560374568754,0.0,1.3705644230849507,0.48644652538196154,13.654855128231834,0.01429275505174963,0.4992607195662888,0.0,0.9,0.06471168063085264,7,0.42857142857142855,0.42878418401429785,-0.03511705685618729,-1.019572953736655,2.314176245210728
0.98,le,2029,0.41547560374568754,0.0,1.3705644230849507,0.48644652538196154,13.654855128231834,0.01429275505174963,0.4992607195662888,0.0,0.9,0.06471168063085264,7,0.42857142857142855,0.42878418401429785,-0.03511705685618729,-1.019572953736655,2.314176245210728
1.0,le,2039,0.42790583619421285,0.0,1.417939816898459,0.48749386954389407,13.626961368274433,0.014713094654242276,0.4977930358018637,0.0,1.0,0.06929867582148112,7,0.42857142857142855,0.43962311924690906,-0.03511705685618729,-1.019572953736655,2.314176245210728
