Timestamp,Instrument,Open,High,Low,Close,Volume,StructuralState,AgeBucket,StateAgeNode,LoopPhase,PreviousLoopPhase,DestinationFamily,FailureWarningScore,RangePressure,BodyPressure,VolumePressure,EfficiencyPressure,CloseExtremePressure,PolarityInstability,RangeRelativeToPrevious,BodyRelativeToPrevious,VolumeRelativeToRollingMean,VolumeRelativeToPrevious,VolumeRelativeToSessionMean,EfficiencyRatio,CloseLocation,VolumePolarity,NeutralPersistenceBars,PriorNeutralPersistenceBars,DirectFormationToDestinationFlag,LateNeutralReachableFlag,NeutralExitReason,RawCandidateStructuralState,CandidateStructuralState,CandidateStateAge,ConfirmedStructuralState,CandidateConfirmedFlag,CandidateFamily,ConfirmedFamily,CompressionProcessingFamilyCandidateCount,ReassertionProcessingFamilyCandidateCount,MixedStructureFamilyCandidateCount,ExhaustionPersistenceFamilyCandidateCount,RecoveryResolutionFamilyCandidateCount,CompressionProcessingFamilyConfirmedCount,ReassertionProcessingFamilyConfirmedCount,MixedStructureFamilyConfirmedCount,ExhaustionPersistenceFamilyConfirmedCount,RecoveryResolutionFamilyConfirmedCount,SuppressedCompressionCount,SuppressedReassertionCount,DestinationCompressionCount,DestinationReassertionCount,DestinationMixedCount,DestinationExhaustionCount,DestinationRecoveryCount,ExcursionPercentWarning,NeutralProcessingPercentWarning,LateNeutralPercentWarning,DestinationCompressionZeroWarning,DestinationReassertionZeroWarning
2026-05-15 12:50:00,NQ JUN26,29295.25,29307,29270.5,29299.5,4893,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,2,false,false,true,false,false,true,0.76041667,0.12230216,1.19969107,1.33433324,0.81859306,0.11643836,0.79452055,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,37,47,247,120,49,1,0,74,93,6,34,47,1,6,44,75,40,false,false,false,false,false
2026-05-15 12:55:00,NQ JUN26,29299.75,29300.25,29230.25,29234.75,8265,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralFormation,ExhaustionPersistence,6,true,true,true,true,true,true,1.91780822,15.29411765,2.02797203,1.68914776,1.37588587,0.92857143,0.06428571,Red,0,1,true,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,37,47,247,121,49,1,0,74,94,6,34,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:00:00,NQ JUN26,29234.75,29249,29208.25,29231.5,19903,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.58214286,0.05,4.60594981,2.40810647,3.21784659,0.0797546,0.57055215,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,37,47,247,121,49,1,0,74,94,6,34,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:05:00,NQ JUN26,29231,29233.75,29137,29172.5,9036,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,4,true,true,true,true,false,false,2.37423313,18,1.81827328,0.45400191,1.45243458,0.60465116,0.36692506,Red,2,0,false,false,BlockedEarlyExit,RecoveryResolution,RecoveryResolution,1,NeutralProcessing,false,RecoveryResolution,N/A,37,47,247,121,50,1,0,74,94,6,34,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:10:00,NQ JUN26,29173,29175,29122.25,29127.75,4288,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,2,false,false,false,true,true,false,0.54521964,0.77350427,0.83132997,0.47454626,0.69193516,0.85781991,0.1042654,Red,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,37,47,247,121,50,1,0,74,94,6,34,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:15:00,NQ JUN26,29128,29156,29111,29154.75,4933,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,3,false,false,true,false,true,true,0.85308057,0.59116022,0.95720426,1.15041978,0.79802557,0.59444444,0.97222222,Black,4,0,false,false,CandidatePending,CompressionProcessing,CompressionProcessing,1,NeutralProcessing,false,CompressionProcessing,N/A,38,47,247,121,50,1,0,74,94,6,34,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:20:00,NQ JUN26,29155.5,29193.5,29142.75,29171.25,2945,NeutralProcessing,5,NeutralProcessing_Age5,LateNeutral,NeutralMaturation,N/A,1,true,false,false,false,false,false,1.12777778,0.58878505,0.58686966,0.5969998,0.47948265,0.31034483,0.56157635,Black,5,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,247,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:25:00,NQ JUN26,29170.75,29173.25,29144.5,29165,1979,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,1,false,false,false,false,false,true,0.56650246,0.36507937,0.39890749,0.67198642,0.32485869,0.2,0.71304348,Red,6,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,247,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:30:00,NQ JUN26,29165.25,29181.25,29151.5,29176,1613,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,5,true,true,false,true,true,true,1.03478261,1.86956522,0.32870068,0.81505811,0.26711668,0.36134454,0.82352941,Black,7,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,38,47,248,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:35:00,NQ JUN26,29175.75,29180,29166,29172.5,1002,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,1,false,false,false,false,false,true,0.47058824,0.30232558,0.20595248,0.62120273,0.16757798,0.23214286,0.46428571,Red,8,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,248,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:40:00,NQ JUN26,29172.5,29179.25,29167.75,29172.25,1021,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,1,false,false,true,false,false,false,0.82142857,0.07692308,0.21498584,1.01896208,0.17241813,0.02173913,0.39130435,Red,9,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,248,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:45:00,NQ JUN26,29172,29176.75,29167.75,29173.5,743,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,3,false,true,false,true,false,true,0.7826087,6,0.15990531,0.72771792,0.12674582,0.16666667,0.63888889,Black,10,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,38,47,249,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:50:00,NQ JUN26,29173,29180.25,29167.25,29176.25,924,NeutralProcessing,11-20,NeutralProcessing_Age11-20,LateNeutral,LateNeutral,N/A,4,true,true,true,true,false,false,1.44444444,2.16666667,0.2050713,1.243607,0.1591454,0.25,0.69230769,Black,11,0,false,true,CandidatePending,DecayToNeutral,DecayToNeutral,1,NeutralProcessing,false,DecayToNeutral,N/A,38,47,249,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 13:55:00,NQ JUN26,29176.75,29177,29168.5,29174.75,609,NeutralProcessing,11-20,NeutralProcessing_Age11-20,LateNeutral,LateNeutral,N/A,1,false,false,false,false,false,true,0.65384615,0.61538462,0.13945021,0.65909091,0.10595694,0.23529412,0.73529412,Red,12,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,249,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-15 14:00:00,NQ JUN26,29174.25,29198.75,29160.5,29173,1144,NeutralProcessing,11-20,NeutralProcessing_Age11-20,LateNeutral,LateNeutral,N/A,2,true,false,true,false,false,false,4.5,0.625,0.2749207,1.87848933,0.20082624,0.03267974,0.32679739,Red,13,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,38,47,249,121,50,1,0,74,94,6,35,47,1,6,44,76,40,false,false,false,false,false
2026-05-18 06:35:00,NQ JUN26,29338.25,29356.25,29276.25,29288.25,20424,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,LateNeutral,RecoveryResolution,5,true,true,true,true,true,false,2.09150327,40,5.06937377,17.85314685,1,0.625,0.15,Red,0,13,false,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,38,47,249,122,50,1,0,74,95,6,35,47,1,6,44,76,41,false,false,false,false,false
2026-05-18 06:40:00,NQ JUN26,29288,29301.75,29240,29263,11898,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.771875,0.5,2.45398014,0.58254994,0.73621682,0.4048583,0.37246964,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,38,47,249,122,50,1,0,74,95,6,35,47,1,6,44,76,41,false,false,false,false,false
2026-05-18 06:45:00,NQ JUN26,29263.5,29282.75,29160,29166.5,15069,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralFormation,ExhaustionPersistence,5,true,true,true,true,true,false,1.98785425,3.88,2.84366361,1.26651538,0.9539153,0.79022403,0.05295316,Red,0,1,true,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,38,47,249,123,50,1,0,74,96,6,35,47,1,6,44,77,41,false,false,false,false,false
2026-05-18 06:50:00,NQ JUN26,29167.5,29206,29135,29158.5,16214,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.57841141,0.09278351,2.76248648,1.07598381,1.01966827,0.12676056,0.33098592,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,38,47,249,123,50,1,0,74,96,6,35,47,1,6,44,77,41,false,false,false,false,false
2026-05-18 06:55:00,NQ JUN26,29158.5,29278,29157,29271.25,13041,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralFormation,ExhaustionPersistence,6,true,true,true,true,true,true,1.70422535,12.52777778,1.99754921,0.80430492,0.85072933,0.93181818,0.94421488,Black,0,1,true,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,38,47,249,124,50,1,0,74,97,6,35,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:00:00,NQ JUN26,29272.25,29308.75,29228,29243.75,11351,ExhaustionPersistence,2,ExhaustionPersistence_Age2,Excursion,DestinationSelection,ExhaustionPersistence,3,false,false,true,false,true,true,0.66735537,0.25277162,1.62222032,0.87040871,0.7739582,0.35294118,0.19504644,Red,0,1,false,false,CandidatePending,CompressionProcessing,CompressionProcessing,1,ExhaustionPersistence,false,CompressionProcessing,ExhaustionPersistence,39,47,249,124,50,1,0,74,97,6,35,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:05:00,NQ JUN26,29242.5,29243,29140.5,29161,13613,ExhaustionPersistence,3,ExhaustionPersistence_Age3,Excursion,Excursion,ExhaustionPersistence,5,true,true,true,true,true,false,1.26934985,2.85964912,1.85967405,1.1992776,0.93781124,0.79512195,0.2,Red,0,1,false,false,None,ExhaustionPersistence,,0,ExhaustionPersistence,false,ExhaustionPersistence,ExhaustionPersistence,39,47,249,125,50,1,0,74,97,6,36,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:10:00,NQ JUN26,29161.25,29257.5,29129,29250.5,11971,ExhaustionPersistence,4,ExhaustionPersistence_Age4,Excursion,Excursion,ExhaustionPersistence,6,true,true,true,true,true,true,1.25365854,1.09509202,1.57772652,0.87938,0.84316919,0.69455253,0.94552529,Black,0,1,false,false,None,ExhaustionPersistence,,0,ExhaustionPersistence,false,ExhaustionPersistence,ExhaustionPersistence,39,47,249,126,50,1,0,74,97,6,36,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:15:00,NQ JUN26,29250,29272,29217.75,29261.5,9338,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,2,false,false,true,false,true,false,0.42217899,0.12885154,1.29858571,0.78005179,0.68371855,0.21198157,0.80645161,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,39,47,249,126,50,1,0,74,97,6,36,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:20:00,NQ JUN26,29259.25,29299,29205,29252,8967,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,3,true,false,true,false,false,true,1.73271889,0.63043478,1.24437968,0.96026987,0.67990537,0.07712766,0.5,Red,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,39,47,250,126,50,1,0,74,97,6,36,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:25:00,NQ JUN26,29252,29265.75,29198,29205.5,7401,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,3,false,true,false,true,true,false,0.72074468,6.4137931,0.99476475,0.82535965,0.58448384,0.68634686,0.11070111,Red,3,0,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,NeutralProcessing,false,ReassertionProcessing,N/A,39,48,250,126,50,1,0,74,97,6,36,47,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:30:00,NQ JUN26,29204.75,29231.75,29137.25,29153.25,8775,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,4,true,true,true,false,true,false,1.39483395,1.10752688,1.16020018,1.18565059,0.71118856,0.54497354,0.16931217,Red,4,0,false,false,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,39,48,251,126,50,1,0,74,97,6,36,48,1,6,44,78,41,false,false,false,false,false
2026-05-18 07:35:00,NQ JUN26,29154,29175.75,29012.75,29024.5,14618,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralMaturation,ExhaustionPersistence,5,true,true,true,true,true,false,1.72486772,2.51456311,1.86101581,1.66586895,1.16814605,0.79447853,0.07208589,Red,0,4,false,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,39,48,251,127,50,1,0,74,98,6,36,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 07:40:00,NQ JUN26,29024.5,29077.75,28970.75,29059.75,14394,ExhaustionPersistence,2,ExhaustionPersistence_Age2,Excursion,DestinationSelection,ExhaustionPersistence,3,false,false,true,false,true,true,0.65644172,0.27220077,1.69604562,0.98467643,1.13803269,0.32943925,0.8317757,Black,0,4,false,false,CandidatePending,CompressionProcessing,CompressionProcessing,1,ExhaustionPersistence,false,CompressionProcessing,ExhaustionPersistence,40,48,251,127,50,1,0,74,98,6,36,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 07:45:00,NQ JUN26,29059.25,29121.75,29013.25,29087.5,10833,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,2,true,false,true,false,false,false,1.01401869,0.80141844,1.18706751,0.75260525,0.86476289,0.26036866,0.6843318,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,40,48,251,127,50,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 07:50:00,NQ JUN26,29088.25,29096.75,29002.5,29018,9820,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,5,false,true,true,true,true,true,0.86866359,2.48672566,1.02106598,0.90648943,0.79463098,0.74535809,0.16445623,Red,2,0,false,false,BlockedEarlyExit,RecoveryResolution,RecoveryResolution,1,NeutralProcessing,false,RecoveryResolution,N/A,40,48,251,127,51,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 07:55:00,NQ JUN26,29017.75,29109,29003.5,29058.75,9041,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,2,true,false,false,false,false,true,1.1193634,0.58362989,0.89894455,0.9206721,0.74333069,0.38862559,0.52369668,Black,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,48,251,127,51,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 08:00:00,NQ JUN26,29057.25,29101.75,29047,29082.5,6311,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,1,false,false,false,true,false,false,0.51895735,0.61585366,0.60264031,0.69804225,0.53312621,0.46118721,0.64840183,Black,4,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,48,251,127,51,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 08:05:00,NQ JUN26,29082.25,29126.25,29036,29073.25,11639,NeutralProcessing,5,NeutralProcessing_Age5,LateNeutral,NeutralMaturation,N/A,3,true,false,true,false,false,true,1.64840183,0.35643564,1.08354435,1.84424022,0.98408227,0.09972299,0.41274238,Red,5,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,40,48,252,127,51,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 08:10:00,NQ JUN26,29071.5,29085,29015.5,29018.5,6113,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,3,false,true,false,true,true,false,0.7700831,5.88888889,0.54130398,0.52521694,0.52965156,0.76258993,0.04316547,Red,6,0,false,true,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,NeutralProcessing,false,ReassertionProcessing,N/A,40,49,252,127,51,1,0,74,98,6,37,48,1,6,44,79,41,false,false,false,false,false
2026-05-18 08:15:00,NQ JUN26,29018.5,29087.5,29006,29065.75,6813,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,3,true,false,true,false,false,true,1.17266187,0.89150943,0.590302,1.11451006,0.6020476,0.5797546,0.73312883,Black,7,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,40,49,253,127,51,1,0,74,98,6,37,49,1,6,44,79,41,false,false,false,false,false
2026-05-18 08:20:00,NQ JUN26,29066,29069.75,28993.5,29007.75,5621,MixedStructure,1,MixedStructure_Age1,DestinationSelection,LateNeutral,MixedStructure,4,false,true,false,true,true,true,0.93558282,1.23280423,0.51753982,0.82504036,0.50834275,0.76393443,0.18688525,Red,0,7,false,false,CandidateConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,40,49,254,127,51,1,0,75,98,6,37,49,1,6,45,79,41,false,false,false,false,false
2026-05-18 08:25:00,NQ JUN26,29008.25,29029,28980.5,29006.75,6610,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.63606557,0.02575107,0.62670959,1.17594734,0.60842421,0.03092784,0.54123711,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,40,49,254,127,51,1,0,75,98,6,37,49,1,6,45,79,41,false,false,false,false,false
2026-05-18 08:30:00,NQ JUN26,29007.5,29046,28956.25,28960.25,7721,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralFormation,RecoveryResolution,5,true,true,true,true,true,false,1.85051546,31.5,0.76262816,1.16807867,0.719359,0.5264624,0.04456825,Red,0,1,true,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,40,49,255,127,51,1,0,76,98,6,37,49,1,6,45,79,42,false,false,false,false,false
2026-05-18 08:35:00,NQ JUN26,28960.75,29015.75,28941.5,29011.75,7886,MixedStructure,2,MixedStructure_Age2,Excursion,DestinationSelection,RecoveryResolution,5,false,true,true,true,true,true,0.82729805,1.07936508,0.81302741,1.02137029,0.74261155,0.68686869,0.94612795,Black,0,1,false,false,CandidatePending,RecoveryResolution,RecoveryResolution,1,MixedStructure,false,RecoveryResolution,MixedStructure,40,49,255,127,52,1,0,76,98,6,37,49,1,6,45,79,42,false,false,false,false,false
2026-05-18 08:40:00,NQ JUN26,29012.75,29065.25,29008.25,29027,6585,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,0,false,false,false,false,false,false,0.76767677,0.27941176,0.69743057,0.83502409,0.62929352,0.25,0.32894737,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,40,49,255,127,52,1,0,76,98,6,37,49,1,6,45,79,42,false,false,false,false,false
2026-05-18 08:45:00,NQ JUN26,29027,29060.5,28998.5,29000.75,5233,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,5,true,true,false,true,true,true,1.0877193,1.84210526,0.56858804,0.79468489,0.50952398,0.4233871,0.03629032,Red,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,40,49,256,127,52,1,0,76,98,6,37,49,1,6,45,79,42,false,false,false,false,false
2026-05-18 08:50:00,NQ JUN26,28999.75,29041.25,28992,29010.25,4015,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,1,false,false,false,false,false,true,0.79435484,0.4,0.45705504,0.76724632,0.3996232,0.21319797,0.37055838,Black,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,49,256,127,52,1,0,76,98,6,37,49,1,6,45,79,42,false,false,false,false,false
2026-05-18 08:55:00,NQ JUN26,29011,29038,28978.5,29028.5,4417,DecayToNeutral,1,DecayToNeutral_Age1,DestinationSelection,NeutralMaturation,MixedStructure,5,true,true,true,true,true,false,1.20812183,1.66666667,0.52666722,1.10012453,0.44829771,0.29411765,0.84033613,Black,0,3,false,false,ExtremeBreakConfirmed,DecayToNeutral,,0,DecayToNeutral,true,DecayToNeutral,N/A,40,49,256,127,52,1,0,76,98,6,37,49,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:00:00,NQ JUN26,29029,29046.5,28987.25,28997.25,4470,DecayToNeutral,2,DecayToNeutral_Age2,ReturnToNeutral,DestinationSelection,MixedStructure,5,false,true,true,true,true,true,0.99579832,1.81428571,0.5490962,1.01199909,0.46209192,0.53586498,0.16877637,Red,0,3,false,false,CandidatePending,MixedStructure,MixedStructure,1,DecayToNeutral,false,MixedStructure,N/A,40,49,257,127,52,1,0,76,98,6,37,49,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:05:00,NQ JUN26,28996.25,29008.75,28951.75,28971.5,5193,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,ReturnToNeutral,N/A,1,false,false,true,false,false,false,0.96202532,0.77952756,0.65602971,1.16174497,0.54497537,0.43421053,0.34649123,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,40,49,257,127,52,1,0,76,98,6,37,49,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:10:00,NQ JUN26,28971,29007.25,28963.5,28993.5,4580,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,2,false,false,false,true,false,true,0.76754386,0.90909091,0.58677326,0.88195648,0.48857405,0.51428571,0.68571429,Black,2,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,49,257,127,52,1,0,76,98,6,37,49,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:15:00,NQ JUN26,28995.5,29030,28990,29027.5,4145,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,3,false,true,false,true,true,false,0.91428571,1.42222222,0.54570708,0.90502183,0.44977312,0.8,0.9375,Black,3,0,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,NeutralProcessing,false,ReassertionProcessing,N/A,40,50,257,127,52,1,0,76,98,6,37,49,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:20:00,NQ JUN26,29026.5,29043,29016.75,29029,3904,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,0,false,false,false,false,false,false,0.65625,0.078125,0.5520362,0.94185766,0.43092746,0.0952381,0.46666667,Black,4,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,50,257,127,52,1,0,76,98,6,37,50,1,6,46,79,42,false,false,false,false,false
2026-05-18 09:25:00,NQ JUN26,29029,29074,28974.75,28993.75,8617,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralMaturation,MixedStructure,6,true,true,true,true,true,true,3.78095238,14.1,1.31607484,2.20722336,0.95248246,0.35516373,0.19143577,Red,0,4,false,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,40,50,258,127,52,1,0,77,98,6,37,50,1,6,47,79,42,false,false,false,false,false
2026-05-18 09:30:00,NQ JUN26,28994.75,28999.25,28859.25,28878.5,12636,MixedStructure,2,MixedStructure_Age2,Excursion,DestinationSelection,MixedStructure,5,true,true,true,true,true,false,1.41057935,3.29787234,1.96311775,1.46640362,1.38149947,0.83035714,0.1375,Red,0,4,false,false,CandidatePending,ExhaustionPersistence,ExhaustionPersistence,1,MixedStructure,false,ExhaustionPersistence,MixedStructure,40,50,258,128,52,1,0,77,98,6,37,50,1,6,47,79,42,false,false,false,false,false
2026-05-18 09:35:00,NQ JUN26,28877.75,28940,28842.5,28909,9808,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,2,false,false,true,false,false,true,0.69642857,0.2688172,1.49114405,0.776195,1.07022133,0.32051282,0.68205128,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,40,50,258,128,52,1,0,77,98,6,37,50,1,6,47,79,42,false,false,false,false,false
2026-05-18 09:40:00,NQ JUN26,28909,28961.5,28899.25,28939.25,5793,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,1,false,false,false,true,false,false,0.63846154,0.968,0.87562445,0.59064029,0.63829528,0.48594378,0.64257028,Black,2,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,50,258,128,52,1,0,77,98,6,37,50,1,6,47,79,42,false,false,false,false,false
2026-05-18 09:45:00,NQ JUN26,28938.75,28947.5,28916.5,28922.75,3902,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,2,false,false,false,true,false,true,0.49799197,0.52892562,0.59211375,0.67357155,0.43631516,0.51612903,0.2016129,Red,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,40,50,258,128,52,1,0,77,98,6,37,50,1,6,47,79,42,false,false,false,false,false
