method,block_size,boot_mean
iid,,0.19745053830156425
iid,,0.21568695529805104
iid,,0.19396991801833097
iid,,0.09375952642944696
iid,,0.09864751301451222
iid,,0.10508330277984301
iid,,0.1404398169568031
iid,,0.19509480125305875
iid,,0.13726465235699772
iid,,0.1806914415357801
iid,,0.23255028277341602
iid,,0.1410522592637953
iid,,0.186359080515163
iid,,0.17364455901234108
iid,,0.185078394309817
iid,,0.1562446226657666
iid,,0.09537749467501842
iid,,0.19201454203922094
iid,,0.20535778161586307
iid,,0.2037037854336939
iid,,0.2064601240232828
iid,,0.1675671652225128
iid,,0.10751742904224378
iid,,0.20444835390375393
iid,,0.20329340495884687
iid,,0.22157714795547795
iid,,0.2382231371591019
iid,,0.20914330300512007
iid,,0.24679124268708047
iid,,0.12465999506618584
iid,,0.20309941022500402
iid,,0.14854819135568834
iid,,0.15117952418001743
iid,,0.17231404053922184
iid,,0.19193207045035873
iid,,0.2492918677978964
iid,,0.2158292488770503
iid,,0.14458947641356523
iid,,0.15708157500090716
iid,,0.18750471870095506
iid,,0.14149884872807636
iid,,0.16879665580033193
iid,,0.19987557694443187
iid,,0.16958607363005132
iid,,0.21690663230085108
iid,,0.20074187635612156
iid,,0.15437375981683538
iid,,0.21198509518866923
iid,,0.11137134735911378
iid,,0.20384208285077357
iid,,0.22394968007659963
iid,,0.1685388127877292
iid,,0.15375444130641922
iid,,0.2281978035830534
iid,,0.251126265511033
iid,,0.18987734029726114
iid,,0.18496955472127743
iid,,0.15653768714044497
iid,,0.21200652756254448
iid,,0.1543465807456166
iid,,0.10127539644928693
iid,,0.14896282236293817
iid,,0.17310989188864864
iid,,0.1111602748607238
iid,,0.11299332794072184
iid,,0.20215047489800494
iid,,0.16552407099667157
iid,,0.12085227617873402
iid,,0.20987764256707023
iid,,0.1231474354261347
iid,,0.17013168567929782
iid,,0.1794373531146765
iid,,0.21046047500979898
iid,,0.14540557649932534
iid,,0.20930954158156248
iid,,0.158959464063758
iid,,0.18427348855539163
iid,,0.2412996948670924
iid,,0.12293201361350911
iid,,0.15634634972979009
iid,,0.1135836832213893
iid,,0.08276137574478752
iid,,0.17339523068249593
iid,,0.17162679187788904
iid,,0.13789223119209174
iid,,0.12790814008719817
iid,,0.14018689259917136
iid,,0.18566257906147635
iid,,0.1813763217538381
iid,,0.1584960351968238
iid,,0.1845249061048401
iid,,0.23929672564778526
iid,,0.14724995082998357
iid,,0.19685736043518323
iid,,0.11278223286851852
iid,,0.20895527338264305
iid,,0.12833686713184989
iid,,0.14860421249491973
iid,,0.228344964799467
iid,,0.22567587383736903
iid,,0.2117455424100126
iid,,0.18294024440055315
iid,,0.1632390297411642
iid,,0.14966012126494183
iid,,0.12398299878764298
iid,,0.10526100416128173
iid,,0.19490654355309295
iid,,0.21646249941587456
iid,,0.20763780067508383
iid,,0.258897735996903
iid,,0.08926899993416769
iid,,0.14598386794424556
iid,,0.15773010464359027
iid,,0.1310315865310241
iid,,0.19069606758693208
iid,,0.238237605511908
iid,,0.2294197986453346
iid,,0.1552508976965686
iid,,0.10360349816998385
iid,,0.18048319668920845
iid,,0.11957930973334077
iid,,0.1761124929968966
iid,,0.19868883004260346
iid,,0.23481953196991126
iid,,0.11822905549984954
iid,,0.24193488808215477
iid,,0.13889763235462083
iid,,0.15462394443623237
iid,,0.06878403142036947
iid,,0.18479053996602168
iid,,0.23040531883089505
iid,,0.17951339867914895
iid,,0.20870410858494426
iid,,0.23116546365816926
iid,,0.22173853743862543
iid,,0.14919675786826953
iid,,0.19499970614611328
iid,,0.24182992975735076
iid,,0.14895266857687756
iid,,0.1483931348959857
iid,,0.18483247275582618
iid,,0.16321102262342585
iid,,0.1945869203332604
iid,,0.17639958613539716
iid,,0.10598275107850227
iid,,0.20167810062703245
iid,,0.20241006867489927
iid,,0.23764825184822616
iid,,0.17240015973311054
iid,,0.1847085641340534
iid,,0.21185018960765772
iid,,0.1786081508145212
iid,,0.2047172942895363
iid,,0.09558676370926653
