Threshold,Mode,RegimeWeek,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction
0.26,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.26,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.26,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.26,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.26,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.26,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.26,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.28,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.28,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.28,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.28,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.28,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.28,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.28,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.3,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.3,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.3,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.3,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.3,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.3,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.3,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.32,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.32,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.32,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.32,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.32,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.32,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.32,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.34,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.34,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.34,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.34,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.34,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.34,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.34,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.36,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.36,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.36,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.36,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.36,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.36,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.36,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.38,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.38,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.38,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.38,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.38,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.38,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
0.38,le,2026-W21,289,-0.2430795847750865,0.25,-0.3327770229326375,0.5086505190311419
0.4,le,2026-W15,305,1.3336065573770493,-1.5,1.0548838139469017,0.4262295081967213
0.4,le,2026-W16,260,2.2875,0.5,3.3161356001439377,0.5307692307692308
0.4,le,2026-W17,299,-0.03511705685618729,-0.5,-0.059417580327810096,0.46153846153846156
0.4,le,2026-W18,290,-0.1396551724137931,0.5,-0.24029877071048314,0.5137931034482759
0.4,le,2026-W19,281,-1.019572953736655,-0.25,-1.3112742337992123,0.4804270462633452
0.4,le,2026-W20,311,0.817524115755627,0.0,1.2049629127421666,0.49517684887459806
